benchmark,probe_label,dataset_count,transfer_r2,baseline_transfer_r2,transfer_rmse,baseline_transfer_rmse,transfer_mae,baseline_transfer_mae,transfer_count
fev,coordination,3,-0.9668761563482438,-3920.5863945348456,0.48840896747402,12.112418153620217,0.4350533323386476,11.230267801328134,90.0
fev,current_burstiness,3,-9839688.899534864,-9874846.207081435,415794.85636106285,415817.4247944464,170416.24455628672,170429.22897791862,90.0
fev,current_sparsity,3,-0.3290485830213464,0.33333161402978695,0.052257264860925356,0.0008830399546497663,0.03977308176063759,0.0008728584741628344,90.0
fev,future_burstiness,3,-8414794.741237093,-8528499.19445384,988.577491926994,999.2256661280026,983.6527905584828,999.2252969278229,90.0
fev,future_sparsity,3,-0.34683043217463655,0.2758295218568752,0.044465719229527065,0.010503075701250628,0.03471413966894993,0.006534279767284563,90.0
fev,shift_risk,3,-18340890.386139795,-18498853.471222382,4256.036259637279,4130.687805281223,2396.637368579682,2352.8737847277966,90.0
