name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
current_sparsity__layer_10__first_decode__per_variate,current_sparsity,10,first_decode,per_variate,16.475777,0.3744286,0.3824845
current_sparsity__layer_10__first_decode__series_mean,current_sparsity,10,first_decode,series_mean,14.971006,0.20411696,0.36502752
current_sparsity__layer_11__all_context__per_variate,current_sparsity,11,all_context,per_variate,16.449968,0.59787244,0.24649122
current_sparsity__layer_11__all_context__series_mean,current_sparsity,11,all_context,series_mean,14.970095,0.2895868,0.29501355
current_sparsity__layer_11__final_context__per_variate,current_sparsity,11,final_context,per_variate,16.454613,0.5558548,0.25606984
current_sparsity__layer_11__final_context__series_mean,current_sparsity,11,final_context,series_mean,15.00908,0.2788571,0.30181852
current_sparsity__layer_11__first_decode__per_variate,current_sparsity,11,first_decode,per_variate,16.17174,0.38193122,0.35941237
current_sparsity__layer_11__first_decode__series_mean,current_sparsity,11,first_decode,series_mean,14.821075,0.20631897,0.35286072
future_sparsity__layer_-1__all_context__per_variate,future_sparsity,-1,all_context,per_variate,13.478896,0.14613082,0.3179824
future_sparsity__layer_-1__all_context__series_mean,future_sparsity,-1,all_context,series_mean,13.4977665,0.12972037,0.3043502
future_sparsity__layer_-1__final_context__per_variate,future_sparsity,-1,final_context,per_variate,13.508022,0.11190754,0.28683108
future_sparsity__layer_-1__final_context__series_mean,future_sparsity,-1,final_context,series_mean,13.50534,0.11855205,0.2946967
future_sparsity__layer_-1__first_decode__per_variate,future_sparsity,-1,first_decode,per_variate,13.359412,0.28862217,0.43965557
future_sparsity__layer_-1__first_decode__series_mean,future_sparsity,-1,first_decode,series_mean,13.432727,0.20468722,0.3682839
future_sparsity__layer_0__all_context__per_variate,future_sparsity,0,all_context,per_variate,15.037814,-0.12805587,0.36409038
future_sparsity__layer_0__all_context__series_mean,future_sparsity,0,all_context,series_mean,14.199741,0.004423449,0.32855037
future_sparsity__layer_0__final_context__per_variate,future_sparsity,0,final_context,per_variate,15.001857,-0.14294665,0.33289474
future_sparsity__layer_0__final_context__series_mean,future_sparsity,0,final_context,series_mean,14.234637,-0.007457144,0.31805566
future_sparsity__layer_0__first_decode__per_variate,future_sparsity,0,first_decode,per_variate,14.428695,0.13523805,0.476553
future_sparsity__layer_0__first_decode__series_mean,future_sparsity,0,first_decode,series_mean,13.940531,0.12835707,0.39025614
future_sparsity__layer_1__all_context__per_variate,future_sparsity,1,all_context,per_variate,16.741592,-0.23353527,0.43582556
future_sparsity__layer_1__all_context__series_mean,future_sparsity,1,all_context,series_mean,14.906914,-0.037048683,0.36022145
future_sparsity__layer_1__final_context__per_variate,future_sparsity,1,final_context,per_variate,16.494211,-0.23260856,0.4118304
future_sparsity__layer_1__final_context__series_mean,future_sparsity,1,final_context,series_mean,14.873267,-0.04547834,0.35097304
future_sparsity__layer_1__first_decode__per_variate,future_sparsity,1,first_decode,per_variate,15.052533,0.1336459,0.51663816
future_sparsity__layer_1__first_decode__series_mean,future_sparsity,1,first_decode,series_mean,14.182073,0.13530311,0.41011697
future_sparsity__layer_2__all_context__per_variate,future_sparsity,2,all_context,per_variate,17.219452,-0.1366532,0.45779
future_sparsity__layer_2__all_context__series_mean,future_sparsity,2,all_context,series_mean,15.114917,0.0004928111,0.37189287
future_sparsity__layer_2__final_context__per_variate,future_sparsity,2,final_context,per_variate,16.904861,-0.12729864,0.43757963
future_sparsity__layer_2__final_context__series_mean,future_sparsity,2,final_context,series_mean,15.063035,-0.0054302686,0.36451623
future_sparsity__layer_2__first_decode__per_variate,future_sparsity,2,first_decode,per_variate,15.2436075,0.21471262,0.5373012
future_sparsity__layer_2__first_decode__series_mean,future_sparsity,2,first_decode,series_mean,14.268951,0.16683172,0.42147207
future_sparsity__layer_3__all_context__per_variate,future_sparsity,3,all_context,per_variate,17.391245,-0.009204119,0.46136165
future_sparsity__layer_3__all_context__series_mean,future_sparsity,3,all_context,series_mean,15.210139,0.051905163,0.37666175
future_sparsity__layer_3__final_context__per_variate,future_sparsity,3,final_context,per_variate,17.004145,0.007919127,0.44422987
future_sparsity__layer_3__final_context__series_mean,future_sparsity,3,final_context,series_mean,15.118412,0.052459247,0.37134466
future_sparsity__layer_3__first_decode__per_variate,future_sparsity,3,first_decode,per_variate,15.484617,0.2830641,0.5483105
future_sparsity__layer_3__first_decode__series_mean,future_sparsity,3,first_decode,series_mean,14.383308,0.19457471,0.42885646
future_sparsity__layer_4__all_context__per_variate,future_sparsity,4,all_context,per_variate,17.384895,0.09753819,0.45206198
future_sparsity__layer_4__all_context__series_mean,future_sparsity,4,all_context,series_mean,15.245828,0.09525251,0.375999
future_sparsity__layer_4__final_context__per_variate,future_sparsity,4,final_context,per_variate,16.907074,0.1223239,0.43909624
future_sparsity__layer_4__final_context__series_mean,future_sparsity,4,final_context,series_mean,15.111712,0.10130484,0.37297148
future_sparsity__layer_4__first_decode__per_variate,future_sparsity,4,first_decode,per_variate,15.792882,0.3084297,0.553812
future_sparsity__layer_4__first_decode__series_mean,future_sparsity,4,first_decode,series_mean,14.543652,0.20265175,0.43366826
future_sparsity__layer_5__all_context__per_variate,future_sparsity,5,all_context,per_variate,17.366732,0.19604309,0.41565585
future_sparsity__layer_5__all_context__series_mean,future_sparsity,5,all_context,series_mean,15.276158,0.13675565,0.36268872
future_sparsity__layer_5__final_context__per_variate,future_sparsity,5,final_context,per_variate,16.783606,0.23235662,0.40599152
future_sparsity__layer_5__final_context__series_mean,future_sparsity,5,final_context,series_mean,15.103114,0.14798829,0.36200556
future_sparsity__layer_5__first_decode__per_variate,future_sparsity,5,first_decode,per_variate,15.946015,0.3644274,0.53032476
future_sparsity__layer_5__first_decode__series_mean,future_sparsity,5,first_decode,series_mean,14.656053,0.22248286,0.42560396
future_sparsity__layer_6__all_context__per_variate,future_sparsity,6,all_context,per_variate,17.240019,0.33413988,0.35543203
future_sparsity__layer_6__all_context__series_mean,future_sparsity,6,all_context,series_mean,15.270875,0.18999441,0.33812612
future_sparsity__layer_6__final_context__per_variate,future_sparsity,6,final_context,per_variate,16.711155,0.3640319,0.3501266
future_sparsity__layer_6__final_context__series_mean,future_sparsity,6,final_context,series_mean,15.138371,0.19738609,0.33836538
future_sparsity__layer_6__first_decode__per_variate,future_sparsity,6,first_decode,per_variate,16.127993,0.44600785,0.47473955
future_sparsity__layer_6__first_decode__series_mean,future_sparsity,6,first_decode,series_mean,14.797253,0.2482736,0.40308046
future_sparsity__layer_7__all_context__per_variate,future_sparsity,7,all_context,per_variate,17.418339,0.389542,0.3101066
future_sparsity__layer_7__all_context__series_mean,future_sparsity,7,all_context,series_mean,15.381992,0.20615672,0.32039395
future_sparsity__layer_7__final_context__per_variate,future_sparsity,7,final_context,per_variate,16.854368,0.4216032,0.30645266
future_sparsity__layer_7__final_context__series_mean,future_sparsity,7,final_context,series_mean,15.233491,0.21495222,0.3208139
future_sparsity__layer_7__first_decode__per_variate,future_sparsity,7,first_decode,per_variate,16.496696,0.43492493,0.44340658
future_sparsity__layer_7__first_decode__series_mean,future_sparsity,7,first_decode,series_mean,14.989479,0.23425134,0.3917986
future_sparsity__layer_8__all_context__per_variate,future_sparsity,8,all_context,per_variate,17.527126,0.44373903,0.28570014
future_sparsity__layer_8__all_context__series_mean,future_sparsity,8,all_context,series_mean,15.457681,0.2259924,0.3104744
future_sparsity__layer_8__final_context__per_variate,future_sparsity,8,final_context,per_variate,17.035856,0.46094736,0.28457507
future_sparsity__layer_8__final_context__series_mean,future_sparsity,8,final_context,series_mean,15.335807,0.22985838,0.31212607
future_sparsity__layer_8__first_decode__per_variate,future_sparsity,8,first_decode,per_variate,16.892963,0.39304554,0.42593312
future_sparsity__layer_8__first_decode__series_mean,future_sparsity,8,first_decode,series_mean,15.189084,0.21285504,0.38313493
future_sparsity__layer_9__all_context__per_variate,future_sparsity,9,all_context,per_variate,17.59781,0.46163002,0.28276467
future_sparsity__layer_9__all_context__series_mean,future_sparsity,9,all_context,series_mean,15.506678,0.22679134,0.310077
future_sparsity__layer_9__final_context__per_variate,future_sparsity,9,final_context,per_variate,17.289373,0.45444733,0.2880154
future_sparsity__layer_9__final_context__series_mean,future_sparsity,9,final_context,series_mean,15.460937,0.2222832,0.31443822
future_sparsity__layer_9__first_decode__per_variate,future_sparsity,9,first_decode,per_variate,17.13762,0.32458797,0.41679546
future_sparsity__layer_9__first_decode__series_mean,future_sparsity,9,first_decode,series_mean,15.318221,0.1766366,0.37926233
future_sparsity__layer_10__all_context__per_variate,future_sparsity,10,all_context,per_variate,16.79481,0.56058496,0.2631217
future_sparsity__layer_10__all_context__series_mean,future_sparsity,10,all_context,series_mean,15.089505,0.27680856,0.30254215
future_sparsity__layer_10__final_context__per_variate,future_sparsity,10,final_context,per_variate,16.751747,0.52219266,0.27152565
future_sparsity__layer_10__final_context__series_mean,future_sparsity,10,final_context,series_mean,15.125015,0.26573718,0.3089206
future_sparsity__layer_10__first_decode__per_variate,future_sparsity,10,first_decode,per_variate,16.475777,0.3744286,0.3824845
future_sparsity__layer_10__first_decode__series_mean,future_sparsity,10,first_decode,series_mean,14.971006,0.20411696,0.36502752
future_sparsity__layer_11__all_context__per_variate,future_sparsity,11,all_context,per_variate,16.449968,0.59787244,0.24649122
future_sparsity__layer_11__all_context__series_mean,future_sparsity,11,all_context,series_mean,14.970095,0.2895868,0.29501355
future_sparsity__layer_11__final_context__per_variate,future_sparsity,11,final_context,per_variate,16.454613,0.5558548,0.25606984
future_sparsity__layer_11__final_context__series_mean,future_sparsity,11,final_context,series_mean,15.00908,0.2788571,0.30181852
future_sparsity__layer_11__first_decode__per_variate,future_sparsity,11,first_decode,per_variate,16.17174,0.38193122,0.35941237
future_sparsity__layer_11__first_decode__series_mean,future_sparsity,11,first_decode,series_mean,14.821075,0.20631897,0.35286072
current_burstiness__layer_-1__all_context__per_variate,current_burstiness,-1,all_context,per_variate,13.543421,0.1622042,0.29490402
current_burstiness__layer_-1__all_context__series_mean,current_burstiness,-1,all_context,series_mean,12.9699335,0.7734035,0.8574989
current_burstiness__layer_-1__final_context__per_variate,current_burstiness,-1,final_context,per_variate,12.077623,2.1289487,2.0910091
current_burstiness__layer_-1__final_context__series_mean,current_burstiness,-1,final_context,series_mean,11.411187,2.4871666,2.2672315
current_burstiness__layer_-1__first_decode__per_variate,current_burstiness,-1,first_decode,per_variate,14.361967,-0.79374105,-0.54315615
current_burstiness__layer_-1__first_decode__series_mean,current_burstiness,-1,first_decode,series_mean,15.392403,-2.0024183,-1.5447685
current_burstiness__layer_0__all_context__per_variate,current_burstiness,0,all_context,per_variate,3.1093447,1.9984174,-0.04835045
current_burstiness__layer_0__all_context__series_mean,current_burstiness,0,all_context,series_mean,-10.891755,5.0325527,0.09332389
current_burstiness__layer_0__final_context__per_variate,current_burstiness,0,final_context,per_variate,-2.125164,4.8640103,1.7861319
current_burstiness__layer_0__final_context__series_mean,current_burstiness,0,final_context,series_mean,-13.642654,7.1761765,1.4559275
current_burstiness__layer_0__first_decode__per_variate,current_burstiness,0,first_decode,per_variate,8.171338,0.04542714,-0.87233025
current_burstiness__layer_0__first_decode__series_mean,current_burstiness,0,first_decode,series_mean,-1.2832989,0.49333414,-2.2205603
current_burstiness__layer_1__all_context__per_variate,current_burstiness,1,all_context,per_variate,-5.7078576,2.3838024,-0.85728145
current_burstiness__layer_1__all_context__series_mean,current_burstiness,1,all_context,series_mean,-36.488808,6.507667,-1.3543514
current_burstiness__layer_1__final_context__per_variate,current_burstiness,1,final_context,per_variate,-15.889155,5.9440517,0.85850215
current_burstiness__layer_1__final_context__series_mean,current_burstiness,1,final_context,series_mean,-43.611782,9.0802145,-0.2840619
current_burstiness__layer_1__first_decode__per_variate,current_burstiness,1,first_decode,per_variate,9.556353,-0.56822884,-1.3064914
current_burstiness__layer_1__first_decode__series_mean,current_burstiness,1,first_decode,series_mean,-11.493261,0.4009617,-3.1536338
current_burstiness__layer_2__all_context__per_variate,current_burstiness,2,all_context,per_variate,-8.056737,1.9143258,-1.2948891
current_burstiness__layer_2__all_context__series_mean,current_burstiness,2,all_context,series_mean,-42.6803,5.26122,-1.9430312
current_burstiness__layer_2__final_context__per_variate,current_burstiness,2,final_context,per_variate,-19.111507,5.345818,0.20302543
current_burstiness__layer_2__final_context__series_mean,current_burstiness,2,final_context,series_mean,-49.850315,7.5853915,-1.0332526
current_burstiness__layer_2__first_decode__per_variate,current_burstiness,2,first_decode,per_variate,8.394171,-0.77822584,-1.676344
current_burstiness__layer_2__first_decode__series_mean,current_burstiness,2,first_decode,series_mean,-14.995775,-0.4969172,-3.604677
current_burstiness__layer_3__all_context__per_variate,current_burstiness,3,all_context,per_variate,-7.8025846,1.1352769,-1.4491348
current_burstiness__layer_3__all_context__series_mean,current_burstiness,3,all_context,series_mean,-43.621223,3.3573985,-2.0287747
current_burstiness__layer_3__final_context__per_variate,current_burstiness,3,final_context,per_variate,-17.916094,4.10354,-0.12302746
current_burstiness__layer_3__final_context__series_mean,current_burstiness,3,final_context,series_mean,-49.681858,5.232695,-1.2348617
current_burstiness__layer_3__first_decode__per_variate,current_burstiness,3,first_decode,per_variate,6.8065114,-0.99383175,-1.875704
current_burstiness__layer_3__first_decode__series_mean,current_burstiness,3,first_decode,series_mean,-18.095255,-1.5078193,-3.699544
current_burstiness__layer_4__all_context__per_variate,current_burstiness,4,all_context,per_variate,-6.4887943,0.39952156,-1.3954282
current_burstiness__layer_4__all_context__series_mean,current_burstiness,4,all_context,series_mean,-42.081863,1.5744296,-1.8144739
current_burstiness__layer_4__final_context__per_variate,current_burstiness,4,final_context,per_variate,-14.669717,2.7758,-0.16466354
current_burstiness__layer_4__final_context__series_mean,current_burstiness,4,final_context,series_mean,-45.837868,2.952301,-1.0416886
current_burstiness__layer_4__first_decode__per_variate,current_burstiness,4,first_decode,per_variate,4.451582,-1.0233893,-1.9109071
current_burstiness__layer_4__first_decode__series_mean,current_burstiness,4,first_decode,series_mean,-21.327148,-2.0617995,-3.6137013
current_burstiness__layer_5__all_context__per_variate,current_burstiness,5,all_context,per_variate,-6.223085,-0.20881325,-1.1680058
current_burstiness__layer_5__all_context__series_mean,current_burstiness,5,all_context,series_mean,-41.03699,-0.023407072,-1.2960067
current_burstiness__layer_5__final_context__per_variate,current_burstiness,5,final_context,per_variate,-13.65332,1.7830079,-0.0030851956
current_burstiness__layer_5__final_context__series_mean,current_burstiness,5,final_context,series_mean,-43.33056,1.0382981,-0.55611074
current_burstiness__layer_5__first_decode__per_variate,current_burstiness,5,first_decode,per_variate,2.880416,-1.3483794,-1.7585343
current_burstiness__layer_5__first_decode__series_mean,current_burstiness,5,first_decode,series_mean,-22.473043,-3.0233164,-3.1561534
current_burstiness__layer_6__all_context__per_variate,current_burstiness,6,all_context,per_variate,-5.2885995,-1.0602908,-0.6104791
current_burstiness__layer_6__all_context__series_mean,current_burstiness,6,all_context,series_mean,-39.15897,-2.2053173,-0.11786158
current_burstiness__layer_6__final_context__per_variate,current_burstiness,6,final_context,per_variate,-12.647676,0.69054097,0.61103386
current_burstiness__layer_6__final_context__series_mean,current_burstiness,6,final_context,series_mean,-41.731487,-1.2904648,0.66084486
current_burstiness__layer_6__first_decode__per_variate,current_burstiness,6,first_decode,per_variate,1.1291169,-1.882631,-1.1808221
current_burstiness__layer_6__first_decode__series_mean,current_burstiness,6,first_decode,series_mean,-24.493511,-4.5982366,-1.9524103
current_burstiness__layer_7__all_context__per_variate,current_burstiness,7,all_context,per_variate,-4.6356378,-1.5661792,-0.12712696
current_burstiness__layer_7__all_context__series_mean,current_burstiness,7,all_context,series_mean,-39.33722,-3.31859,0.7775418
current_burstiness__layer_7__final_context__per_variate,current_burstiness,7,final_context,per_variate,-11.307319,-0.050716568,1.139468
current_burstiness__layer_7__final_context__series_mean,current_burstiness,7,final_context,series_mean,-41.17525,-2.5857112,1.5850682
current_burstiness__layer_7__first_decode__per_variate,current_burstiness,7,first_decode,per_variate,-0.33595473,-1.9168466,-0.8254697
current_burstiness__layer_7__first_decode__series_mean,current_burstiness,7,first_decode,series_mean,-27.64963,-4.954848,-1.1838936
current_burstiness__layer_8__all_context__per_variate,current_burstiness,8,all_context,per_variate,-3.6575556,-2.1089718,0.29419848
current_burstiness__layer_8__all_context__series_mean,current_burstiness,8,all_context,series_mean,-38.761074,-4.332614,1.4056302
current_burstiness__layer_8__final_context__per_variate,current_burstiness,8,final_context,per_variate,-8.971999,-0.9336856,1.5654826
current_burstiness__layer_8__final_context__series_mean,current_burstiness,8,final_context,series_mean,-39.710747,-3.806889,2.2171264
current_burstiness__layer_8__first_decode__per_variate,current_burstiness,8,first_decode,per_variate,-2.7519865,-1.7243581,-0.41784135
current_burstiness__layer_8__first_decode__series_mean,current_burstiness,8,first_decode,series_mean,-32.366383,-4.6691546,-0.5775957
current_burstiness__layer_9__all_context__per_variate,current_burstiness,9,all_context,per_variate,-2.1763368,-2.407576,0.5917153
current_burstiness__layer_9__all_context__series_mean,current_burstiness,9,all_context,series_mean,-37.043644,-4.8533835,1.6553813
current_burstiness__layer_9__final_context__per_variate,current_burstiness,9,final_context,per_variate,-6.8715553,-1.50098,1.7456633
current_burstiness__layer_9__final_context__series_mean,current_burstiness,9,final_context,series_mean,-38.68533,-4.3967705,2.3461177
current_burstiness__layer_9__first_decode__per_variate,current_burstiness,9,first_decode,per_variate,-3.671289,-1.2267414,-0.07125454
current_burstiness__layer_9__first_decode__series_mean,current_burstiness,9,first_decode,series_mean,-35.386417,-3.7916412,-0.18420921
current_burstiness__layer_10__all_context__per_variate,current_burstiness,10,all_context,per_variate,0.8777733,-2.696143,0.772028
current_burstiness__layer_10__all_context__series_mean,current_burstiness,10,all_context,series_mean,-26.279272,-6.1327076,1.9086497
current_burstiness__layer_10__final_context__per_variate,current_burstiness,10,final_context,per_variate,-2.5729809,-2.1141102,1.8417137
current_burstiness__layer_10__final_context__series_mean,current_burstiness,10,final_context,series_mean,-29.109592,-5.6869373,2.5160794
current_burstiness__layer_10__first_decode__per_variate,current_burstiness,10,first_decode,per_variate,-0.56431466,-1.0723215,0.2887463
current_burstiness__layer_10__first_decode__series_mean,current_burstiness,10,first_decode,series_mean,-26.69549,-4.1591163,0.37547296
current_burstiness__layer_11__all_context__per_variate,current_burstiness,11,all_context,per_variate,1.0371411,-2.627002,0.8864844
current_burstiness__layer_11__all_context__series_mean,current_burstiness,11,all_context,series_mean,-22.973005,-6.4394326,2.0501513
current_burstiness__layer_11__final_context__per_variate,current_burstiness,11,final_context,per_variate,-2.015212,-2.1691444,1.9269183
current_burstiness__layer_11__final_context__series_mean,current_burstiness,11,final_context,series_mean,-25.583395,-6.118393,2.6246624
current_burstiness__layer_11__first_decode__per_variate,current_burstiness,11,first_decode,per_variate,-0.4649272,-0.85180664,0.41697872
current_burstiness__layer_11__first_decode__series_mean,current_burstiness,11,first_decode,series_mean,-23.172798,-4.2307434,0.62678754
future_burstiness__layer_-1__all_context__per_variate,future_burstiness,-1,all_context,per_variate,13.4047575,0.2585421,0.41957054
future_burstiness__layer_-1__all_context__series_mean,future_burstiness,-1,all_context,series_mean,12.94273,0.77926,0.86119825
future_burstiness__layer_-1__final_context__per_variate,future_burstiness,-1,final_context,per_variate,12.917923,0.9994508,1.1200815
future_burstiness__layer_-1__final_context__series_mean,future_burstiness,-1,final_context,series_mean,12.018228,2.051378,1.9517041
future_burstiness__layer_-1__first_decode__per_variate,future_burstiness,-1,first_decode,per_variate,14.341531,-0.7592612,-0.4667915
future_burstiness__layer_-1__first_decode__series_mean,future_burstiness,-1,first_decode,series_mean,14.936018,-1.4914795,-1.105646
future_burstiness__layer_0__all_context__per_variate,future_burstiness,0,all_context,per_variate,7.772788,1.1764746,0.10586421
future_burstiness__layer_0__all_context__series_mean,future_burstiness,0,all_context,series_mean,-10.416729,4.9920025,0.12884976
