label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,11,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/cardinality_bucket__layer_11__all_context__series_mean.pt,0.7261090381426202,0.6981329372340801,0.5221793071161048,0.4519253787929068,0.4956395348837209,0.435153948816861,0.7860696517412935,0.6370346003813082,0.7846441947565543,0.6288303698026222,0.7625968992248062,0.6538912858909894,0.2392205638474295,0.20540527030761924,0.22466058052434457,0.19413344493283347,0.22492732558139536,0.19845934069692336,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,11,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/cardinality_bucket__layer_11__final_context__series_mean.pt,0.9709784411276948,0.9653643682442167,0.44756554307116103,0.3750328827034263,0.4273255813953488,0.3658319457662853,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.3888888888888889,0.2534012335050947,0.2799625468164794,0.1931498661932335,0.2751937984496124,0.20066331294543008,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,11,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/cardinality_bucket__layer_11__first_decode__series_mean.pt,0.9751243781094527,0.9690897482533836,0.4653558052434457,0.40474002155728,0.4321705426356589,0.3798479618610877,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.38971807628524047,0.24939990053876718,0.30711610486891383,0.22172950991774126,0.29651162790697677,0.22497267311017544,,,,,,,,,,,,,,,,,,,,,,,,,,,
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,11,all_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/coordination__layer_11__all_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.3178571607710683,0.26436833523516895,0.19818191072080224,0.17666568591169474,0.2747406800935734,0.21276714350008552,-0.0934095332738254,0.27015866149297135,0.20110032146903278,0.09473021601725495,0.3045515305049044,0.23494235352588078,0.05952835356213648,0.2936349284293183,0.22883829405669293,-0.14120418032564497,0.27600003985177346,0.21675682571435165,-0.006796751504141385,0.3211756981080056,0.24454411699409054,-0.017229619868746715,0.30538265026482797,0.2360096144705852,-0.1012840420047878,0.2711297296019236,0.20661942331481017
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,11,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/coordination__layer_11__all_context__series_mean.pt,,,,,,,,,,,,,,,,,,,0.3170784515710878,0.38188645558581374,0.3191099585526273,0.0028384235328892116,0.4565908534107048,0.3804475344076949,0.04693134532515553,0.4347281035105413,0.35941888748303286,0.09207411965259671,0.44032571116225433,0.4070031207796879,0.07031488695879318,0.4408718583300152,0.40734067717297323,0.03772664601464859,0.4368223525182792,0.39811515200078346,-0.04337239385850644,0.4720288228295923,0.4429682213004871,-0.03837959311787076,0.46593197121894414,0.434299430151047,-0.06219342468506506,0.45894160249505783,0.42307117875109695
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,-1,final_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.02253875804177019,0.3164619843154403,0.24082773463216908,-0.057897266595649644,0.31142724835540686,0.24014824429645446,-0.11217095898014007,0.2724665816497004,0.20798286996103,0.09473021521506741,0.30455153063984075,0.23494263011057742,0.05952764944362543,0.2936350383495645,0.22883850337493775,-0.1411895768761826,0.27599827392522086,0.21675502110256142,-0.00794964163171108,0.3213595357837879,0.2454697039620305,-0.032246313078769795,0.30762847403717036,0.2366729397180755,-0.1017703181854741,0.2711895821801494,0.20667214058871164
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,-1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,,,,,,,,,,,,,,,,,,,0.06250474151646535,0.4474385379687797,0.41720697962367814,-0.032932297923052856,0.464708234535853,0.4300228450282747,-0.022828862685036144,0.45035720041745075,0.41166244262563095,0.09207406773642357,0.4403257237514018,0.4070133655265994,0.07031798549436008,0.44087112364132736,0.40734772286705406,0.03774279709830386,0.43681868662441803,0.3981210888865084,-0.051141576619080586,0.4737829791939176,0.44527761953059963,-0.06185654125776496,0.47116970960856075,0.4400299656752935,-0.07682337353023838,0.4620913727335069,0.4272611399602667
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,-1,first_decode,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,,,,,,,,,,,,,,,,,,,0.04132595143258344,0.31340596606713766,0.2388364357120361,-0.07455444177204074,0.3138694691582898,0.2401491432448268,-0.11233737620186446,0.2724869658519164,0.20806113627881379,0.09473021521506741,0.30455153063984075,0.23494263011057742,0.05952764944362543,0.2936350383495645,0.22883850337493775,-0.1411895768761826,0.27599827392522086,0.21675502110256142,-0.00357216686081685,0.3206609523022226,0.2447828447826849,-0.025567177321412116,0.3066316059320087,0.23667365083546346,-0.10157684439590686,0.27116577032985945,0.2065822617800073
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,-1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,,,,,,,,,,,,,,,,,,,0.06184487039210851,0.44759597867704326,0.41877116918393215,-0.1458334447471703,0.4894464543209455,0.4461257671489921,-0.08239733854533848,0.4632857917442647,0.4229209938145131,0.09207406773642357,0.4403257237514018,0.4070133655265994,0.07031798549436008,0.44087112364132736,0.40734772286705406,0.03774279709830386,0.43681868662441803,0.3981210888865084,-0.05017450798471956,0.4735649847291725,0.44409580256424896,-0.21371382025701569,0.5037355347257519,0.45190719905349414,-0.05427855775979218,0.45722851817386273,0.4216694624693493
current_burstiness,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],43,11,all_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/current_burstiness__layer_11__all_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.21913732515659756,6559110.098760183,3275658.5300085936,0.0646313877231679,8216922.576978742,3820217.4861490927,0.14314820552085417,7367641.152109512,3938434.331405072,0.7242334106238401,3897879.532854003,2443789.070097566,0.46191993279796395,6232198.117289685,2792112.8235758296,0.4248936899352629,6036006.183836979,3476862.25442377,-0.0061789811356698365,7445522.994100413,4037741.819114041,-0.00676042628252449,8524734.593613327,3974644.8852859354,-0.011354424009780262,8004372.642600695,4442648.647578789
