label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,-1,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_-1__all_context__series_mean.pt,0.22859801488833748,0.21624742532031993,0.22732142857142856,0.2152362296486769,0.20660219675262656,0.1979102705460521,0.7915632754342432,0.6602202031187991,0.7838095238095238,0.6542531656986244,0.7745940783190067,0.6381330691248538,0.32661290322580644,0.2590841047361333,0.31410714285714286,0.25317734201284897,0.32987106017191975,0.2621146251988813,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,-1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_-1__final_context__series_mean.pt,0.45822994210090984,0.3857541906018368,0.3485714285714286,0.2762811507692413,0.3562559694364852,0.267114417989268,0.7692307692307693,0.638472371220336,0.7638095238095238,0.6362404065606292,0.7516714422158548,0.6147733734729577,0.3639371381306865,0.26742592460288517,0.3361904761904762,0.2432356010529052,0.36103151862464183,0.25635937337295256,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,-1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_-1__first_decode__series_mean.pt,0.3333333333333333,0.3172903912022144,0.2438095238095238,0.22417851294113922,0.23782234957020057,0.22551186113934613,0.7692307692307693,0.638472371220336,0.7638095238095238,0.6362404065606292,0.7516714422158548,0.6147733734729577,0.3870967741935484,0.2609836731961692,0.3476190476190476,0.25119745350876027,0.3772683858643744,0.24833327639529604,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,0,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_0__all_context__series_mean.pt,0.43424317617866004,0.38963953319513667,0.2870238095238095,0.23792105431916616,0.3191857688634193,0.2702614041725009,0.7915632754342432,0.6602202031187991,0.7838095238095238,0.6542531656986244,0.7745940783190067,0.6381330691248538,0.22306658395368073,0.19661519466355493,0.22958333333333333,0.19869544366983866,0.22462989493791785,0.19462890168282093,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,0,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_0__final_context__series_mean.pt,0.8081058726220016,0.7968518031872537,0.31238095238095237,0.27418984608166797,0.31996179560649474,0.27262755310425413,0.7692307692307693,0.638472371220336,0.7638095238095238,0.6362404065606292,0.7516714422158548,0.6147733734729577,0.3267162944582299,0.24044653095053603,0.26285714285714284,0.2062748242807313,0.2588347659980898,0.2005753958901387,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,0,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_0__first_decode__series_mean.pt,0.7460711331679074,0.7247413753984717,0.2914285714285714,0.25482599590332905,0.28939828080229224,0.25217003705543045,0.7692307692307693,0.638472371220336,0.7638095238095238,0.6362404065606292,0.7516714422158548,0.6147733734729577,0.30355665839536805,0.22625470112516766,0.2761904761904762,0.2005538619723896,0.27602674307545366,0.20017166445914572,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,1,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_1__all_context__series_mean.pt,0.45378411910669975,0.41210008154608474,0.2945238095238095,0.2463541846422314,0.3222301814708691,0.2768318844962878,0.7915632754342432,0.6602202031187991,0.7838095238095238,0.6542531656986244,0.7745940783190067,0.6381330691248538,0.21040115798180314,0.18823462721064244,0.21297619047619049,0.18959522839696383,0.21734718242597897,0.19623506184330358,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_1__final_context__series_mean.pt,0.902398676592225,0.8993763286058067,0.3047619047619048,0.2634164474466944,0.33715377268385865,0.28817301060030365,0.7692307692307693,0.638472371220336,0.7638095238095238,0.6362404065606292,0.7516714422158548,0.6147733734729577,0.34408602150537637,0.24474028363566647,0.2638095238095238,0.19514244705263217,0.2511938872970392,0.192558361733685,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_1__first_decode__series_mean.pt,0.8676592224979321,0.8598884134027042,0.2914285714285714,0.2541173183130739,0.31709646609360076,0.28775739241392984,0.7692307692307693,0.638472371220336,0.7638095238095238,0.6362404065606292,0.7516714422158548,0.6147733734729577,0.337468982630273,0.2313322629102946,0.2819047619047619,0.2132709948573766,0.24737344794651384,0.18509962998684087,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],46,2,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/cardinality_bucket__layer_2__all_context__series_mean.pt,0.4749793217535153,0.43730502663885384,0.3017261904761905,0.25161940507072666,0.3129178605539637,0.2743077921280062,0.7915632754342432,0.6602202031187991,0.7838095238095238,0.6542531656986244,0.7745940783190067,0.6381330691248538,0.217328370554177,0.1893400469281569,0.2238690476190476,0.19560973713909274,0.23203199617956066,0.2053522268441768,,,,,,,,,,,,,,,,,,,,,,,,,,,
