benchmark,dataset_name,probe_label,probe_path,layer,token_position,pooling_mode,transfer_r2,transfer_rmse,transfer_mae,baseline_transfer_r2,baseline_transfer_rmse,baseline_transfer_mae,transfer_count
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_7__all_context__per_variate.pt,7,all_context,per_variate,-0.19999678009574207,10760.371133809942,5192.586415212617,-0.30149959913592217,11206.222205332679,5393.6229102909565,672.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_10__all_context__series_mean.pt,10,all_context,series_mean,-0.2467484421284052,10967.979435554162,5283.087606273003,-0.30149959913592217,11206.222205332679,5393.6229102909565,96.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-0.7096683166261382,0.48729245106480096,0.4808187224169638,-26541.91593959364,60.71668718500161,58.00374825723741,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-0.9551276275823959,0.5211002819332267,0.5175444404242806,-26541.91593959364,60.71668718500161,58.00374825723741,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_3__all_context__per_variate.pt,3,all_context,per_variate,-2.401726370450408,0.687358709769426,0.6534548135490623,-769.4397355196944,10.344347191687824,4.746684723971891,288.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_3__final_context__per_variate.pt,3,final_context,per_variate,-1.2182316679263847,0.5550565121286681,0.5377527128547839,-769.0629002241892,10.341817083409131,4.743082211681559,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_5__first_decode__per_variate.pt,5,first_decode,per_variate,-2.9498346893677194,0.7406673688647774,0.6961713240731233,-769.0629002241892,10.341817083409131,4.743082211681559,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-2.903453061513973,0.7363058186267493,0.6025390607296741,-26581.73192328528,60.76220947641954,58.05784134209984,288.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-24924407.703811906,1000.9243298963867,1000.9240762260225,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-24931213.828428484,1001.0609820994092,1001.0608640776741,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_4__first_decode__per_variate.pt,4,first_decode,per_variate,-24862025.480372753,999.6709600687129,999.6703333391083,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_7__final_context__per_variate.pt,7,final_context,per_variate,-24930126.710589714,1001.0391563856901,1001.0390154454443,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_8__all_context__per_variate.pt,8,all_context,per_variate,-24256428.192354415,987.4207471099187,980.235732546408,-24935627.97864091,1001.1495986791145,1001.1495786044333,288.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-24483554.852556072,992.0328651513431,986.7696699255955,-24935627.97864091,1001.1495986791145,1001.1495786044333,288.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.0,0.00743349529795848,0.007297182008214557,0.0,0.004149652401883903,0.004143747481670614,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.0039445043346971985,0.002995388420101432,0.0,0.004149652401883903,0.004143747481670614,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_10__all_context__per_variate.pt,10,all_context,per_variate,0.0,0.00803605076499475,0.006535165994558794,0.0,1.804920046269912e-05,1.7965662066390516e-05,288.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_10__final_context__per_variate.pt,10,final_context,per_variate,0.0,0.00960240860925944,0.008178056966166044,0.0,0.0002887354467089654,0.00028739863834583573,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_10__first_decode__per_variate.pt,10,first_decode,per_variate,0.0,0.01931236651652751,0.015842331070220424,0.0,0.0002887354467089654,0.00028739863834583573,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_11__all_context__series_mean.pt,11,all_context,series_mean,0.0,0.026025095774364983,0.020293420092854588,0.0,0.0002596616650641281,0.00025929541295474797,288.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_burstiness__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-10471056.31982382,999.0534727283291,999.0532029254568,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-10505071.019309586,1000.6748443688089,1000.6743543164598,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_burstiness__layer_7__first_decode__per_variate.pt,7,first_decode,per_variate,-10487831.595794635,999.8534249288882,999.8527179112037,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_burstiness__layer_8__final_context__per_variate.pt,8,final_context,per_variate,-10482983.609089753,999.6223077577353,999.6216613236401,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_burstiness__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-10360018.798854146,993.7422574654322,991.6036975267531,-10515211.852187917,1001.1577172404883,1001.1576696352827,288.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_burstiness__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-10464539.53185092,998.742537893271,998.6721173036209,-10515211.852187917,1001.1577172404883,1001.1576696352827,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.0,0.00743349529795848,0.007297182008214557,0.0,0.004149652401883903,0.004143747481670614,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.0039445043346971985,0.002995388420101432,0.0,0.004149652401883903,0.004143747481670614,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_sparsity__layer_10__all_context__per_variate.pt,10,all_context,per_variate,0.0,0.00803605076499475,0.006535165994558794,0.0,1.804920046269912e-05,1.7965662066390516e-05,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_sparsity__layer_10__final_context__per_variate.pt,10,final_context,per_variate,0.0,0.00960240860925944,0.008178056966166044,0.0,0.0002887354467089654,0.00028739863834583573,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_sparsity__layer_10__first_decode__per_variate.pt,10,first_decode,per_variate,0.0,0.01931236651652751,0.015842331070220424,0.0,0.0002887354467089654,0.00028739863834583573,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/future_sparsity__layer_11__all_context__series_mean.pt,11,all_context,series_mean,0.0,0.026025095774364983,0.020293420092854588,0.0,0.0002596616650641281,0.00025929541295474797,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-27439420.55355795,1000.2329954393354,1000.2329772131311,-27418540.02039057,999.8523501514927,999.85231568209,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-27414660.4771782,999.7816113835652,999.7815898607174,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-27436772.798612233,1000.1847357530511,1000.1847074470586,-27418540.02039057,999.8523501514927,999.85231568209,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_6__final_context__per_variate.pt,6,final_context,per_variate,-27430270.617262978,1000.0662129279251,1000.0661697503593,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_7__all_context__per_variate.pt,7,all_context,per_variate,-27234783.52791031,996.496259270433,994.7103213912872,-27413861.425412152,999.7670410215678,999.7670227868689,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/shift_risk__layer_10__all_context__series_mean.pt,10,all_context,series_mean,-27016421.842464272,992.4933908324098,989.4769230842944,-27418540.02039057,999.8523501514927,999.85231568209,288.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-0.24618303699501487,0.5262409750073345,0.5103298006076815,-13.148364194118063,1.7731556423580634,1.5713706963717646,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-0.026057135230406647,0.47750675044219865,0.3843687301128111,-13.148364194118063,1.7731556423580634,1.5713706963717646,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_3__all_context__per_variate.pt,3,all_context,per_variate,-0.2658579408951893,0.5303788878182987,0.5003225297029199,-67.54094494098374,3.9027325168395017,3.8062931028840166,48.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_3__final_context__per_variate.pt,3,final_context,per_variate,-0.0821863108094334,0.49039356321891175,0.48569012466698075,-67.50799295807761,3.9017942584314156,3.805351095488705,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_5__first_decode__per_variate.pt,5,first_decode,per_variate,-0.2061464492299303,0.5177185956418002,0.507342599676111,-67.50799295807761,3.9017942584314156,3.805351095488705,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/coordination__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-3.8768990380813158,1.0410357063020692,0.889844600313816,-13.320153549044758,1.7838879853376919,1.5828154896808602,48.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-4753936.302128421,1000.8262336680183,1000.8245223363241,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-4737373.665145279,999.0812816789065,999.0796510378519,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_4__first_decode__per_variate.pt,4,first_decode,per_variate,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_7__final_context__per_variate.pt,7,final_context,per_variate,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_8__all_context__per_variate.pt,8,all_context,per_variate,-4740549.010835643,999.4160553926408,999.4141732255617,-4764842.423978583,1001.9735857643203,1001.9734806219736,48.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_burstiness__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-4643943.420854763,989.1803087512266,980.4357226042138,-4764842.423978583,1001.9735857643203,1001.9734806219736,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.0,0.008162882139548687,0.008001415946621147,0.0,0.00044742961016298145,0.0004454204227294373,3.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed46/probes/artifacts/current_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.018303029928705236,0.015970456268485884,0.0,0.00044742961016298145,0.0004454204227294373,3.0
