label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,11,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/cardinality_bucket__layer_11__all_context__series_mean.pt,0.7258644133644133,0.7084875079267974,0.4888671875,0.423627993369315,0.4550561797752809,0.3970929847312232,0.7801087801087802,0.6310716819559335,0.8,0.6407950174985702,0.7865168539325843,0.6526642151975545,0.22751554001554,0.20283747152036208,0.21783854166666666,0.19766254796347388,0.238061797752809,0.22284115320213693,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,11,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/cardinality_bucket__layer_11__final_context__series_mean.pt,0.9844599844599845,0.9834311539187517,0.44583333333333336,0.3905609844606247,0.38108614232209737,0.33187716874309947,0.7622377622377622,0.6139077245889796,0.7739583333333333,0.6153621489899659,0.7715355805243446,0.6440320602589389,0.3885003885003885,0.2705395862634787,0.32916666666666666,0.24245767206757535,0.28370786516853935,0.21247436343462123,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,11,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/cardinality_bucket__layer_11__first_decode__series_mean.pt,0.9821289821289821,0.9815831978040486,0.45,0.3810077963834524,0.40823970037453183,0.3543386840717547,0.7622377622377622,0.6139077245889796,0.7739583333333333,0.6153621489899659,0.7715355805243446,0.6440320602589389,0.38306138306138304,0.26248269344775926,0.2708333333333333,0.19837607761746093,0.2799625468164794,0.20941992154120054,,,,,,,,,,,,,,,,,,,,,,,,,,,
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,-1,all_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__all_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.0068814524365647944,0.2822969925013566,0.21062034058992335,-0.00408713653323467,0.296975895285552,0.22238023422303688,-0.012241325866310548,0.3010910813320967,0.23275927821753475,0.1175756203644649,0.2660997423487472,0.20449525704434487,0.044476703953169494,0.2897050985738157,0.22151537243057265,0.019335950700080096,0.2963575438139631,0.2283553979297317,-0.0004578376891428704,0.2833381802720297,0.21132034104153927,-0.0013914716275964523,0.2965769829312531,0.2219065414371792,-0.01323852741376741,0.30123935357415166,0.23273588086979646
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,11,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_11__all_context__series_mean.pt,,,,,,,,,,,,,,,,,,,0.3110369161549339,0.3784604288231557,0.31466438816421044,0.07116263867721428,0.44045737041986904,0.3624783392882701,0.03465563416922468,0.45166615855506637,0.383318812541911,0.0911933610613076,0.43466857818677573,0.39866217716996216,0.049192729786248335,0.4456360238082341,0.41295710214462483,0.0699146479441125,0.4433409230721309,0.41265018812726717,-0.03411058409452328,0.4636667919845116,0.43129058948630483,-0.05424664648653188,0.46925094702003367,0.4341343429196421,-0.043515110802202495,0.46959751491942997,0.438704169633721
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,-1,final_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.0234150620692285,0.2799372653755404,0.2084787261969367,-0.010695688371112455,0.29795158845759395,0.2234815755305727,-0.009938105946673659,0.300748339987941,0.23246834611782874,0.11757561952034434,0.26609974247602175,0.20449429416319273,0.04447536831104426,0.28970530105040626,0.22151524816049142,0.0193392504669736,0.2963570452173055,0.22835504560097356,-0.0028687724823213134,0.283679373474554,0.21169362951906245,-0.002398048791138807,0.2967260018943669,0.2220871410768386,-0.01869192555252952,0.3020489228888099,0.23285442558126385
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,-1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,,,,,,,,,,,,,,,,,,,0.09744881109551029,0.4331700511463313,0.39503281232859616,-0.10008789146277008,0.4793444859359693,0.4295671301328195,-0.06581878202968072,0.47458947587600164,0.4332535447574004,0.09119327284112211,0.43466859928397067,0.39866496951999103,0.04922254201952547,0.44562903737173104,0.4129636022078325,0.0699327481289348,0.44333660917143863,0.4126569045485574,-0.019841996410822516,0.46045685944611925,0.4251059450605215,-0.11052075962740471,0.48161209425598467,0.43765671636510933,-0.07137070757511199,0.4758239554427308,0.4391647949525981
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,-1,first_decode,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,,,,,,,,,,,,,,,,,,,0.018513492848032942,0.2806389014667429,0.20943503624198678,-0.013461269073309357,0.2983589545202265,0.22277797958917636,-0.01521044981859121,0.30153234080313834,0.2327456432651933,0.11757561952034434,0.26609974247602175,0.20449429416319273,0.04447536831104426,0.28970530105040626,0.22151524816049142,0.0193392504669736,0.2963570452173055,0.22835504560097356,-0.0032467225639463138,0.28373282341015343,0.21181269846317122,-0.0023799455379442946,0.29672332245469635,0.22221130638164452,-0.017082406132589822,0.3018102119616693,0.2331970594803993
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,-1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,,,,,,,,,,,,,,,,,,,0.065819628793501,0.44069474306579687,0.4065578652169713,-0.277533372989365,0.516559283102776,0.4436802200152182,-0.04579327366941044,0.47010983924946914,0.4342142769758912,0.09119327284112211,0.43466859928397067,0.39866496951999103,0.04922254201952547,0.44562903737173104,0.4129636022078325,0.0699327481289348,0.44333660917143863,0.4126569045485574,-0.05206569315000675,0.46767475837186295,0.43433909176201796,-0.23917179257964016,0.5087445890382642,0.449350247052257,-0.0963387266205733,0.4813365008085451,0.44653906786920106
current_burstiness,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,5,all_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_5__all_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.17982975574419746,5765168.289211315,3255988.6312070712,0.0881291310736445,6235270.274579991,3578688.860691893,0.0719072482699582,4461632.916755555,2826340.685999307,0.6649031860780659,3685064.8410594263,2545894.9914173414,0.4430431618756254,4873033.337916771,2799303.206958649,0.4495068707195543,3436165.6860393174,2226757.7131693107,-0.003414933899378081,6376762.832869283,3835895.6333413096,-0.008057104458937037,6555882.779353219,3989057.0296591767,-0.06172226046657103,4772034.850237152,3367880.2585790297
current_burstiness,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,5,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_5__all_context__series_mean.pt,,,,,,,,,,,,,,,,,,,0.12372224332101989,3135745.0454425504,1260909.6992785183,0.07794395250257191,3170148.9650788773,1340161.658213409,0.04959425026710651,2530575.425469827,1218638.1290057932,0.655406306633801,1966407.460765065,899830.8535233205,0.5611049122096885,2187164.10578198,975476.2697242092,0.4440848270099895,1935392.361257817,864645.0379904917,-0.038200207583138024,3413189.544122868,1431632.2272779047,-0.049849754767233856,3382708.583532462,1451078.7887089646,-0.06537921336375851,2679272.3873555735,1289779.8795925062
current_burstiness,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],42,11,final_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_11__final_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.31928733223669403,5252207.808195686,2959828.12148297,-0.8295831603482282,8832114.476491,4650414.524018835,0.044041229325988196,4528117.900123588,3112861.5756053887,0.6649031782664612,3685064.8840115946,2545887.2351862886,0.44307156151912597,4872909.096535467,2799295.3050766825,0.44953182618473053,3436087.7994314595,2226738.66241861,-0.04770329751155189,6515970.959114517,3955400.6274353,-0.7510264330324441,8640422.186049998,4939512.994152683,-0.2205910849292667,5116620.917345635,3539057.5017162836
