benchmark,probe_label,dataset_count,transfer_r2,baseline_transfer_r2,transfer_rmse,baseline_transfer_rmse,transfer_mae,baseline_transfer_mae,transfer_count
fev,coordination,3,-0.8204838551973146,-7386.226682279837,0.46268965966869086,17.28963079873942,0.4068430990652841,16.08102051432278,90.0
fev,current_burstiness,3,-9716969.021387687,-9900156.867803266,415783.71560124203,415954.5491478607,170396.4251960621,170486.581393041,90.0
fev,current_sparsity,3,-0.3157445961585775,0.3333323852783467,0.04798835734306292,0.0006906092515015892,0.03545234026508892,0.0006777650559313306,90.0
fev,future_burstiness,3,-8482389.489988403,-7898615.727504798,996.5508166572363,963.7430207482316,994.9195164494372,952.3071794586485,90.0
fev,future_sparsity,3,-0.32997448471726126,0.27530601516800113,0.0401930971095486,0.012156920262897159,0.030671964237702545,0.008145099637376314,90.0
fev,shift_risk,3,-18432965.625142433,-18503450.35974586,4278.041021104269,4266.383015758648,2408.6969237829194,2408.7094503039566,90.0
