,current_sparsity__layer_-1__all_context__per_variate,current_sparsity__layer_-1__all_context__series_mean,current_sparsity__layer_-1__final_context__per_variate,current_sparsity__layer_-1__final_context__series_mean,current_sparsity__layer_-1__first_decode__per_variate,current_sparsity__layer_-1__first_decode__series_mean,current_sparsity__layer_0__all_context__per_variate,current_sparsity__layer_0__all_context__series_mean,current_sparsity__layer_0__final_context__per_variate,current_sparsity__layer_0__final_context__series_mean,current_sparsity__layer_0__first_decode__per_variate,current_sparsity__layer_0__first_decode__series_mean,current_sparsity__layer_1__all_context__per_variate,current_sparsity__layer_1__all_context__series_mean,current_sparsity__layer_1__final_context__per_variate,current_sparsity__layer_1__final_context__series_mean,current_sparsity__layer_1__first_decode__per_variate,current_sparsity__layer_1__first_decode__series_mean,current_sparsity__layer_2__all_context__per_variate,current_sparsity__layer_2__all_context__series_mean,current_sparsity__layer_2__final_context__per_variate,current_sparsity__layer_2__final_context__series_mean,current_sparsity__layer_2__first_decode__per_variate,current_sparsity__layer_2__first_decode__series_mean,current_sparsity__layer_3__all_context__per_variate,current_sparsity__layer_3__all_context__series_mean,current_sparsity__layer_3__final_context__per_variate,current_sparsity__layer_3__final_context__series_mean,current_sparsity__layer_3__first_decode__per_variate,current_sparsity__layer_3__first_decode__series_mean,current_sparsity__layer_4__all_context__per_variate,current_sparsity__layer_4__all_context__series_mean,current_sparsity__layer_4__final_context__per_variate,current_sparsity__layer_4__final_context__series_mean,current_sparsity__layer_4__first_decode__per_variate,current_sparsity__layer_4__first_decode__series_mean,current_sparsity__layer_5__all_context__per_variate,current_sparsity__layer_5__all_context__series_mean,current_sparsity__layer_5__final_context__per_variate,current_sparsity__layer_5__final_context__series_mean,current_sparsity__layer_5__first_decode__per_variate,current_sparsity__layer_5__first_decode__series_mean,current_sparsity__layer_6__all_context__per_variate,current_sparsity__layer_6__all_context__series_mean,current_sparsity__layer_6__final_context__per_variate,current_sparsity__layer_6__final_context__series_mean,current_sparsity__layer_6__first_decode__per_variate,current_sparsity__layer_6__first_decode__series_mean,current_sparsity__layer_7__all_context__per_variate,current_sparsity__layer_7__all_context__series_mean,current_sparsity__layer_7__final_context__per_variate,current_sparsity__layer_7__final_context__series_mean,current_sparsity__layer_7__first_decode__per_variate,current_sparsity__layer_7__first_decode__series_mean,current_sparsity__layer_8__all_context__per_variate,current_sparsity__layer_8__all_context__series_mean,current_sparsity__layer_8__final_context__per_variate,current_sparsity__layer_8__final_context__series_mean,current_sparsity__layer_8__first_decode__per_variate,current_sparsity__layer_8__first_decode__series_mean,current_sparsity__layer_9__all_context__per_variate,current_sparsity__layer_9__all_context__series_mean,current_sparsity__layer_9__final_context__per_variate,current_sparsity__layer_9__final_context__series_mean,current_sparsity__layer_9__first_decode__per_variate,current_sparsity__layer_9__first_decode__series_mean,current_sparsity__layer_10__all_context__per_variate,current_sparsity__layer_10__all_context__series_mean,current_sparsity__layer_10__final_context__per_variate,current_sparsity__layer_10__final_context__series_mean,current_sparsity__layer_10__first_decode__per_variate,current_sparsity__layer_10__first_decode__series_mean,current_sparsity__layer_11__all_context__per_variate,current_sparsity__layer_11__all_context__series_mean,current_sparsity__layer_11__final_context__per_variate,current_sparsity__layer_11__final_context__series_mean,current_sparsity__layer_11__first_decode__per_variate,current_sparsity__layer_11__first_decode__series_mean,future_sparsity__layer_-1__all_context__per_variate,future_sparsity__layer_-1__all_context__series_mean,future_sparsity__layer_-1__final_context__per_variate,future_sparsity__layer_-1__final_context__series_mean,future_sparsity__layer_-1__first_decode__per_variate,future_sparsity__layer_-1__first_decode__series_mean,future_sparsity__layer_0__all_context__per_variate,future_sparsity__layer_0__all_context__series_mean,future_sparsity__layer_0__final_context__per_variate,future_sparsity__layer_0__final_context__series_mean,future_sparsity__layer_0__first_decode__per_variate,future_sparsity__layer_0__first_decode__series_mean,future_sparsity__layer_1__all_context__per_variate,future_sparsity__layer_1__all_context__series_mean,future_sparsity__layer_1__final_context__per_variate,future_sparsity__layer_1__final_context__series_mean,future_sparsity__layer_1__first_decode__per_variate,future_sparsity__layer_1__first_decode__series_mean,future_sparsity__layer_2__all_context__per_variate,future_sparsity__layer_2__all_context__series_mean,future_sparsity__layer_2__final_context__per_variate,future_sparsity__layer_2__final_context__series_mean,future_sparsity__layer_2__first_decode__per_variate,future_sparsity__layer_2__first_decode__series_mean,future_sparsity__layer_3__all_context__per_variate,future_sparsity__layer_3__all_context__series_mean,future_sparsity__layer_3__final_context__per_variate,future_sparsity__layer_3__final_context__series_mean,future_sparsity__layer_3__first_decode__per_variate,future_sparsity__layer_3__first_decode__series_mean,future_sparsity__layer_4__all_context__per_variate,future_sparsity__layer_4__all_context__series_mean,future_sparsity__layer_4__final_context__per_variate,future_sparsity__layer_4__final_context__series_mean,future_sparsity__layer_4__first_decode__per_variate,future_sparsity__layer_4__first_decode__series_mean,future_sparsity__layer_5__all_context__per_variate,future_sparsity__layer_5__all_context__series_mean,future_sparsity__layer_5__final_context__per_variate,future_sparsity__layer_5__final_context__series_mean,future_sparsity__layer_5__first_decode__per_variate,future_sparsity__layer_5__first_decode__series_mean,future_sparsity__layer_6__all_context__per_variate,future_sparsity__layer_6__all_context__series_mean,future_sparsity__layer_6__final_context__per_variate,future_sparsity__layer_6__final_context__series_mean,future_sparsity__layer_6__first_decode__per_variate,future_sparsity__layer_6__first_decode__series_mean,future_sparsity__layer_7__all_context__per_variate,future_sparsity__layer_7__all_context__series_mean,future_sparsity__layer_7__final_context__per_variate,future_sparsity__layer_7__final_context__series_mean,future_sparsity__layer_7__first_decode__per_variate,future_sparsity__layer_7__first_decode__series_mean,future_sparsity__layer_8__all_context__per_variate,future_sparsity__layer_8__all_context__series_mean,future_sparsity__layer_8__final_context__per_variate,future_sparsity__layer_8__final_context__series_mean,future_sparsity__layer_8__first_decode__per_variate,future_sparsity__layer_8__first_decode__series_mean,future_sparsity__layer_9__all_context__per_variate,future_sparsity__layer_9__all_context__series_mean,future_sparsity__layer_9__final_context__per_variate,future_sparsity__layer_9__final_context__series_mean,future_sparsity__layer_9__first_decode__per_variate,future_sparsity__layer_9__first_decode__series_mean,future_sparsity__layer_10__all_context__per_variate,future_sparsity__layer_10__all_context__series_mean,future_sparsity__layer_10__final_context__per_variate,future_sparsity__layer_10__final_context__series_mean,future_sparsity__layer_10__first_decode__per_variate,future_sparsity__layer_10__first_decode__series_mean,future_sparsity__layer_11__all_context__per_variate,future_sparsity__layer_11__all_context__series_mean,future_sparsity__layer_11__final_context__per_variate,future_sparsity__layer_11__final_context__series_mean,future_sparsity__layer_11__first_decode__per_variate,future_sparsity__layer_11__first_decode__series_mean,current_burstiness__layer_-1__all_context__per_variate,current_burstiness__layer_-1__all_context__series_mean,current_burstiness__layer_-1__final_context__per_variate,current_burstiness__layer_-1__final_context__series_mean,current_burstiness__layer_-1__first_decode__per_variate,current_burstiness__layer_-1__first_decode__series_mean,current_burstiness__layer_0__all_context__per_variate,current_burstiness__layer_0__all_context__series_mean,current_burstiness__layer_0__final_context__per_variate,current_burstiness__layer_0__final_context__series_mean,current_burstiness__layer_0__first_decode__per_variate,current_burstiness__layer_0__first_decode__series_mean,current_burstiness__layer_1__all_context__per_variate,current_burstiness__layer_1__all_context__series_mean,current_burstiness__layer_1__final_context__per_variate,current_burstiness__layer_1__final_context__series_mean,current_burstiness__layer_1__first_decode__per_variate,current_burstiness__layer_1__first_decode__series_mean,current_burstiness__layer_2__all_context__per_variate,current_burstiness__layer_2__all_context__series_mean,current_burstiness__layer_2__final_context__per_variate,current_burstiness__layer_2__final_context__series_mean,current_burstiness__layer_2__first_decode__per_variate,current_burstiness__layer_2__first_decode__series_mean,current_burstiness__layer_3__all_context__per_variate,current_burstiness__layer_3__all_context__series_mean,current_burstiness__layer_3__final_context__per_variate,current_burstiness__layer_3__final_context__series_mean,current_burstiness__layer_3__first_decode__per_variate,current_burstiness__layer_3__first_decode__series_mean,current_burstiness__layer_4__all_context__per_variate,current_burstiness__layer_4__all_context__series_mean,current_burstiness__layer_4__final_context__per_variate,current_burstiness__layer_4__final_context__series_mean,current_burstiness__layer_4__first_decode__per_variate,current_burstiness__layer_4__first_decode__series_mean,current_burstiness__layer_5__all_context__per_variate,current_burstiness__layer_5__all_context__series_mean,current_burstiness__layer_5__final_context__per_variate,current_burstiness__layer_5__final_context__series_mean,current_burstiness__layer_5__first_decode__per_variate,current_burstiness__layer_5__first_decode__series_mean,current_burstiness__layer_6__all_context__per_variate,current_burstiness__layer_6__all_context__series_mean,current_burstiness__layer_6__final_context__per_variate,current_burstiness__layer_6__final_context__series_mean,current_burstiness__layer_6__first_decode__per_variate,current_burstiness__layer_6__first_decode__series_mean,current_burstiness__layer_7__all_context__per_variate,current_burstiness__layer_7__all_context__series_mean,current_burstiness__layer_7__final_context__per_variate,current_burstiness__layer_7__final_context__series_mean,current_burstiness__layer_7__first_decode__per_variate,current_burstiness__layer_7__first_decode__series_mean,current_burstiness__layer_8__all_context__per_variate,current_burstiness__layer_8__all_context__series_mean,current_burstiness__layer_8__final_context__per_variate,current_burstiness__layer_8__final_context__series_mean,current_burstiness__layer_8__first_decode__per_variate,current_burstiness__layer_8__first_decode__series_mean,current_burstiness__layer_9__all_context__per_variate,current_burstiness__layer_9__all_context__series_mean,current_burstiness__layer_9__final_context__per_variate,current_burstiness__layer_9__final_context__series_mean,current_burstiness__layer_9__first_decode__per_variate,current_burstiness__layer_9__first_decode__series_mean,current_burstiness__layer_10__all_context__per_variate,current_burstiness__layer_10__all_context__series_mean,current_burstiness__layer_10__final_context__per_variate,current_burstiness__layer_10__final_context__series_mean,current_burstiness__layer_10__first_decode__per_variate,current_burstiness__layer_10__first_decode__series_mean,current_burstiness__layer_11__all_context__per_variate,current_burstiness__layer_11__all_context__series_mean,current_burstiness__layer_11__final_context__per_variate,current_burstiness__layer_11__final_context__series_mean,current_burstiness__layer_11__first_decode__per_variate,current_burstiness__layer_11__first_decode__series_mean,future_burstiness__layer_-1__all_context__per_variate,future_burstiness__layer_-1__all_context__series_mean,future_burstiness__layer_-1__final_context__per_variate,future_burstiness__layer_-1__final_context__series_mean,future_burstiness__layer_-1__first_decode__per_variate,future_burstiness__layer_-1__first_decode__series_mean,future_burstiness__layer_0__all_context__per_variate,future_burstiness__layer_0__all_context__series_mean,future_burstiness__layer_0__final_context__per_variate,future_burstiness__layer_0__final_context__series_mean,future_burstiness__layer_0__first_decode__per_variate,future_burstiness__layer_0__first_decode__series_mean,future_burstiness__layer_1__all_context__per_variate,future_burstiness__layer_1__all_context__series_mean,future_burstiness__layer_1__final_context__per_variate,future_burstiness__layer_1__final_context__series_mean,future_burstiness__layer_1__first_decode__per_variate,future_burstiness__layer_1__first_decode__series_mean,future_burstiness__layer_2__all_context__per_variate,future_burstiness__layer_2__all_context__series_mean,future_burstiness__layer_2__final_context__per_variate,future_burstiness__layer_2__final_context__series_mean,future_burstiness__layer_2__first_decode__per_variate,future_burstiness__layer_2__first_decode__series_mean,future_burstiness__layer_3__all_context__per_variate,future_burstiness__layer_3__all_context__series_mean,future_burstiness__layer_3__final_context__per_variate,future_burstiness__layer_3__final_context__series_mean,future_burstiness__layer_3__first_decode__per_variate,future_burstiness__layer_3__first_decode__series_mean,future_burstiness__layer_4__all_context__per_variate,future_burstiness__layer_4__all_context__series_mean,future_burstiness__layer_4__final_context__per_variate,future_burstiness__layer_4__final_context__series_mean,future_burstiness__layer_4__first_decode__per_variate,future_burstiness__layer_4__first_decode__series_mean,future_burstiness__layer_5__all_context__per_variate,future_burstiness__layer_5__all_context__series_mean,future_burstiness__layer_5__final_context__per_variate,future_burstiness__layer_5__final_context__series_mean,future_burstiness__layer_5__first_decode__per_variate,future_burstiness__layer_5__first_decode__series_mean,future_burstiness__layer_6__all_context__per_variate,future_burstiness__layer_6__all_context__series_mean,future_burstiness__layer_6__final_context__per_variate,future_burstiness__layer_6__final_context__series_mean,future_burstiness__layer_6__first_decode__per_variate,future_burstiness__layer_6__first_decode__series_mean,future_burstiness__layer_7__all_context__per_variate,future_burstiness__layer_7__all_context__series_mean,future_burstiness__layer_7__final_context__per_variate,future_burstiness__layer_7__final_context__series_mean,future_burstiness__layer_7__first_decode__per_variate,future_burstiness__layer_7__first_decode__series_mean,future_burstiness__layer_8__all_context__per_variate,future_burstiness__layer_8__all_context__series_mean,future_burstiness__layer_8__final_context__per_variate,future_burstiness__layer_8__final_context__series_mean,future_burstiness__layer_8__first_decode__per_variate,future_burstiness__layer_8__first_decode__series_mean,future_burstiness__layer_9__all_context__per_variate,future_burstiness__layer_9__all_context__series_mean,future_burstiness__layer_9__final_context__per_variate,future_burstiness__layer_9__final_context__series_mean,future_burstiness__layer_9__first_decode__per_variate,future_burstiness__layer_9__first_decode__series_mean,future_burstiness__layer_10__all_context__per_variate,future_burstiness__layer_10__all_context__series_mean,future_burstiness__layer_10__final_context__per_variate,future_burstiness__layer_10__final_context__series_mean,future_burstiness__layer_10__first_decode__per_variate,future_burstiness__layer_10__first_decode__series_mean,future_burstiness__layer_11__all_context__per_variate,future_burstiness__layer_11__all_context__series_mean,future_burstiness__layer_11__final_context__per_variate,future_burstiness__layer_11__final_context__series_mean,future_burstiness__layer_11__first_decode__per_variate,future_burstiness__layer_11__first_decode__series_mean,shift_risk__layer_-1__all_context__per_variate,shift_risk__layer_-1__all_context__series_mean,shift_risk__layer_-1__final_context__per_variate,shift_risk__layer_-1__final_context__series_mean,shift_risk__layer_-1__first_decode__per_variate,shift_risk__layer_-1__first_decode__series_mean,shift_risk__layer_0__all_context__per_variate,shift_risk__layer_0__all_context__series_mean,shift_risk__layer_0__final_context__per_variate,shift_risk__layer_0__final_context__series_mean,shift_risk__layer_0__first_decode__per_variate,shift_risk__layer_0__first_decode__series_mean,shift_risk__layer_1__all_context__per_variate,shift_risk__layer_1__all_context__series_mean,shift_risk__layer_1__final_context__per_variate,shift_risk__layer_1__final_context__series_mean,shift_risk__layer_1__first_decode__per_variate,shift_risk__layer_1__first_decode__series_mean,shift_risk__layer_2__all_context__per_variate,shift_risk__layer_2__all_context__series_mean,shift_risk__layer_2__final_context__per_variate,shift_risk__layer_2__final_context__series_mean,shift_risk__layer_2__first_decode__per_variate,shift_risk__layer_2__first_decode__series_mean,shift_risk__layer_3__all_context__per_variate,shift_risk__layer_3__all_context__series_mean,shift_risk__layer_3__final_context__per_variate,shift_risk__layer_3__final_context__series_mean,shift_risk__layer_3__first_decode__per_variate,shift_risk__layer_3__first_decode__series_mean,shift_risk__layer_4__all_context__per_variate,shift_risk__layer_4__all_context__series_mean,shift_risk__layer_4__final_context__per_variate,shift_risk__layer_4__final_context__series_mean,shift_risk__layer_4__first_decode__per_variate,shift_risk__layer_4__first_decode__series_mean,shift_risk__layer_5__all_context__per_variate,shift_risk__layer_5__all_context__series_mean,shift_risk__layer_5__final_context__per_variate,shift_risk__layer_5__final_context__series_mean,shift_risk__layer_5__first_decode__per_variate,shift_risk__layer_5__first_decode__series_mean,shift_risk__layer_6__all_context__per_variate,shift_risk__layer_6__all_context__series_mean,shift_risk__layer_6__final_context__per_variate,shift_risk__layer_6__final_context__series_mean,shift_risk__layer_6__first_decode__per_variate,shift_risk__layer_6__first_decode__series_mean,shift_risk__layer_7__all_context__per_variate,shift_risk__layer_7__all_context__series_mean,shift_risk__layer_7__final_context__per_variate,shift_risk__layer_7__final_context__series_mean,shift_risk__layer_7__first_decode__per_variate,shift_risk__layer_7__first_decode__series_mean,shift_risk__layer_8__all_context__per_variate,shift_risk__layer_8__all_context__series_mean,shift_risk__layer_8__final_context__per_variate,shift_risk__layer_8__final_context__series_mean,shift_risk__layer_8__first_decode__per_variate,shift_risk__layer_8__first_decode__series_mean,shift_risk__layer_9__all_context__per_variate,shift_risk__layer_9__all_context__series_mean,shift_risk__layer_9__final_context__per_variate,shift_risk__layer_9__final_context__series_mean,shift_risk__layer_9__first_decode__per_variate,shift_risk__layer_9__first_decode__series_mean,shift_risk__layer_10__all_context__per_variate,shift_risk__layer_10__all_context__series_mean,shift_risk__layer_10__final_context__per_variate,shift_risk__layer_10__final_context__series_mean,shift_risk__layer_10__first_decode__per_variate,shift_risk__layer_10__first_decode__series_mean,shift_risk__layer_11__all_context__per_variate,shift_risk__layer_11__all_context__series_mean,shift_risk__layer_11__final_context__per_variate,shift_risk__layer_11__final_context__series_mean,shift_risk__layer_11__first_decode__per_variate,shift_risk__layer_11__first_decode__series_mean,coordination__layer_-1__all_context__per_variate,coordination__layer_-1__all_context__series_mean,coordination__layer_-1__final_context__per_variate,coordination__layer_-1__final_context__series_mean,coordination__layer_-1__first_decode__per_variate,coordination__layer_-1__first_decode__series_mean,coordination__layer_0__all_context__per_variate,coordination__layer_0__all_context__series_mean,coordination__layer_0__final_context__per_variate,coordination__layer_0__final_context__series_mean,coordination__layer_0__first_decode__per_variate,coordination__layer_0__first_decode__series_mean,coordination__layer_1__all_context__per_variate,coordination__layer_1__all_context__series_mean,coordination__layer_1__final_context__per_variate,coordination__layer_1__final_context__series_mean,coordination__layer_1__first_decode__per_variate,coordination__layer_1__first_decode__series_mean,coordination__layer_2__all_context__per_variate,coordination__layer_2__all_context__series_mean,coordination__layer_2__final_context__per_variate,coordination__layer_2__final_context__series_mean,coordination__layer_2__first_decode__per_variate,coordination__layer_2__first_decode__series_mean,coordination__layer_3__all_context__per_variate,coordination__layer_3__all_context__series_mean,coordination__layer_3__final_context__per_variate,coordination__layer_3__final_context__series_mean,coordination__layer_3__first_decode__per_variate,coordination__layer_3__first_decode__series_mean,coordination__layer_4__all_context__per_variate,coordination__layer_4__all_context__series_mean,coordination__layer_4__final_context__per_variate,coordination__layer_4__final_context__series_mean,coordination__layer_4__first_decode__per_variate,coordination__layer_4__first_decode__series_mean,coordination__layer_5__all_context__per_variate,coordination__layer_5__all_context__series_mean,coordination__layer_5__final_context__per_variate,coordination__layer_5__final_context__series_mean,coordination__layer_5__first_decode__per_variate,coordination__layer_5__first_decode__series_mean,coordination__layer_6__all_context__per_variate,coordination__layer_6__all_context__series_mean,coordination__layer_6__final_context__per_variate,coordination__layer_6__final_context__series_mean,coordination__layer_6__first_decode__per_variate,coordination__layer_6__first_decode__series_mean,coordination__layer_7__all_context__per_variate,coordination__layer_7__all_context__series_mean,coordination__layer_7__final_context__per_variate,coordination__layer_7__final_context__series_mean,coordination__layer_7__first_decode__per_variate,coordination__layer_7__first_decode__series_mean,coordination__layer_8__all_context__per_variate,coordination__layer_8__all_context__series_mean,coordination__layer_8__final_context__per_variate,coordination__layer_8__final_context__series_mean,coordination__layer_8__first_decode__per_variate,coordination__layer_8__first_decode__series_mean,coordination__layer_9__all_context__per_variate,coordination__layer_9__all_context__series_mean,coordination__layer_9__final_context__per_variate,coordination__layer_9__final_context__series_mean,coordination__layer_9__first_decode__per_variate,coordination__layer_9__first_decode__series_mean,coordination__layer_10__all_context__per_variate,coordination__layer_10__all_context__series_mean,coordination__layer_10__final_context__per_variate,coordination__layer_10__final_context__series_mean,coordination__layer_10__first_decode__per_variate,coordination__layer_10__first_decode__series_mean,coordination__layer_11__all_context__per_variate,coordination__layer_11__all_context__series_mean,coordination__layer_11__final_context__per_variate,coordination__layer_11__final_context__series_mean,coordination__layer_11__first_decode__per_variate,coordination__layer_11__first_decode__series_mean
current_sparsity__layer_-1__all_context__per_variate,0.9999999,0.83261263,0.15602204,0.030458625,-0.45097432,-0.44413602,0.19565609,0.20173126,0.19279198,0.18651207,0.14243478,0.13674428,0.1860241,0.18921237,0.18352056,0.18091702,0.15285255,0.14430423,0.17886123,0.18146382,0.17826426,0.17564993,0.15064357,0.14310032,0.17284137,0.17575954,0.17273371,0.1706074,0.15263699,0.14738277,0.16912983,0.17230548,0.16848546,0.1669948,0.15895884,0.15612522,0.17005733,0.17323382,0.16832842,0.16715047,0.16515525,0.1637207,0.16433315,0.16720511,0.16402309,0.1627204,0.16077372,0.15947339,0.16574219,0.16917507,0.16623053,0.16593082,0.1668718,0.16724692,0.16430335,0.16727053,0.16531323,0.16474992,0.17045888,0.17047493,0.16398144,0.1665234,0.16647735,0.16587004,0.171653,0.1712466,0.15317488,0.15596789,0.15874839,0.15741374,0.1634873,0.16199899,0.15185705,0.15557499,0.1573769,0.15696731,0.16319521,0.16204333,0.97143555,0.86274356,0.16744788,0.057939112,-0.44942665,-0.4426198,0.19288176,0.19855206,0.19357567,0.18731946,0.14814562,0.14210232,0.18507005,0.18809693,0.18418269,0.1816663,0.1571186,0.14879899,0.17804052,0.18051913,0.17910554,0.17655592,0.15460391,0.14726937,0.172171,0.17499399,0.17376855,0.17170328,0.15606837,0.15093186,0.1686434,0.17173928,0.16989204,0.16846897,0.16194457,0.15915105,0.16975467,0.17285569,0.16995238,0.16882086,0.16794088,0.16646549,0.16430856,0.16714051,0.1659782,0.16470613,0.16351177,0.16216666,0.16575328,0.16914722,0.16820888,0.1679059,0.16908975,0.16937351,0.16437884,0.16731165,0.1672445,0.16667451,0.17245209,0.17238177,0.16406721,0.16658032,0.16822772,0.16761312,0.17356037,0.17309287,0.15324546,0.15597552,0.16073497,0.1594186,0.16583878,0.16430691,0.15175733,0.15546104,0.15951201,0.15915091,0.16576475,0.16457899,-0.4793242,-0.58637524,-0.35917863,-0.41901368,-0.43705103,0.39559197,-0.29967487,-0.20663343,-0.33312312,-0.26066992,-0.16143101,-0.16156416,0.0053594373,-0.19162062,-0.28675434,-0.21729997,0.1474395,-0.16527973,0.054625455,-0.18371753,-0.2745043,-0.20703743,0.14606167,-0.15969683,0.10710291,-0.17665215,-0.2754392,-0.19984677,0.14765637,-0.1564151,0.13538924,-0.17179857,-0.24823862,-0.19254379,0.14939757,-0.15929808,0.14804742,-0.16947731,-0.16122657,-0.18512736,0.15130171,-0.16073492,0.14787629,-0.16410413,-0.09272469,-0.1788818,0.14920424,-0.15578029,0.15641831,-0.16200249,0.0011279546,-0.17625356,0.15646534,-0.15616873,0.15509276,-0.16031866,0.06962085,-0.17257613,0.14724481,-0.16243614,0.15532807,-0.15922944,0.09949027,-0.17035857,0.13725999,-0.16657513,0.14135492,-0.14757787,0.079225406,-0.16067939,0.10490145,-0.15901227,0.12898326,-0.1456851,0.05685042,-0.15838183,0.08512645,-0.15922198,-0.3961951,-0.47952974,-0.39018017,-0.4250751,-0.42908943,0.074576534,-0.2934717,-0.19726598,-0.36861822,-0.28090584,-0.25795802,-0.19817515,-0.027629368,-0.18701081,-0.31037265,-0.2267267,0.08195634,-0.18458275,0.039762825,-0.17967658,-0.29570884,-0.21408553,0.08887564,-0.17549469,0.10713446,-0.17264934,-0.29893574,-0.20564312,0.10082519,-0.17016977,0.13989782,-0.16769809,-0.29046902,-0.19698755,0.11407445,-0.17118974,0.15463607,-0.16516349,-0.20457605,-0.18843648,0.124587126,-0.17178671,0.15482979,-0.15933597,-0.13759184,-0.18111241,0.12060387,-0.1658906,0.16424967,-0.15756665,-0.036213234,-0.17839894,0.13076045,-0.16538751,0.16222209,-0.15592188,0.042922705,-0.17553382,0.12063646,-0.16933371,0.16069609,-0.15537515,0.07412979,-0.17423595,0.108941875,-0.1733488,0.1491175,-0.14257835,0.04704361,-0.1649799,0.06961109,-0.16653414,0.13352375,-0.1407826,0.009246904,-0.16319306,0.036498606,-0.16693737,-0.48001608,-0.5694798,-0.39263916,-0.47994795,-0.4112271,-0.35137856,-0.22091232,-0.20066574,-0.38513905,-0.3302863,-0.29376853,-0.2761426,0.08642354,-0.18784168,-0.35696545,-0.25422215,0.09760256,-0.24523042,0.09651278,-0.17899641,-0.3348452,-0.23708166,0.090715945,-0.22534147,0.10966908,-0.17098494,-0.3246798,-0.22740678,0.09098107,-0.21238331,0.111505255,-0.1665214,-0.29971814,-0.2194215,0.08442964,-0.2078234,0.11633636,-0.16440623,-0.28013644,-0.21120892,0.08479598,-0.20702143,0.110698014,-0.15864575,-0.2691754,-0.20371401,0.077999115,-0.1970511,0.12069885,-0.15560272,-0.22213507,-0.20060946,0.09468439,-0.19289805,0.11375846,-0.15361415,-0.15368044,-0.19837148,0.074524924,-0.19483924,0.11339572,-0.15282775,-0.07250301,-0.19781126,0.055718765,-0.19946067,0.08917828,-0.1404015,-0.077176936,-0.19442408,-0.0024896376,-0.20015799,0.06980125,-0.1387007,-0.09519246,-0.19478668,-0.0281429,-0.20397711,-0.5651103,-0.49792394,-0.4716453,-0.48145032,-0.5084954,-0.41579252,-0.55623794,-0.3377651,-0.4723097,-0.46060416,-0.49097466,-0.4375495,-0.2844189,-0.2729792,-0.41066188,-0.3733398,-0.09857331,-0.3737902,-0.29459155,-0.24325918,-0.40138638,-0.34352574,-0.102534354,-0.34117135,-0.29582742,-0.22790633,-0.38861412,-0.33043355,-0.122763224,-0.33325523,-0.3285774,-0.22192508,-0.3849236,-0.3209919,-0.2153681,-0.3329611,-0.32453075,-0.2162337,-0.37636408,-0.30815953,-0.25281674,-0.32533285,-0.31838128,-0.20679751,-0.36414155,-0.2897739,-0.2824711,-0.3098324,-0.33726627,-0.20279108,-0.35892114,-0.28415036,-0.31616813,-0.30646217,-0.34439397,-0.19999878,-0.35486415,-0.2837395,-0.32975554,-0.30461788,-0.33707613,-0.20075782,-0.34555128,-0.2869328,-0.322281,-0.30245048,-0.32973278,-0.20140372,-0.33953422,-0.3008472,-0.31295967,-0.31179732,-0.33112398,-0.20924398,-0.345048,-0.30403203,-0.32391346,-0.31134042
