name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
future_burstiness__layer_-1__all_context__per_variate,future_burstiness,-1,all_context,per_variate,6.445659,-0.7239395,-1.5644693
future_burstiness__layer_-1__all_context__series_mean,future_burstiness,-1,all_context,series_mean,7.0498505,-1.5979724,-1.0345534
future_burstiness__layer_-1__final_context__per_variate,future_burstiness,-1,final_context,per_variate,2.8795938,5.3908114,-5.1946273
future_burstiness__layer_-1__final_context__series_mean,future_burstiness,-1,final_context,series_mean,4.112349,3.4514432,-3.4989889
future_burstiness__layer_-1__first_decode__per_variate,future_burstiness,-1,first_decode,per_variate,6.1360574,-0.17496587,-1.8437619
future_burstiness__layer_-1__first_decode__series_mean,future_burstiness,-1,first_decode,series_mean,7.189005,-2.2719488,-0.9026757
future_burstiness__layer_0__all_context__per_variate,future_burstiness,0,all_context,per_variate,6.6603336,-0.6761576,-2.361965
future_burstiness__layer_0__all_context__series_mean,future_burstiness,0,all_context,series_mean,-14.182868,0.19893387,-1.3722674
future_burstiness__layer_0__final_context__per_variate,future_burstiness,0,final_context,per_variate,-2.021465,6.442488,-5.126906
future_burstiness__layer_0__final_context__series_mean,future_burstiness,0,final_context,series_mean,-16.743351,5.4560504,-3.2098396
future_burstiness__layer_0__first_decode__per_variate,future_burstiness,0,first_decode,per_variate,8.402486,-0.43981656,-3.2293508
future_burstiness__layer_0__first_decode__series_mean,future_burstiness,0,first_decode,series_mean,-6.1226916,-1.4435891,-2.1696372
future_burstiness__layer_1__all_context__per_variate,future_burstiness,1,all_context,per_variate,10.024031,-0.52074015,-0.3331407
future_burstiness__layer_1__all_context__series_mean,future_burstiness,1,all_context,series_mean,-35.306545,0.47108766,-1.6856067
future_burstiness__layer_1__final_context__per_variate,future_burstiness,1,final_context,per_variate,-9.436192,6.9311147,-1.4824817
future_burstiness__layer_1__final_context__series_mean,future_burstiness,1,final_context,series_mean,-41.588074,6.1639624,-2.3269231
future_burstiness__layer_1__first_decode__per_variate,future_burstiness,1,first_decode,per_variate,16.094418,-0.3547195,-0.08451452
future_burstiness__layer_1__first_decode__series_mean,future_burstiness,1,first_decode,series_mean,-12.907711,-1.6074916,-1.3364468
future_burstiness__layer_2__all_context__per_variate,future_burstiness,2,all_context,per_variate,11.661838,-0.45137885,0.035943642
future_burstiness__layer_2__all_context__series_mean,future_burstiness,2,all_context,series_mean,-39.742805,-0.48877117,-1.213921
future_burstiness__layer_2__final_context__per_variate,future_burstiness,2,final_context,per_variate,-9.469313,6.492149,-0.18048522
future_burstiness__layer_2__final_context__series_mean,future_burstiness,2,final_context,series_mean,-46.610615,5.051432,-1.348073
future_burstiness__layer_2__first_decode__per_variate,future_burstiness,2,first_decode,per_variate,17.132502,0.05589389,0.10648204
future_burstiness__layer_2__first_decode__series_mean,future_burstiness,2,first_decode,series_mean,-15.00888,-2.119708,-0.87526584
future_burstiness__layer_3__all_context__per_variate,future_burstiness,3,all_context,per_variate,14.829585,-0.78471637,0.5484125
future_burstiness__layer_3__all_context__series_mean,future_burstiness,3,all_context,series_mean,-40.1273,-1.4427689,-0.50391686
future_burstiness__layer_3__final_context__per_variate,future_burstiness,3,final_context,per_variate,-4.9218626,5.4590983,0.98928285
future_burstiness__layer_3__final_context__series_mean,future_burstiness,3,final_context,series_mean,-46.25152,3.6409771,-0.25239196
future_burstiness__layer_3__first_decode__per_variate,future_burstiness,3,first_decode,per_variate,18.67042,0.118952475,0.44579756
future_burstiness__layer_3__first_decode__series_mean,future_burstiness,3,first_decode,series_mean,-17.449123,-2.3843505,-0.51526433
future_burstiness__layer_4__all_context__per_variate,future_burstiness,4,all_context,per_variate,19.15582,-1.2641212,0.93447316
future_burstiness__layer_4__all_context__series_mean,future_burstiness,4,all_context,series_mean,-38.63511,-2.326411,-0.019048618
future_burstiness__layer_4__final_context__per_variate,future_burstiness,4,final_context,per_variate,2.7869864,4.046713,1.9939091
future_burstiness__layer_4__final_context__series_mean,future_burstiness,4,final_context,series_mean,-43.095764,1.9000574,0.62008035
future_burstiness__layer_4__first_decode__per_variate,future_burstiness,4,first_decode,per_variate,20.923218,0.049186647,0.7711255
future_burstiness__layer_4__first_decode__series_mean,future_burstiness,4,first_decode,series_mean,-20.53434,-2.3482292,-0.38582596
future_burstiness__layer_5__all_context__per_variate,future_burstiness,5,all_context,per_variate,22.252584,-1.6092032,1.3486258
future_burstiness__layer_5__all_context__series_mean,future_burstiness,5,all_context,series_mean,-37.55498,-3.0229168,0.36738625
future_burstiness__layer_5__final_context__per_variate,future_burstiness,5,final_context,per_variate,7.450622,3.1634607,2.6991277
future_burstiness__layer_5__final_context__series_mean,future_burstiness,5,final_context,series_mean,-40.929028,0.2578172,1.431242
future_burstiness__layer_5__first_decode__per_variate,future_burstiness,5,first_decode,per_variate,23.68897,-0.14086266,1.1858988
future_burstiness__layer_5__first_decode__series_mean,future_burstiness,5,first_decode,series_mean,-21.630451,-2.5967877,-0.16626678
future_burstiness__layer_6__all_context__per_variate,future_burstiness,6,all_context,per_variate,23.6106,-1.8040409,1.6141107
future_burstiness__layer_6__all_context__series_mean,future_burstiness,6,all_context,series_mean,-36.095528,-3.8883095,1.1322026
future_burstiness__layer_6__final_context__per_variate,future_burstiness,6,final_context,per_variate,9.99634,2.5671163,3.1691246
future_burstiness__layer_6__final_context__series_mean,future_burstiness,6,final_context,series_mean,-39.90398,-0.92109334,2.3784175
future_burstiness__layer_6__first_decode__per_variate,future_burstiness,6,first_decode,per_variate,24.143171,-0.19198999,1.5619006
future_burstiness__layer_6__first_decode__series_mean,future_burstiness,6,first_decode,series_mean,-23.759617,-3.0179524,0.508251
future_burstiness__layer_7__all_context__per_variate,future_burstiness,7,all_context,per_variate,25.340025,-2.0068324,1.6842096
future_burstiness__layer_7__all_context__series_mean,future_burstiness,7,all_context,series_mean,-36.477077,-4.193576,1.1409798
future_burstiness__layer_7__final_context__per_variate,future_burstiness,7,final_context,per_variate,13.156082,2.0289288,3.2919233
future_burstiness__layer_7__final_context__series_mean,future_burstiness,7,final_context,series_mean,-39.573914,-1.4946151,2.4315267
future_burstiness__layer_7__first_decode__per_variate,future_burstiness,7,first_decode,per_variate,25.402037,-0.25196734,1.6716983
future_burstiness__layer_7__first_decode__series_mean,future_burstiness,7,first_decode,series_mean,-26.807722,-3.022161,0.46402234
future_burstiness__layer_8__all_context__per_variate,future_burstiness,8,all_context,per_variate,26.181986,-2.081135,1.7344539
future_burstiness__layer_8__all_context__series_mean,future_burstiness,8,all_context,series_mean,-36.412083,-4.5995035,1.2172426
future_burstiness__layer_8__final_context__per_variate,future_burstiness,8,final_context,per_variate,17.493006,1.28759,3.3676944
future_burstiness__layer_8__final_context__series_mean,future_burstiness,8,final_context,series_mean,-38.369358,-2.1951249,2.5279512
future_burstiness__layer_8__first_decode__per_variate,future_burstiness,8,first_decode,per_variate,24.51372,-0.016845332,1.7773094
future_burstiness__layer_8__first_decode__series_mean,future_burstiness,8,first_decode,series_mean,-31.205027,-2.7116733,0.46549144
future_burstiness__layer_9__all_context__per_variate,future_burstiness,9,all_context,per_variate,26.102869,-2.0642083,1.6724405
future_burstiness__layer_9__all_context__series_mean,future_burstiness,9,all_context,series_mean,-36.190735,-4.7430863,1.0496264
future_burstiness__layer_9__final_context__per_variate,future_burstiness,9,final_context,per_variate,20.124535,0.849108,3.3252635
future_burstiness__layer_9__final_context__series_mean,future_burstiness,9,final_context,series_mean,-38.360527,-2.4754965,2.3130126
future_burstiness__layer_9__first_decode__per_variate,future_burstiness,9,first_decode,per_variate,24.053478,0.17561394,1.8444632
future_burstiness__layer_9__first_decode__series_mean,future_burstiness,9,first_decode,series_mean,-33.94702,-2.3473084,0.24651457
future_burstiness__layer_10__all_context__per_variate,future_burstiness,10,all_context,per_variate,20.70313,-1.5931854,1.6408335
future_burstiness__layer_10__all_context__series_mean,future_burstiness,10,all_context,series_mean,-27.324701,-5.802557,0.9387971
future_burstiness__layer_10__final_context__per_variate,future_burstiness,10,final_context,per_variate,16.78413,0.89069605,3.2271338
future_burstiness__layer_10__final_context__series_mean,future_burstiness,10,final_context,series_mean,-30.153973,-3.6308057,2.176548
future_burstiness__layer_10__first_decode__per_variate,future_burstiness,10,first_decode,per_variate,18.9625,0.8249647,1.9467392
future_burstiness__layer_10__first_decode__series_mean,future_burstiness,10,first_decode,series_mean,-26.874437,-3.0088453,0.13671227
future_burstiness__layer_11__all_context__per_variate,future_burstiness,11,all_context,per_variate,17.374235,-1.2243875,1.5569222
future_burstiness__layer_11__all_context__series_mean,future_burstiness,11,all_context,series_mean,-25.019873,-6.081331,0.76572114
future_burstiness__layer_11__final_context__per_variate,future_burstiness,11,final_context,per_variate,14.119257,1.09542,3.1123075
future_burstiness__layer_11__final_context__series_mean,future_burstiness,11,final_context,series_mean,-27.058443,-4.0783763,2.03137
future_burstiness__layer_11__first_decode__per_variate,future_burstiness,11,first_decode,per_variate,16.257391,1.1015735,1.8836392
future_burstiness__layer_11__first_decode__series_mean,future_burstiness,11,first_decode,series_mean,-24.138027,-3.2635841,-0.038080707
shift_risk__layer_-1__all_context__per_variate,shift_risk,-1,all_context,per_variate,5.944279,0.22193505,-1.9710649
shift_risk__layer_-1__all_context__series_mean,shift_risk,-1,all_context,series_mean,7.1268263,-1.7443273,-0.9517189
shift_risk__layer_-1__final_context__per_variate,shift_risk,-1,final_context,per_variate,0.7637107,8.767802,-6.9194
shift_risk__layer_-1__final_context__series_mean,shift_risk,-1,final_context,series_mean,1.8595065,6.886538,-5.0092382
shift_risk__layer_-1__first_decode__per_variate,shift_risk,-1,first_decode,per_variate,5.672952,0.5642233,-2.3872046
shift_risk__layer_-1__first_decode__series_mean,shift_risk,-1,first_decode,series_mean,5.7915697,-0.01933443,-2.0232644
shift_risk__layer_0__all_context__per_variate,shift_risk,0,all_context,per_variate,9.673931,0.008547802,-2.5225804
shift_risk__layer_0__all_context__series_mean,shift_risk,0,all_context,series_mean,-12.623303,-0.046427637,-1.4507816
shift_risk__layer_0__final_context__per_variate,shift_risk,0,final_context,per_variate,-2.1512635,9.689684,-6.3282795
shift_risk__layer_0__final_context__series_mean,shift_risk,0,final_context,series_mean,-19.332905,9.149779,-4.5325007
shift_risk__layer_0__first_decode__per_variate,shift_risk,0,first_decode,per_variate,8.069584,0.19956064,-3.8592737
shift_risk__layer_0__first_decode__series_mean,shift_risk,0,first_decode,series_mean,-5.163027,0.576654,-3.2313883
shift_risk__layer_1__all_context__per_variate,shift_risk,1,all_context,per_variate,21.228407,0.42993662,0.06677668
shift_risk__layer_1__all_context__series_mean,shift_risk,1,all_context,series_mean,-31.454266,0.15272458,-1.6504294
shift_risk__layer_1__final_context__per_variate,shift_risk,1,final_context,per_variate,-2.3378782,10.625191,-1.1603103
shift_risk__layer_1__final_context__series_mean,shift_risk,1,final_context,series_mean,-43.651485,10.034624,-2.4218645
shift_risk__layer_1__first_decode__per_variate,shift_risk,1,first_decode,per_variate,23.374191,0.4479346,0.25220582
shift_risk__layer_1__first_decode__series_mean,shift_risk,1,first_decode,series_mean,-7.2657866,0.5221739,-1.121674
shift_risk__layer_2__all_context__per_variate,shift_risk,2,all_context,per_variate,22.29348,1.2508205,0.65767324
shift_risk__layer_2__all_context__series_mean,shift_risk,2,all_context,series_mean,-36.441296,-0.6197917,-1.0874726
shift_risk__layer_2__final_context__per_variate,shift_risk,2,final_context,per_variate,-2.9775193,10.960406,0.53239864
shift_risk__layer_2__final_context__series_mean,shift_risk,2,final_context,series_mean,-49.91026,9.282597,-1.0489395
shift_risk__layer_2__first_decode__per_variate,shift_risk,2,first_decode,per_variate,23.318707,1.4162041,0.5009503
shift_risk__layer_2__first_decode__series_mean,shift_risk,2,first_decode,series_mean,-9.717958,0.39963746,-0.52186126
shift_risk__layer_3__all_context__per_variate,shift_risk,3,all_context,per_variate,24.219633,1.3344057,1.1809332
shift_risk__layer_3__all_context__series_mean,shift_risk,3,all_context,series_mean,-37.03119,-1.4585758,-0.2608961
shift_risk__layer_3__final_context__per_variate,shift_risk,3,final_context,per_variate,0.19753544,10.344888,1.8111163
shift_risk__layer_3__final_context__series_mean,shift_risk,3,final_context,series_mean,-49.74051,7.9946475,0.3014877
shift_risk__layer_3__first_decode__per_variate,shift_risk,3,first_decode,per_variate,24.120466,1.8178807,0.82756925
shift_risk__layer_3__first_decode__series_mean,shift_risk,3,first_decode,series_mean,-12.889346,0.42641023,-0.09116935
shift_risk__layer_4__all_context__per_variate,shift_risk,4,all_context,per_variate,25.095226,1.3707268,1.5363884
shift_risk__layer_4__all_context__series_mean,shift_risk,4,all_context,series_mean,-36.056362,-2.217745,0.35354474
shift_risk__layer_4__final_context__per_variate,shift_risk,4,final_context,per_variate,4.279224,9.354267,2.9194274
shift_risk__layer_4__final_context__series_mean,shift_risk,4,final_context,series_mean,-46.6074,6.1901407,1.4947108
shift_risk__layer_4__first_decode__per_variate,shift_risk,4,first_decode,per_variate,24.185999,2.1598358,1.0980465
shift_risk__layer_4__first_decode__series_mean,shift_risk,4,first_decode,series_mean,-17.068329,0.6847106,0.18300954
shift_risk__layer_5__all_context__per_variate,shift_risk,5,all_context,per_variate,25.499037,1.3170007,2.0285785
shift_risk__layer_5__all_context__series_mean,shift_risk,5,all_context,series_mean,-35.472446,-2.8053625,0.9003661
shift_risk__layer_5__final_context__per_variate,shift_risk,5,final_context,per_variate,5.300877,8.686082,3.8390822
shift_risk__layer_5__final_context__series_mean,shift_risk,5,final_context,series_mean,-44.9807,4.4472723,2.6015315
shift_risk__layer_5__first_decode__per_variate,shift_risk,5,first_decode,per_variate,24.775667,2.2896063,1.55838
shift_risk__layer_5__first_decode__series_mean,shift_risk,5,first_decode,series_mean,-19.051651,0.5605258,0.5856502
shift_risk__layer_6__all_context__per_variate,shift_risk,6,all_context,per_variate,24.554264,1.4038404,2.3273787
shift_risk__layer_6__all_context__series_mean,shift_risk,6,all_context,series_mean,-34.549873,-3.553498,1.7532401
shift_risk__layer_6__final_context__per_variate,shift_risk,6,final_context,per_variate,5.80756,8.26255,4.4454927
shift_risk__layer_6__final_context__series_mean,shift_risk,6,final_context,series_mean,-44.17633,3.227245,3.6955192
shift_risk__layer_6__first_decode__per_variate,shift_risk,6,first_decode,per_variate,24.285355,2.3514035,2.0259612
shift_risk__layer_6__first_decode__series_mean,shift_risk,6,first_decode,series_mean,-22.073029,0.26607937,1.3708065
shift_risk__layer_7__all_context__per_variate,shift_risk,7,all_context,per_variate,25.662592,1.2940454,2.4122715
shift_risk__layer_7__all_context__series_mean,shift_risk,7,all_context,series_mean,-34.178555,-3.9100006,1.844882
shift_risk__layer_7__final_context__per_variate,shift_risk,7,final_context,per_variate,8.515708,7.7238555,4.675475
shift_risk__layer_7__final_context__series_mean,shift_risk,7,final_context,series_mean,-42.64574,2.4807367,3.8608572
shift_risk__layer_7__first_decode__per_variate,shift_risk,7,first_decode,per_variate,25.879654,2.2084908,2.1961482
shift_risk__layer_7__first_decode__series_mean,shift_risk,7,first_decode,series_mean,-24.906128,0.2692027,1.4130218
shift_risk__layer_8__all_context__per_variate,shift_risk,8,all_context,per_variate,25.20819,1.4214915,2.4319403
shift_risk__layer_8__all_context__series_mean,shift_risk,8,all_context,series_mean,-33.26292,-4.348353,1.98624
shift_risk__layer_8__final_context__per_variate,shift_risk,8,final_context,per_variate,12.441298,7.0477595,4.773122
shift_risk__layer_8__final_context__series_mean,shift_risk,8,final_context,series_mean,-39.701183,1.5697693,4.0041947
shift_risk__layer_8__first_decode__per_variate,shift_risk,8,first_decode,per_variate,23.622795,2.5714397,2.3223078
shift_risk__layer_8__first_decode__series_mean,shift_risk,8,first_decode,series_mean,-29.840086,0.7131389,1.4424863
shift_risk__layer_9__all_context__per_variate,shift_risk,9,all_context,per_variate,25.898943,1.3965573,2.3290462
shift_risk__layer_9__all_context__series_mean,shift_risk,9,all_context,series_mean,-31.302353,-4.614062,1.8580852
shift_risk__layer_9__final_context__per_variate,shift_risk,9,final_context,per_variate,16.971735,6.429197,4.7112546
shift_risk__layer_9__final_context__series_mean,shift_risk,9,final_context,series_mean,-36.993828,0.99690235,3.8079047
shift_risk__layer_9__first_decode__per_variate,shift_risk,9,first_decode,per_variate,22.614937,2.8782163,2.3615963
shift_risk__layer_9__first_decode__series_mean,shift_risk,9,first_decode,series_mean,-31.417496,1.0262003,1.2821553
shift_risk__layer_10__all_context__per_variate,shift_risk,10,all_context,per_variate,22.18653,1.8453099,2.2875419
shift_risk__layer_10__all_context__series_mean,shift_risk,10,all_context,series_mean,-23.195133,-5.5113835,1.7763041
shift_risk__layer_10__final_context__per_variate,shift_risk,10,final_context,per_variate,16.375961,6.258837,4.598372
shift_risk__layer_10__final_context__series_mean,shift_risk,10,final_context,series_mean,-28.264544,-0.21173118,3.655715
shift_risk__layer_10__first_decode__per_variate,shift_risk,10,first_decode,per_variate,18.207918,3.6382976,2.4971373
shift_risk__layer_10__first_decode__series_mean,shift_risk,10,first_decode,series_mean,-24.725958,0.509832,1.2172778
shift_risk__layer_11__all_context__per_variate,shift_risk,11,all_context,per_variate,19.906498,2.139911,2.1763442
shift_risk__layer_11__all_context__series_mean,shift_risk,11,all_context,series_mean,-21.07666,-5.7403116,1.604331
shift_risk__layer_11__final_context__per_variate,shift_risk,11,final_context,per_variate,15.215994,6.3092613,4.4502597
shift_risk__layer_11__final_context__series_mean,shift_risk,11,final_context,series_mean,-24.967592,-0.6695869,3.4820638
shift_risk__layer_11__first_decode__per_variate,shift_risk,11,first_decode,per_variate,16.747849,3.804474,2.3905258
shift_risk__layer_11__first_decode__series_mean,shift_risk,11,first_decode,series_mean,-22.467808,0.30370536,1.01248
coordination__layer_-1__all_context__per_variate,coordination,-1,all_context,per_variate,5.3400407,1.2125916,-2.2959535
coordination__layer_-1__all_context__series_mean,coordination,-1,all_context,series_mean,6.712839,-1.1385794,-1.2627655
coordination__layer_-1__final_context__per_variate,coordination,-1,final_context,per_variate,2.0953002,5.8356028,-4.61569
coordination__layer_-1__final_context__series_mean,coordination,-1,final_context,series_mean,2.3178673,5.5626836,-4.514132
coordination__layer_-1__first_decode__per_variate,coordination,-1,first_decode,per_variate,4.906762,1.5639317,-2.7205286
coordination__layer_-1__first_decode__series_mean,coordination,-1,first_decode,series_mean,5.0519204,1.2292031,-2.6308625
coordination__layer_0__all_context__per_variate,coordination,0,all_context,per_variate,5.540814,1.2980902,-2.1156166
coordination__layer_0__all_context__series_mean,coordination,0,all_context,series_mean,3.9338315,-0.8955707,-1.3998313
coordination__layer_0__final_context__per_variate,coordination,0,final_context,per_variate,2.8220694,5.9521394,-3.8066282
coordination__layer_0__final_context__series_mean,coordination,0,final_context,series_mean,0.27282292,5.9414277,-3.58989
coordination__layer_0__first_decode__per_variate,coordination,0,first_decode,per_variate,6.872624,1.3179675,-2.8634448
coordination__layer_0__first_decode__series_mean,coordination,0,first_decode,series_mean,4.7846103,1.1072162,-2.5329444
coordination__layer_1__all_context__per_variate,coordination,1,all_context,per_variate,9.573526,1.9327857,-0.37278193
coordination__layer_1__all_context__series_mean,coordination,1,all_context,series_mean,2.6121097,-0.7065293,-0.8299451
coordination__layer_1__final_context__per_variate,coordination,1,final_context,per_variate,4.5161896,6.5738716,-0.62371504
coordination__layer_1__final_context__series_mean,coordination,1,final_context,series_mean,-5.5102663,6.518547,-1.3244337
coordination__layer_1__first_decode__per_variate,coordination,1,first_decode,per_variate,13.785331,1.83682,-0.16249813
coordination__layer_1__first_decode__series_mean,coordination,1,first_decode,series_mean,7.145544,1.320983,-0.66820794
coordination__layer_2__all_context__per_variate,coordination,2,all_context,per_variate,9.082724,2.2745209,-0.2023849
coordination__layer_2__all_context__series_mean,coordination,2,all_context,series_mean,1.8027947,-0.7014403,-0.51990634
coordination__layer_2__final_context__per_variate,coordination,2,final_context,per_variate,3.5792851,6.810263,-0.20164567
coordination__layer_2__final_context__series_mean,coordination,2,final_context,series_mean,-6.9497137,6.4230304,-0.4660942
coordination__layer_2__first_decode__per_variate,coordination,2,first_decode,per_variate,13.734609,2.2720635,-0.086735785
coordination__layer_2__first_decode__series_mean,coordination,2,first_decode,series_mean,6.7764506,1.5744383,-0.26625326
coordination__layer_3__all_context__per_variate,coordination,3,all_context,per_variate,8.827087,2.3474662,-0.1457357
coordination__layer_3__all_context__series_mean,coordination,3,all_context,series_mean,1.7000102,-0.81692666,-0.2452524
coordination__layer_3__final_context__per_variate,coordination,3,final_context,per_variate,3.4388003,6.7223125,0.09672868
coordination__layer_3__final_context__series_mean,coordination,3,final_context,series_mean,-6.7186046,5.9388323,0.1783114
coordination__layer_3__first_decode__per_variate,coordination,3,first_decode,per_variate,13.066472,2.522851,-0.10381456
coordination__layer_3__first_decode__series_mean,coordination,3,first_decode,series_mean,6.135428,1.7197262,-0.09199555
coordination__layer_4__all_context__per_variate,coordination,4,all_context,per_variate,7.87124,2.4580483,-0.21334441
coordination__layer_4__all_context__series_mean,coordination,4,all_context,series_mean,1.4688971,-0.93838245,-0.085112505
coordination__layer_4__final_context__per_variate,coordination,4,final_context,per_variate,3.0275993,6.538288,0.23903935
coordination__layer_4__final_context__series_mean,coordination,4,final_context,series_mean,-6.018285,5.2555523,0.703028
coordination__layer_4__first_decode__per_variate,coordination,4,first_decode,per_variate,10.596492,2.895943,-0.21104187
coordination__layer_4__first_decode__series_mean,coordination,4,first_decode,series_mean,4.4770145,1.9418449,0.027502293
coordination__layer_5__all_context__per_variate,coordination,5,all_context,per_variate,7.703948,2.4202094,-0.21549001
coordination__layer_5__all_context__series_mean,coordination,5,all_context,series_mean,1.4391985,-1.0457544,0.10978825
coordination__layer_5__final_context__per_variate,coordination,5,final_context,per_variate,3.0304687,6.3081083,0.39219427
coordination__layer_5__final_context__series_mean,coordination,5,final_context,series_mean,-5.8229623,4.673372,1.1776419
coordination__layer_5__first_decode__per_variate,coordination,5,first_decode,per_variate,9.457042,3.033891,-0.21871553
coordination__layer_5__first_decode__series_mean,coordination,5,first_decode,series_mean,3.8515966,1.9830068,0.15983234
coordination__layer_6__all_context__per_variate,coordination,6,all_context,per_variate,7.372233,2.3740327,-0.21302573
coordination__layer_6__all_context__series_mean,coordination,6,all_context,series_mean,0.9777071,-1.1151267,0.26626408
coordination__layer_6__final_context__per_variate,coordination,6,final_context,per_variate,2.8140426,6.1396832,0.47544193
coordination__layer_6__final_context__series_mean,coordination,6,final_context,series_mean,-6.3453603,4.310582,1.4981971
coordination__layer_6__first_decode__per_variate,coordination,6,first_decode,per_variate,8.055646,3.1576293,-0.25005656
coordination__layer_6__first_decode__series_mean,coordination,6,first_decode,series_mean,2.626212,2.045133,0.25848725
coordination__layer_7__all_context__per_variate,coordination,7,all_context,per_variate,6.683248,2.4124706,-0.27646628
coordination__layer_7__all_context__series_mean,coordination,7,all_context,series_mean,1.0010808,-1.172009,0.2677665
coordination__layer_7__final_context__per_variate,coordination,7,final_context,per_variate,2.541845,6.064186,0.4901138
coordination__layer_7__final_context__series_mean,coordination,7,final_context,series_mean,-6.0728197,4.026211,1.6009592
coordination__layer_7__first_decode__per_variate,coordination,7,first_decode,per_variate,6.8139215,3.3531904,-0.3334955
coordination__layer_7__first_decode__series_mean,coordination,7,first_decode,series_mean,2.0165741,2.0848262,0.23326759
coordination__layer_8__all_context__per_variate,coordination,8,all_context,per_variate,5.7797723,2.4352312,-0.35053653
coordination__layer_8__all_context__series_mean,coordination,8,all_context,series_mean,1.0418465,-1.2514254,0.2741189
coordination__layer_8__final_context__per_variate,coordination,8,final_context,per_variate,2.439835,5.891606,0.47067204
coordination__layer_8__final_context__series_mean,coordination,8,final_context,series_mean,-5.331866,3.6860204,1.621575
coordination__layer_8__first_decode__per_variate,coordination,8,first_decode,per_variate,5.405382,3.5123768,-0.4249057
coordination__layer_8__first_decode__series_mean,coordination,8,first_decode,series_mean,0.57100224,2.2301974,0.19434099
coordination__layer_9__all_context__per_variate,coordination,9,all_context,per_variate,4.0666122,2.5472636,-0.48754165
coordination__layer_9__all_context__series_mean,coordination,9,all_context,series_mean,0.7233421,-1.2388724,0.15519705
coordination__layer_9__final_context__per_variate,coordination,9,final_context,per_variate,1.7114675,5.825605,0.32191163
coordination__layer_9__final_context__series_mean,coordination,9,final_context,series_mean,-4.399799,3.4414506,1.4564073
coordination__layer_9__first_decode__per_variate,coordination,9,first_decode,per_variate,4.202767,3.6724846,-0.56182426
coordination__layer_9__first_decode__series_mean,coordination,9,first_decode,series_mean,-0.46272048,2.3971114,0.0650276
coordination__layer_10__all_context__per_variate,coordination,10,all_context,per_variate,4.2890787,2.4389586,-0.56504005
coordination__layer_10__all_context__series_mean,coordination,10,all_context,series_mean,2.3169985,-1.4525282,0.08430702
coordination__layer_10__final_context__per_variate,coordination,10,final_context,per_variate,2.268241,5.5430503,0.20790759
coordination__layer_10__final_context__series_mean,coordination,10,final_context,series_mean,-1.3979216,2.892496,1.3322793
coordination__layer_10__first_decode__per_variate,coordination,10,first_decode,per_variate,4.492071,3.588042,-0.6357753
coordination__layer_10__first_decode__series_mean,coordination,10,first_decode,series_mean,0.7885519,2.257163,0.005812261
coordination__layer_11__all_context__per_variate,coordination,11,all_context,per_variate,2.837479,2.5391965,-0.69738936
coordination__layer_11__all_context__series_mean,coordination,11,all_context,series_mean,1.7388072,-1.402883,-0.032589193
coordination__layer_11__final_context__per_variate,coordination,11,final_context,per_variate,1.09747,5.5545197,0.07072624
coordination__layer_11__final_context__series_mean,coordination,11,final_context,series_mean,-1.1907467,2.7494366,1.1933917
coordination__layer_11__first_decode__per_variate,coordination,11,first_decode,per_variate,3.042004,3.7427418,-0.77391076
coordination__layer_11__first_decode__series_mean,coordination,11,first_decode,series_mean,0.40260214,2.2692535,-0.100856006
