window_id,subset,strength,mode,probe_score,forecast_regime_value,wape,mase,wql,median_spread,median_forecast_change
ds-355-T:0,high,0.0,baseline,0.5995007157325745,1.0,0.0022430725853992708,0.06178976402955661,0.001290943124331534,0.004984813742339611,0.0
ds-355-T:0,high,-0.05,steer,0.5882060527801514,1.0,0.0012504248314693675,0.034445365600791415,0.0009676112676970661,0.00536210834980011,0.001130606047809124
ds-355-T:0,high,-0.02,steer,0.5937908291816711,1.0,0.0015775869379799747,0.04345767732547184,0.0010788299841806293,0.00530397891998291,0.0007496019825339317
ds-355-T:0,high,0.02,steer,0.6068716645240784,1.0,0.00277566789748095,0.07646112993674466,0.0015409503830596805,0.00496322475373745,0.0007946351543068886
ds-355-T:0,high,0.05,steer,0.6210750937461853,1.0,0.0035859969260695498,0.09878320715738745,0.0020917742513120174,0.006354872137308121,0.0010062111541628838
ds-355-T:5098,high,0.0,baseline,0.626382052898407,1.0,0.7076949481047891,36.71475109144672,0.5036134123802185,0.754482626914978,0.0
ds-355-T:5098,high,-0.05,steer,0.6698764562606812,1.0,0.7903294618347717,41.0017756226856,0.6012306809425354,0.6703311204910278,0.13855893909931183
ds-355-T:5098,high,-0.02,steer,0.6269941329956055,1.0,0.7436156935037143,38.57829587140111,0.5618317127227783,0.6973601579666138,0.15605449676513672
ds-355-T:5098,high,0.02,steer,0.6170221567153931,1.0,0.7260913307696376,37.66914339328764,0.5187847018241882,0.7315061092376709,0.12555351853370667
ds-355-T:5098,high,0.05,steer,0.6358386874198914,1.0,0.6592995614594314,34.204030081756066,0.4483468532562256,0.7719210386276245,0.1312732994556427
ds-355-T:10197,high,0.0,baseline,0.34824061393737793,1.0,0.08143351522757139,3.3962972715745168,0.05703868344426155,0.30756616592407227,0.0
ds-355-T:10197,high,-0.05,steer,0.3494036793708801,1.0,0.10651397395165928,4.442312457047154,0.0727148950099945,0.33582228422164917,0.03615085780620575
ds-355-T:10197,high,-0.02,steer,0.34671297669410706,1.0,0.10629557985390899,4.43320402943913,0.0797940269112587,0.4047911465167999,0.03782879561185837
