mode,strength,subset,probe_score,wape,mase,wql,median_spread,median_forecast_change,window_count
baseline,0.0,high,16036.242943173364,0.5677794319493858,32314.114617016505,0.5197234568047515,1.1325467757470462,0.0,84
baseline,0.0,low,9165.719561066615,3393.694253793961,78.85473904694443,4403.2438232090635,0.3945355575912598,0.0,357
baseline,0.0,middle,4120.4364687299285,0.4911925639356646,55.06356196386705,0.36229219875274693,1.0309283905320694,0.0,967
steer,-0.05,high,10381.144244421095,0.6372111574452447,32358.71147284592,0.5862775595104766,1.2770113815370547,0.1830110639427966,84
steer,-0.05,low,4470.733689252068,34400.06688539816,515.166734702517,26816.51362997475,0.4044508287867046,0.08581893487294734,357
steer,-0.05,middle,2040.7154952900362,0.5191606672014399,60.54519083830373,0.3823846327250142,1.6603431026143096,0.2868108755357288,967
steer,-0.02,high,13750.809121268136,0.5865084684422722,32327.241893409082,0.5359719312040224,1.2742017519194633,0.1333534972204472,84
steer,-0.02,low,6729.938200451079,13799.243889099169,209.05172342198074,11352.048702318905,0.3795463326889291,0.05949516881681869,357
steer,-0.02,middle,3448.242219374616,0.4999177064784017,56.75962466510551,0.37320860444743476,1.3395087835951993,0.16473391721950412,967
steer,0.02,high,13446.824204581124,0.5798209197754454,32319.534161227035,0.5234575010364919,1.2603068846898775,0.13630420093042112,84
steer,0.02,low,8014.327685230586,13666.443850703381,203.95825621021334,8769.555656044473,0.42217561076995225,0.06051587232134856,357
steer,0.02,middle,3485.77634337227,0.49992354865656474,56.71691753397394,0.3702417600960821,1.2145671094890544,0.166198055862426,967
steer,0.05,high,9411.309023539225,0.6090100288633014,32337.48442795282,0.5558147178519339,1.188441002891133,0.1658022300758776,84
steer,0.05,low,8436.06034068901,34283.09216733229,510.5228832392187,26815.77029477135,0.4238327507207468,0.08648779553312975,357
steer,0.05,middle,2403.502704600637,0.5199361232926376,60.29798257495276,0.3929255742950885,1.1946269584128164,0.3055936652997744,967
