label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/cardinality_bucket__fno__window.pt,0.9983857949959645,0.996971442137586,0.9660852713178295,0.9334538817464648,0.9680232558139535,0.9367875151297456,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.324455205811138,0.28988158644829337,0.32170542635658916,0.2717811546961901,0.3023255813953488,0.24273244157665305,,,,,,,,,,,,,,,,,,,,,,,,,,,
coordination,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/coordination__fno__window.pt,,,,,,,,,,,,,,,,,,,0.18454105600532855,0.41510878535748735,0.36516341889958115,-0.011797119662952715,0.46060618456305347,0.41653895358619997,0.041344528422474824,0.4385812613310836,0.39431829590263756,0.09564731371213941,0.437149303857074,0.40263684399954114,0.0486351315401935,0.4466389568785733,0.41256071233083486,0.0606673882444172,0.4341386933090451,0.3959704385981725,-0.06207449024289491,0.47373815411218867,0.45153786940763224,-0.05174089105657309,0.4696100961604151,0.4471009434381312,-0.12225021472461695,0.47452996634654077,0.4372083479682951
current_burstiness,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/current_burstiness__fno__window.pt,,,,,,,,,,,,,,,,,,,0.1068328198251185,2797180.2929512295,1239009.9048981136,0.02530497495057482,2251553.183975865,1232421.5024632292,0.05088304975750768,3929039.355791926,1542366.5748204738,0.37712937369180766,2335893.3322179927,917054.9150571142,0.22552187992956296,2007023.2876579384,862522.3469199573,0.531258535553454,2761170.345602522,1122297.061384834,0.013127029159610615,2940253.047950396,1135942.5446665525,0.0034140025232443083,2276696.949368866,1062791.4943599252,0.004052895128297318,4024803.2128216056,1392537.6941728655
current_sparsity,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/current_sparsity__fno__window.pt,,,,,,,,,,,,,,,,,,,0.46451116862185515,0.06487836657064461,0.012767044037333941,0.21851649097456216,0.06947692113957935,0.015257064260311367,-0.18581717737520265,0.08689215134227467,0.017687822390679817,0.9999993394487746,7.205729417124065e-05,1.6875909812611873e-05,0.9999993385156586,6.39205406368995e-05,1.531485450028292e-05,0.9999993299596877,6.5316386103014e-05,1.5412476498509724e-05,-0.13467906118218953,0.09444113958795411,0.017931297342529743,-0.06168408191805774,0.0809800999585542,0.016805827801743913,-0.05406698373056362,0.08192298846356041,0.016357911849943126
domain,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/domain__fno__window.pt,0.6333333333333333,0.558399923393737,0.5229468599033816,0.39946465653827595,0.46715328467153283,0.36739907250072706,0.440625,0.43027153253589345,0.41545893719806765,0.3919893630033937,0.3381995133819951,0.32197352490652115,0.40729166666666666,0.31008647622459556,0.3526570048309179,0.28755405712607596,0.3686131386861314,0.2909959642622103,,,,,,,,,,,,,,,,,,,,,,,,,,,
frequency_bucket,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/frequency_bucket__fno__window.pt,0.8337368845843423,0.6637055971329187,0.8313953488372093,0.6606802721088435,0.7790697674418605,0.54263499591805,0.4035512510088781,0.38109670987038885,0.38856589147286824,0.3751893788565403,0.375,0.3533099582921647,0.15819209039548024,0.14761783207581147,0.17151162790697674,0.10599903541737299,0.1812015503875969,0.16861077610246974,,,,,,,,,,,,,,,,,,,,,,,,,,,
future_burstiness,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/future_burstiness__fno__window.pt,,,,,,,,,,,,,,,,,,,0.0982697489950406,3373908.0372600458,1480717.050337859,0.0025526872158952996,2447924.874814121,1346624.1399319614,0.0380554452032561,5229293.2581444215,1791845.4387891442,0.09901409891836888,3372515.222355642,1309703.9489634824,0.07618667676915747,2355836.8667652756,1086909.2611301888,0.17422704657295474,4845050.460758303,1584665.9991048165,0.008649689646421876,3537598.120681416,1364411.9440266849,0.002654278911389918,2447800.2089957087,1175516.50158679,0.010054856900933884,5304855.297784295,1618632.336958536
future_sparsity,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/future_sparsity__fno__window.pt,,,,,,,,,,,,,,,,,,,0.46451116862185515,0.06487836657064461,0.012767044037333941,0.21851649097456216,0.06947692113957935,0.015257064260311367,-0.1859147229895992,0.08687093287414904,0.017686361383805558,0.9999993394487746,7.205729417124065e-05,1.6875909812611873e-05,0.9999993385156586,6.39205406368995e-05,1.531485450028292e-05,0.9999987930518129,8.763792136423141e-05,1.710123657231391e-05,-0.13467906118218953,0.09444113958795411,0.017931297342529743,-0.06168408191805774,0.0809800999585542,0.016805827801743913,-0.054088481852495374,0.08190045014255357,0.016356450843068866
metric_type,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/metric_type__fno__window.pt,0.47738693467336685,0.47920585746689054,0.34830339321357284,0.34884660238727383,0.3434959349593496,0.3319381139542884,0.4020100502512563,0.39972242145752096,0.3722554890219561,0.3646257257970253,0.35264227642276424,0.3385619815325808,0.3969849246231156,0.22680312081037127,0.42115768463073855,0.23074434115528827,0.4481707317073171,0.2508822789445128,,,,,,,,,,,,,,,,,,,,,,,,,,,
shift_risk,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],44,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed44/probes/artifacts/shift_risk__fno__window.pt,,,,,,,,,,,,,,,,,,,0.01742234995802494,92285.5245305388,28774.789974884727,-0.005244452183075232,131135.38716988574,34023.60164251588,-0.014347389985305048,74570.34536571518,29930.824246481276,0.09999945397446386,88322.53607140202,32252.79852413181,0.12955594792699288,122026.59453438771,36080.13580645917,0.04761352292112575,72256.91351925435,32960.12438798368,-0.009134592928748742,93524.34844882574,28602.187194471306,-0.017534285515261816,131934.5639734008,33367.28778092432,-0.016323198743424472,74642.93640543456,28889.020005389364
