window_id,subset,strength,mode,probe_score,forecast_regime_value,wape,mase,wql,median_spread,median_forecast_change
ds-2010-30T:0,middle,0.0,baseline,-2943.899169921875,95.56029510498047,0.19362696981821328,0.5861238817944254,0.15222419798374176,0.24091334640979767,0.0
ds-2010-30T:0,middle,-0.05,steer,4302.6728515625,95.56029510498047,0.2945039995761694,0.891486546482691,0.20881859958171844,0.3012160658836365,0.05007897689938545
ds-2010-30T:0,middle,-0.02,steer,14.965563774108887,95.56029510498047,0.2258750660745606,0.6837413785717346,0.1638612151145935,0.22876815497875214,0.028846777975559235
ds-2010-30T:0,middle,0.02,steer,-5187.62353515625,95.56029510498047,0.22562099252846907,0.6829722653861582,0.1672912985086441,0.18760526180267334,0.02917761541903019
ds-2010-30T:0,middle,0.05,steer,-7310.44091796875,95.56029510498047,0.30953419479717614,0.9369840286946057,0.2521974742412567,0.1575453281402588,0.04542069509625435
ds-2010-30T:3125,middle,0.0,baseline,-1665.93994140625,18.299129486083984,0.8570786457756514,2.0319133072762625,0.6231799721717834,0.2098432332277298,0.0
ds-2010-30T:3125,middle,-0.05,steer,3626.439208984375,18.299129486083984,0.9878942391423923,2.3420434996489776,0.6787126660346985,0.2711162865161896,0.04589846730232239
ds-2010-30T:3125,middle,-0.02,steer,330.1231384277344,18.299129486083984,0.9073984115054917,2.1512086088960225,0.6461637020111084,0.24381931126117706,0.02797437272965908
ds-2010-30T:3125,middle,0.02,steer,-325.3247375488281,18.299129486083984,0.8713607804165436,2.065772552691792,0.6563575267791748,0.20066294074058533,0.025397922843694687
ds-2010-30T:3125,middle,0.05,steer,771.3442993164062,18.299129486083984,0.9383425889949177,2.2245692645268864,0.7455803751945496,0.1672464907169342,0.04223796725273132
ds-2010-30T:6250,middle,0.0,baseline,-4777.39208984375,43.79154968261719,0.8844664737671947,1.9321760042505696,0.7580153346061707,0.37416544556617737,0.0
ds-2010-30T:6250,middle,-0.05,steer,2184.404296875,43.79154968261719,1.0236238828844013,2.2361747563678245,0.8371267318725586,0.6217128038406372,0.06922103464603424
ds-2010-30T:6250,middle,-0.02,steer,-1544.419677734375,43.79154968261719,0.9274885010851075,2.0261604724426308,0.7592406272888184,0.4158113896846771,0.041473638266325
ds-2010-30T:6250,middle,0.02,steer,-6045.1435546875,43.79154968261719,0.8909998652493405,1.9464486008998598,0.7788181900978088,0.30554741621017456,0.037777721881866455
ds-2010-30T:6250,middle,0.05,steer,-7021.69091796875,43.79154968261719,0.9564650755851384,2.089461640179036,0.8666217923164368,0.19632382690906525,0.06873106956481934
ds-2010-30T:9375,middle,0.0,baseline,-434.6775207519531,10.090484619140625,0.757825703517154,2.4480318541529935,0.5905000567436218,0.8581673502922058,0.0
ds-2010-30T:9375,middle,-0.05,steer,3135.943603515625,10.090484619140625,0.7493024451187,2.4204988349668994,0.5679391622543335,0.7512392997741699,0.09582067281007767
ds-2010-30T:9375,middle,-0.02,steer,1688.0526123046875,10.090484619140625,0.7451061408592754,2.406943284272195,0.5719266533851624,0.753790557384491,0.08093586564064026
ds-2010-30T:9375,middle,0.02,steer,-3219.80029296875,10.090484619140625,0.8024574774724392,2.592207480318816,0.6171901822090149,0.7928042411804199,0.08542589098215103
ds-2010-30T:9375,middle,0.05,steer,-4553.83203125,10.090484619140625,0.8174240939946196,2.6405546837039697,0.6614366173744202,0.7260318398475647,0.10247049480676651
ds-79-T:0,middle,0.0,baseline,-54589.3671875,0.1791747361421585,0.9448639058520926,1.1510390188649768,0.6152541637420654,0.9790530204772949,0.0
ds-79-T:0,middle,-0.05,steer,-55518.24609375,0.1791747361421585,1.0315195398280435,1.2566034449087997,0.6435405015945435,1.059272289276123,0.16445517539978027
ds-79-T:0,middle,-0.02,steer,-55347.33203125,0.1791747361421585,1.0101881606420986,1.2306174276451978,0.638131856918335,1.1348497867584229,0.14108264446258545
ds-79-T:0,middle,0.02,steer,-49364.3046875,0.1791747361421585,0.9998931699701684,1.2180760067179628,0.6133092045783997,1.045310139656067,0.15020793676376343
ds-79-T:0,middle,0.05,steer,-45335.16015625,0.1791747361421585,1.013537660406957,1.2346978088505254,0.6700925827026367,0.9724748134613037,0.1329028457403183
ds-79-T:5098,middle,0.0,baseline,-10446.3642578125,1.549116611480713,0.40626640828430555,0.48922751097448974,0.285095751285553,0.9431198835372925,0.0
ds-79-T:5098,middle,-0.05,steer,-2404.316162109375,1.549116611480713,0.5329419321928873,0.6417706452318909,0.8104157447814941,3.9555842876434326,0.1988620162010193
ds-79-T:5098,middle,-0.02,steer,-7252.2353515625,1.549116611480713,0.4384517319666907,0.527985196753971,0.3125746548175812,0.9714459776878357,0.12934601306915283
ds-79-T:5098,middle,0.02,steer,-13757.5791015625,1.549116611480713,0.43826490488222686,0.5277602188880903,0.33080172538757324,1.030393362045288,0.11640587449073792
ds-79-T:5098,middle,0.05,steer,-19197.47265625,1.549116611480713,0.39171465807417655,0.4717042395682012,0.32206475734710693,0.8226370215415955,0.12290573865175247
ds-79-T:10197,middle,0.0,baseline,-21836.857421875,4.036133289337158,0.7648190729796475,1.9825159947084514,0.4807283580303192,2.0322036743164062,0.0
ds-79-T:10197,middle,-0.05,steer,-25501.1640625,4.036133289337158,0.7520372227430325,1.9493836848180421,0.48316898941993713,1.6758097410202026,0.20760232210159302
ds-79-T:10197,middle,-0.02,steer,-21488.154296875,4.036133289337158,0.745754308810106,1.9330975096879208,0.47201618552207947,1.8151519298553467,0.28750717639923096
ds-79-T:10197,middle,0.02,steer,-24149.8671875,4.036133289337158,0.7845692053058732,2.0337110480454554,0.5722162127494812,2.51045560836792,0.20886945724487305
ds-79-T:10197,middle,0.05,steer,-31875.8359375,4.036133289337158,0.7440016221330217,1.9285543052964629,0.4794536828994751,2.0889506340026855,0.21909473836421967
ds-79-T:15296,middle,0.0,baseline,-29170.833984375,0.9141252636909485,0.6155396316597594,0.6882697239619067,0.41159000992774963,0.8942554593086243,0.0
ds-79-T:15296,middle,-0.05,steer,-25814.521484375,0.9141252636909485,0.7523731706141529,0.8412710535934785,0.4881106913089752,1.2174322605133057,0.16622571647167206
ds-79-T:15296,middle,-0.02,steer,-28908.90625,0.9141252636909485,0.7469098941599237,0.8351622547709872,0.45410335063934326,0.8603805303573608,0.1387820839881897
ds-79-T:15296,middle,0.02,steer,-29489.189453125,0.9141252636909485,0.7300770562575465,0.816340505364982,0.4681403636932373,0.9410575032234192,0.16650152206420898
ds-79-T:15296,middle,0.05,steer,-39279.078125,0.9141252636909485,0.7024818962705911,0.7854847940995784,0.4829002320766449,0.9862318634986877,0.11471506953239441
ds-22-10S:0,low,0.0,baseline,-6010.59130859375,0.12147364020347595,0.3945619831681078,0.32330029356578477,0.2644975483417511,0.6798902750015259,0.0
ds-22-10S:0,low,-0.05,steer,-3291.970947265625,0.12147364020347595,0.41700116833453604,0.3416867455952095,0.2755625545978546,0.7084534168243408,0.10131647437810898
ds-22-10S:0,low,-0.02,steer,-4762.06396484375,0.12147364020347595,0.40600670587364746,0.3326779759953302,0.27001953125,0.6735087037086487,0.09278671443462372
ds-22-10S:0,low,0.02,steer,-7638.7587890625,0.12147364020347595,0.39563605666388557,0.32418037816585354,0.261675089597702,0.6363075971603394,0.0868474468588829
ds-22-10S:0,low,0.05,steer,-10857.837890625,0.12147364020347595,0.3971842526698243,0.3254489533114283,0.26512181758880615,0.6082291603088379,0.10139116644859314
ds-22-10S:5098,middle,0.0,baseline,-3774.949462890625,0.17002205550670624,0.5022208451745206,0.4735065791404529,0.34110966324806213,1.0379822254180908,0.0
ds-22-10S:5098,middle,-0.05,steer,-1736.7254638671875,0.17002205550670624,0.5092274784286244,0.4801126092639793,0.34069475531578064,1.1130475997924805,0.1498422473669052
ds-22-10S:5098,middle,-0.02,steer,-2779.202880859375,0.17002205550670624,0.5086971289759515,0.4796125500825154,0.3429640829563141,1.088757038116455,0.14111217856407166
ds-22-10S:5098,middle,0.02,steer,-4837.48046875,0.17002205550670624,0.5046749018059904,0.47582030024191835,0.34370937943458557,1.014237880706787,0.13477572798728943
ds-22-10S:5098,middle,0.05,steer,-6811.05517578125,0.17002205550670624,0.516303456652443,0.4867839889467731,0.35335811972618103,0.9659691452980042,0.14136004447937012
ds-22-10S:10197,middle,0.0,baseline,-22479.13671875,0.29632067680358887,0.5452558912877344,0.3928317514681045,0.3853650987148285,0.9967575073242188,0.0
ds-22-10S:10197,middle,-0.05,steer,-20769.4296875,0.29632067680358887,0.562045568983029,0.40492793910000285,0.39943256974220276,1.1278793811798096,0.14762119948863983
ds-22-10S:10197,middle,-0.02,steer,-21664.765625,0.29632067680358887,0.5467315741606935,0.3938948943245055,0.39028480648994446,1.0539770126342773,0.12832346558570862
ds-22-10S:10197,middle,0.02,steer,-23549.908203125,0.29632067680358887,0.5442216358339708,0.39208660609768253,0.38725343346595764,0.9518155455589294,0.11884764581918716
ds-22-10S:10197,middle,0.05,steer,-25015.431640625,0.29632067680358887,0.5485938608706411,0.39523658873148465,0.39558544754981995,0.880399763584137,0.1323690563440323
ds-22-10S:15296,low,0.0,baseline,-16883.7109375,0.07595112919807434,0.4244777642324001,0.31478528934200894,0.2862136662006378,1.0645339488983154,0.0
ds-22-10S:15296,low,-0.05,steer,-15046.0185546875,0.07595112919807434,0.4773701626538339,0.35400937479020705,0.31910476088523865,1.2618695497512817,0.16241386532783508
ds-22-10S:15296,low,-0.02,steer,-16007.494140625,0.07595112919807434,0.4459110683654414,0.3306798605754666,0.29834672808647156,1.1425055265426636,0.14691664278507233
ds-22-10S:15296,low,0.02,steer,-17869.59765625,0.07595112919807434,0.41903838813454475,0.310751552374692,0.2939116358757019,1.089928150177002,0.12879063189029694
