benchmark,dataset_name,probe_label,probe_path,layer,token_position,pooling_mode,transfer_r2,transfer_rmse,transfer_mae,baseline_transfer_r2,baseline_transfer_rmse,baseline_transfer_mae,transfer_count
fev,ETT_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_8__first_decode__per_variate.pt,8,first_decode,per_variate,-1113048.3680571702,997.4289190704385,997.4284710089365,-1113048.3680571702,997.4289190704385,997.4284710089365,42.0
fev,ETT_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-1100760.3759904173,991.9078638137113,987.9248212072305,-1113048.3680571702,997.4289190704385,997.4284710089365,672.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-1.0164558513831676,0.09908757548286962,0.07499720848611313,0.8294783287781704,0.028814735224608094,0.017041916364608098,6.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_0__all_context__series_mean.pt,0,all_context,series_mean,-408.22311115853313,1.4115781247752124,1.1044330848587596,0.8265786968071259,0.029058692268358933,0.017108638356862417,96.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_0__final_context__series_mean.pt,0,final_context,series_mean,-18.665301628803537,0.3094390713833547,0.27691819822610014,0.8294783287781704,0.028814735224608094,0.017041916364608098,6.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_5__first_decode__per_variate.pt,5,first_decode,per_variate,-1.076043057150656,0.10054095852669338,0.08301958750369663,0.8265025066404315,0.0290650748276226,0.017109242940920283,42.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-3.4237139306535544,0.14676360143052583,0.11964601678780112,0.8263910257794245,0.02907441121391172,0.017112853063584406,672.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_11__final_context__per_variate.pt,11,final_context,per_variate,-43.362471322462,0.464764244065098,0.36228244950046795,0.8265025066404315,0.0290650748276226,0.017109242940920283,42.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-0.20758992061247006,10794.36129480273,5129.341931521618,-0.11935833320589873,10392.541771584436,5059.0997459590435,96.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-0.30149959913592217,11206.222205332679,5393.6229102909565,-0.11935833320589873,10392.541771584436,5059.0997459590435,6.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_0__final_context__per_variate.pt,0,final_context,per_variate,-0.24935920633100594,10979.457225320071,5292.6185943227365,-0.1193583332058985,10392.541771584436,5059.0997459590435,42.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_1__final_context__series_mean.pt,1,final_context,series_mean,-0.3014906642440274,11206.183739490712,5393.191854258378,-0.11935833320589873,10392.541771584436,5059.0997459590435,6.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-0.21965565302864398,10848.153628365166,5235.122180051474,-0.11935833320589895,10392.541771584436,5059.0997459590435,672.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_11__first_decode__per_variate.pt,11,first_decode,per_variate,-0.30149959913592217,11206.222205332679,5393.6229102909565,-0.1193583332058985,10392.541771584436,5059.0997459590435,42.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,-1.9606391411292607,0.6412486886632964,0.6258799040462125,-323.27507470122777,6.711050947475735,5.102500102871172,288.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-0.8535549615280682,0.5073836705109069,0.507006043992816,-22759.350860913626,56.224192673559656,53.58967518713641,288.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,-1.8072901597871533,0.624420860543231,0.6120924755802547,-322.97008545058424,6.707894244952736,5.098211383512265,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-0.28058406678771197,0.42173320733013187,0.411294276299928,-322.97008545058424,6.707894244952736,5.098211383512265,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-12.10489351179836,1.3491197496371043,1.2735639627165893,-22735.374118183216,56.19457036615333,53.55169863647024,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_1__final_context__series_mean.pt,1,final_context,series_mean,-895.0146159569413,11.155558006593129,9.448600165411762,-22735.374118183216,56.19457036615333,53.55169863647024,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-24857749.874841657,999.5849979998652,999.5844032499525,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_0__all_context__series_mean.pt,0,all_context,series_mean,-24529778.791005313,992.9688820310419,989.7702913926973,-24935627.97864091,1001.1495986791145,1001.1495786044333,288.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_0__final_context__per_variate.pt,0,final_context,per_variate,-23672168.193103924,975.4563540273813,962.4038057690138,-24821229.29273628,998.850441516456,998.8504213955667,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_0__final_context__series_mean.pt,0,final_context,series_mean,-24931213.828428484,1001.0609820994092,1001.0608640776741,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_6__first_decode__per_variate.pt,6,first_decode,per_variate,-24935627.978640907,1001.1495986791145,1001.1495786044333,-24821229.29273628,998.850441516456,998.8504213955667,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-24684305.502372615,996.0916031481396,994.1903755933193,-24821229.292736284,998.850441516456,998.8504213955667,288.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.022895565759587344,0.019196794318839392,0.0,0.0064089844276394485,0.006386133884059817,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_0__all_context__series_mean.pt,0,all_context,series_mean,0.0,2.436882769944979,2.0038988455919164,0.0,0.00040101540268710985,0.0003995912830576668,288.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_0__final_context__series_mean.pt,0,final_context,series_mean,0.0,0.2513942017652006,0.19845842950524636,0.0,0.0064089844276394485,0.006386133884059817,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_5__first_decode__per_variate.pt,5,first_decode,per_variate,0.0,0.027232554836659494,0.023299480087326137,0.0,0.0003030705452262847,0.0002950030258910938,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_11__all_context__per_variate.pt,11,all_context,per_variate,0.0,0.06733179702892529,0.05331466592133723,0.0,1.8945869675684633e-05,1.8441464262067855e-05,288.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_11__final_context__per_variate.pt,11,final_context,per_variate,0.0,0.3468662191044976,0.30706463403237716,0.0,0.0003030705452262847,0.0002950030258910938,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-10515211.852187913,1001.1577172404883,1001.1576696352827,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_0__all_context__series_mean.pt,0,all_context,series_mean,-10350930.088027032,993.306263232908,990.1330007788177,-10515211.852187917,1001.1577172404883,1001.1576696352827,288.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_0__final_context__per_variate.pt,0,final_context,per_variate,-10466631.83064708,998.8423780802731,998.8423303647173,-10466631.83064708,998.8423780802731,998.8423303647173,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_0__final_context__series_mean.pt,0,final_context,series_mean,-10495482.839626439,1000.2180726065908,1000.2173786246115,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_8__first_decode__per_variate.pt,8,first_decode,per_variate,-10466631.83064708,998.8423780802731,998.8423303647173,-10466631.83064708,998.8423780802731,998.8423303647173,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_burstiness__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-10455892.834882922,998.3298294375518,996.6802134274617,-10466631.830647083,998.8423780802731,998.8423303647173,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.022895565759587344,0.019196794318839392,0.0,0.0064089844276394485,0.006386133884059817,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_0__all_context__series_mean.pt,0,all_context,series_mean,0.0,2.436882769944979,2.0038988455919164,0.0,0.00040101540268710985,0.0003995912830576668,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_0__final_context__series_mean.pt,0,final_context,series_mean,0.0,0.2513942017652006,0.19845842950524636,0.0,0.0064089844276394485,0.006386133884059817,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_5__first_decode__per_variate.pt,5,first_decode,per_variate,0.0,0.027232554836659494,0.023299480087326137,0.0,0.0003030705452262847,0.0002950030258910938,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_11__all_context__per_variate.pt,11,all_context,per_variate,0.0,0.06733179702892529,0.05331466592133723,0.0,1.8945869675684633e-05,1.8441464262067855e-05,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/future_sparsity__layer_11__final_context__per_variate.pt,11,final_context,per_variate,0.0,0.3468662191044976,0.30706463403237716,0.0,0.0003030705452262847,0.0002950030258910938,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-25804391.409063958,969.97495259255,955.5391722884399,-27413861.425412152,999.7670410215678,999.7670227868689,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-27439420.55355795,1000.2329954393354,1000.2329772131311,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_0__final_context__per_variate.pt,0,final_context,per_variate,-27416509.180357866,999.8153208693924,999.8152925529414,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_1__final_context__series_mean.pt,1,final_context,series_mean,-27422153.860543776,999.9182396441985,999.9181976169348,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-27193116.722506892,995.7336920353405,993.6479201984795,-27413861.425412152,999.7670410215678,999.7670227868689,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/shift_risk__layer_11__first_decode__per_variate.pt,11,first_decode,per_variate,-27439420.55355795,1000.2329954393354,1000.2329772131311,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,-0.5751161076989593,0.591629784333818,0.5641962648610113,-29.474115598752384,2.6023116048259176,2.497808922944316,48.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-0.12761248105693834,0.500580214696892,0.500356396570716,-7.696347567204725,1.3901516757537828,1.1439448159818097,48.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,-0.4396071833168411,0.5656082632032019,0.5418305385095114,-29.458514852543033,2.6016454132184643,2.4971308399338255,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-0.05253635463076112,0.4836289566348615,0.47245984091393045,-29.458514852543033,2.6016454132184643,2.4971308399338255,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-8.60915780053513,1.4612899781080133,1.3487860099570224,-7.594921356709463,1.3820211733954058,1.1347558611246455,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/coordination__layer_1__final_context__series_mean.pt,1,final_context,series_mean,-127.84518143695061,5.350912309274427,4.741555270199259,-7.594921356709463,1.3820211733954058,1.1347558611246455,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_0__all_context__series_mean.pt,0,all_context,series_mean,-4695228.491498488,994.6272829939617,993.7054795533371,-4764842.423978583,1001.9735857643203,1001.9734806219736,48.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_0__final_context__per_variate.pt,0,final_context,per_variate,-4743939.784108771,999.7734176694535,999.7713906764984,-4727377.147125629,998.0266249361864,998.0265193780264,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_0__final_context__series_mean.pt,0,final_context,series_mean,-4753936.302128421,1000.8262336680183,1000.8245223363241,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_6__first_decode__per_variate.pt,6,first_decode,per_variate,-4764842.423978583,1001.9735857643204,1001.9734806219736,-4727377.147125629,998.0266249361864,998.0265193780264,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_burstiness__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-4744039.455929212,999.7839204052266,999.781891087691,-4727377.147125628,998.0266249361863,998.0265193780264,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.01151833507201862,0.009859181312590226,0.0,0.0006153366778053272,0.0006126715145413804,3.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_0__all_context__series_mean.pt,0,all_context,series_mean,0.0,2.366222990110261,1.9105006127516209,0.0,3.8519549397063164e-05,3.8352669315312844e-05,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_0__final_context__series_mean.pt,0,final_context,series_mean,0.0,1.6107869599081133,1.6007265052555972,0.0,0.0006153366778053272,0.0006126715145413804,3.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/current_sparsity__layer_5__first_decode__per_variate.pt,5,first_decode,per_variate,0.0,0.021248805225968146,0.018504886211260653,0.0,2.3939215663765166e-05,2.3865810174460156e-05,3.0
