benchmark,probe_label,dataset_count,transfer_r2,baseline_transfer_r2,transfer_rmse,baseline_transfer_rmse,transfer_mae,baseline_transfer_mae,transfer_count
fev,coordination,3,-88.44444008675002,-3920.5863945348456,1.7308459743878675,12.112418153620217,1.537069935410835,11.230267801328134,90.0
fev,current_burstiness,3,-9780011.609555772,-9874846.207081435,415781.2736507419,415817.4247944464,170408.44832786068,170429.22897791862,90.0
fev,current_sparsity,3,-16.9181245606265,0.33333161402978695,0.5852517307957004,0.0008830399546497663,0.4920964409645347,0.0008728584741628344,90.0
fev,future_burstiness,3,-8486611.930361101,-8528499.19445384,996.7187551959232,999.2256661280026,995.4480666690065,999.2252969278229,90.0
fev,future_sparsity,3,-26.43150538605478,0.2758295218568752,0.5808928915952624,0.010503075701250628,0.4891824564259626,0.006534279767284563,90.0
fev,shift_risk,3,-17652874.712971933,-18498853.471222382,4330.451551501297,4130.687805281223,2412.1903927689214,2352.8737847277966,90.0
