label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,-1,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_-1__all_context__series_mean.pt,0.24834162520729686,0.22262246264678742,0.23238529962546817,0.21409208849137074,0.22692587209302326,0.21417296411686876,0.7860696517412935,0.6370346003813082,0.7846441947565543,0.6288303698026222,0.7625968992248062,0.6538912858909894,0.32944651741293535,0.25136305508259305,0.3084620786516854,0.24352853371182676,0.28330910852713176,0.24166946785165377,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,-1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_-1__final_context__series_mean.pt,0.3034825870646766,0.29434286278109145,0.22191011235955055,0.21313386980364324,0.2451550387596899,0.23434449189623524,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.35323383084577115,0.23600806749486083,0.32397003745318353,0.24138984329653868,0.2877906976744186,0.22817038019081154,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,-1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_-1__first_decode__series_mean.pt,0.34245439469320066,0.3290795477378334,0.22659176029962547,0.20967433653145987,0.22577519379844962,0.21493051885835524,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.21641791044776118,0.1771236015848177,0.21161048689138576,0.18368826296747323,0.22093023255813954,0.19576034790158442,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,0,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_0__all_context__series_mean.pt,0.34929519071310117,0.3150617184499052,0.268375468164794,0.2438920218156211,0.27101501937984496,0.25739831920045136,0.7860696517412935,0.6370346003813082,0.7846441947565543,0.6288303698026222,0.7625968992248062,0.6538912858909894,0.20905887230514097,0.18839331895198463,0.21722846441947566,0.19706682451446145,0.21971899224806202,0.20447965998835943,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,0,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_0__final_context__series_mean.pt,0.3706467661691542,0.35309305234186983,0.2303370786516854,0.21345199542103663,0.2655038759689923,0.26050398683570775,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.23217247097844113,0.19090807444144084,0.250936329588015,0.21578672307035585,0.2441860465116279,0.20668721029337864,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,0,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_0__first_decode__series_mean.pt,0.8316749585406302,0.808057944650798,0.29213483146067415,0.26877400963171694,0.30329457364341084,0.285422561197616,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.3723051409618574,0.23301253216783846,0.24906367041198502,0.1654258928935718,0.25387596899224807,0.18054114802988352,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,1,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_1__all_context__series_mean.pt,0.3669672470978441,0.33206119433201764,0.27885065543071164,0.2543273549549344,0.27513323643410853,0.26151558196051866,0.7860696517412935,0.6370346003813082,0.7846441947565543,0.6288303698026222,0.7625968992248062,0.6538912858909894,0.2166252072968491,0.18758793994832723,0.2209737827715356,0.195629418407879,0.21790213178294573,0.19785755048449488,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_1__final_context__series_mean.pt,0.4087893864013267,0.38319692078278933,0.24157303370786518,0.22065105134495805,0.2819767441860465,0.2757531135418769,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.2396351575456053,0.19436163418234237,0.23689138576779026,0.20409399678962914,0.23837209302325582,0.20193066108911872,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_1__first_decode__series_mean.pt,0.9320066334991708,0.9246140431880014,0.29681647940074907,0.26977299613101346,0.312984496124031,0.29340230603572437,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.39800995024875624,0.24808668497378533,0.2612359550561798,0.18022170576129753,0.2364341085271318,0.16746395989397334,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],43,2,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed43/probes/artifacts/cardinality_bucket__layer_2__all_context__series_mean.pt,0.37629560530679934,0.34070780773142284,0.28136704119850187,0.2574164125203272,0.2756782945736434,0.26230519244214207,0.7860696517412935,0.6370346003813082,0.7846441947565543,0.6288303698026222,0.7625968992248062,0.6538912858909894,0.21906094527363185,0.18747163461390065,0.21722846441947566,0.18965491498582787,0.21378391472868216,0.19100058905893225,,,,,,,,,,,,,,,,,,,,,,,,,,,
