name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
current_sparsity__layer_3__all_context__series_mean,current_sparsity,3,all_context,series_mean,-0.28452542,0.053383518,0.010960276
current_sparsity__layer_3__final_context__per_variate,current_sparsity,3,final_context,per_variate,-0.29662058,0.064911574,0.009594196
current_sparsity__layer_3__final_context__series_mean,current_sparsity,3,final_context,series_mean,-0.29110134,0.052096233,0.0105690565
current_sparsity__layer_3__first_decode__per_variate,current_sparsity,3,first_decode,per_variate,-0.28155568,0.053307943,0.0119480435
current_sparsity__layer_3__first_decode__series_mean,current_sparsity,3,first_decode,series_mean,-0.28084862,0.053205296,0.011168057
current_sparsity__layer_4__all_context__per_variate,current_sparsity,4,all_context,per_variate,-0.27414113,0.061156727,0.010943739
current_sparsity__layer_4__all_context__series_mean,current_sparsity,4,all_context,series_mean,-0.28459752,0.053215798,0.0110267885
current_sparsity__layer_4__final_context__per_variate,current_sparsity,4,final_context,per_variate,-0.2968272,0.06455384,0.009727502
current_sparsity__layer_4__final_context__series_mean,current_sparsity,4,final_context,series_mean,-0.2911791,0.051935628,0.010634994
current_sparsity__layer_4__first_decode__per_variate,current_sparsity,4,first_decode,per_variate,-0.2817528,0.052972212,0.012085583
current_sparsity__layer_4__first_decode__series_mean,current_sparsity,4,first_decode,series_mean,-0.2809159,0.05303558,0.011223211
current_sparsity__layer_5__all_context__per_variate,current_sparsity,5,all_context,per_variate,-0.27418676,0.060700264,0.011182219
current_sparsity__layer_5__all_context__series_mean,current_sparsity,5,all_context,series_mean,-0.2846286,0.052996207,0.011148026
current_sparsity__layer_5__final_context__per_variate,current_sparsity,5,final_context,per_variate,-0.2968708,0.064125046,0.009952615
current_sparsity__layer_5__final_context__series_mean,current_sparsity,5,final_context,series_mean,-0.29121417,0.051720183,0.010743856
current_sparsity__layer_5__first_decode__per_variate,current_sparsity,5,first_decode,per_variate,-0.28179044,0.052557867,0.012282109
current_sparsity__layer_5__first_decode__series_mean,current_sparsity,5,first_decode,series_mean,-0.28093705,0.052835,0.011348232
current_sparsity__layer_6__all_context__per_variate,current_sparsity,6,all_context,per_variate,-0.27396563,0.060467724,0.011439939
current_sparsity__layer_6__all_context__series_mean,current_sparsity,6,all_context,series_mean,-0.2845261,0.05288921,0.011265697
current_sparsity__layer_6__final_context__per_variate,current_sparsity,6,final_context,per_variate,-0.29662767,0.063894756,0.010214645
current_sparsity__layer_6__final_context__series_mean,current_sparsity,6,final_context,series_mean,-0.2911094,0.051612224,0.010849973
current_sparsity__layer_6__first_decode__per_variate,current_sparsity,6,first_decode,per_variate,-0.2815874,0.0523475,0.012535455
current_sparsity__layer_6__first_decode__series_mean,current_sparsity,6,first_decode,series_mean,-0.28084782,0.05272712,0.011455013
current_sparsity__layer_7__all_context__per_variate,current_sparsity,7,all_context,per_variate,-0.2743125,0.060487643,0.011784526
current_sparsity__layer_7__all_context__series_mean,current_sparsity,7,all_context,series_mean,-0.28467968,0.05290439,0.0114190355
current_sparsity__layer_7__final_context__per_variate,current_sparsity,7,final_context,per_variate,-0.29698607,0.06391605,0.01055396
current_sparsity__layer_7__final_context__series_mean,current_sparsity,7,final_context,series_mean,-0.29127833,0.051604927,0.0110225305
current_sparsity__layer_7__first_decode__per_variate,current_sparsity,7,first_decode,per_variate,-0.28191844,0.052366212,0.012869519
current_sparsity__layer_7__first_decode__series_mean,current_sparsity,7,first_decode,series_mean,-0.281012,0.052744467,0.011611942
current_sparsity__layer_8__all_context__per_variate,current_sparsity,8,all_context,per_variate,-0.27464083,0.06067914,0.011726101
current_sparsity__layer_8__all_context__series_mean,current_sparsity,8,all_context,series_mean,-0.28482673,0.052985627,0.011385839
current_sparsity__layer_8__final_context__per_variate,current_sparsity,8,final_context,per_variate,-0.29730168,0.06410281,0.010504404
current_sparsity__layer_8__final_context__series_mean,current_sparsity,8,final_context,series_mean,-0.2914299,0.05166309,0.010996234
current_sparsity__layer_8__first_decode__per_variate,current_sparsity,8,first_decode,per_variate,-0.28222388,0.052546714,0.012829912
current_sparsity__layer_8__first_decode__series_mean,current_sparsity,8,first_decode,series_mean,-0.2811568,0.05282358,0.01158396
current_sparsity__layer_9__all_context__per_variate,current_sparsity,9,all_context,per_variate,-0.27475643,0.060613416,0.011938659
current_sparsity__layer_9__all_context__series_mean,current_sparsity,9,all_context,series_mean,-0.2848566,0.052975267,0.011497355
current_sparsity__layer_9__final_context__per_variate,current_sparsity,9,final_context,per_variate,-0.2974196,0.06402038,0.010720166
current_sparsity__layer_9__final_context__series_mean,current_sparsity,9,final_context,series_mean,-0.29145998,0.051637392,0.011108763
current_sparsity__layer_9__first_decode__per_variate,current_sparsity,9,first_decode,per_variate,-0.28234118,0.052467536,0.013003978
current_sparsity__layer_9__first_decode__series_mean,current_sparsity,9,first_decode,series_mean,-0.28120783,0.05280042,0.011679462
current_sparsity__layer_10__all_context__per_variate,current_sparsity,10,all_context,per_variate,-0.2746478,0.060440473,0.011765133
current_sparsity__layer_10__all_context__series_mean,current_sparsity,10,all_context,series_mean,-0.2848021,0.052897085,0.011412887
current_sparsity__layer_10__final_context__per_variate,current_sparsity,10,final_context,per_variate,-0.29732078,0.063848056,0.010576475
current_sparsity__layer_10__final_context__series_mean,current_sparsity,10,final_context,series_mean,-0.29141775,0.051541433,0.011056779
current_sparsity__layer_10__first_decode__per_variate,current_sparsity,10,first_decode,per_variate,-0.28224954,0.052300215,0.012868124
current_sparsity__layer_10__first_decode__series_mean,current_sparsity,10,first_decode,series_mean,-0.2811658,0.052722078,0.0116316425
current_sparsity__layer_11__all_context__per_variate,current_sparsity,11,all_context,per_variate,-0.27499518,0.060423512,0.01183388
current_sparsity__layer_11__all_context__series_mean,current_sparsity,11,all_context,series_mean,-0.28496367,0.052891694,0.011454463
current_sparsity__layer_11__final_context__per_variate,current_sparsity,11,final_context,per_variate,-0.29763836,0.06380746,0.010635601
current_sparsity__layer_11__final_context__series_mean,current_sparsity,11,final_context,series_mean,-0.29157478,0.051520523,0.011086369
current_sparsity__layer_11__first_decode__per_variate,current_sparsity,11,first_decode,per_variate,-0.28230572,0.052252565,0.012890874
current_sparsity__layer_11__first_decode__series_mean,current_sparsity,11,first_decode,series_mean,-0.28119218,0.05268191,0.01162975
future_sparsity__layer_-1__all_context__per_variate,future_sparsity,-1,all_context,per_variate,-0.272836,0.061813947,0.009565058
future_sparsity__layer_-1__all_context__series_mean,future_sparsity,-1,all_context,series_mean,-0.28399122,0.05350674,0.010379342
future_sparsity__layer_-1__final_context__per_variate,future_sparsity,-1,final_context,per_variate,-0.29555124,0.06518758,0.00842167
future_sparsity__layer_-1__final_context__series_mean,future_sparsity,-1,final_context,series_mean,-0.29056525,0.052241307,0.009989534
future_sparsity__layer_-1__first_decode__per_variate,future_sparsity,-1,first_decode,per_variate,-0.28057936,0.053545658,0.01081352
future_sparsity__layer_-1__first_decode__series_mean,future_sparsity,-1,first_decode,series_mean,-0.28040424,0.053308845,0.010647524
future_sparsity__layer_0__all_context__per_variate,future_sparsity,0,all_context,per_variate,-0.27290136,0.062014643,0.009536868
future_sparsity__layer_0__all_context__series_mean,future_sparsity,0,all_context,series_mean,-0.28402045,0.053602267,0.010364604
future_sparsity__layer_0__final_context__per_variate,future_sparsity,0,final_context,per_variate,-0.29562044,0.065383874,0.008408549
future_sparsity__layer_0__final_context__series_mean,future_sparsity,0,final_context,series_mean,-0.2905968,0.052341953,0.0099826595
future_sparsity__layer_0__first_decode__per_variate,future_sparsity,0,first_decode,per_variate,-0.28062335,0.053746194,0.0108157275
future_sparsity__layer_0__first_decode__series_mean,future_sparsity,0,first_decode,series_mean,-0.2804092,0.05341644,0.010620705
future_sparsity__layer_1__all_context__per_variate,future_sparsity,1,all_context,per_variate,-0.27329126,0.06182825,0.00986055
future_sparsity__layer_1__all_context__series_mean,future_sparsity,1,all_context,series_mean,-0.28421438,0.05352759,0.010512978
future_sparsity__layer_1__final_context__per_variate,future_sparsity,1,final_context,per_variate,-0.2959877,0.06517211,0.008721772
future_sparsity__layer_1__final_context__series_mean,future_sparsity,1,final_context,series_mean,-0.29077417,0.052237578,0.010130834
future_sparsity__layer_1__first_decode__per_variate,future_sparsity,1,first_decode,per_variate,-0.28097394,0.05355778,0.011126545
future_sparsity__layer_1__first_decode__series_mean,future_sparsity,1,first_decode,series_mean,-0.28057662,0.053340632,0.010763451
future_sparsity__layer_2__all_context__per_variate,future_sparsity,2,all_context,per_variate,-0.2735119,0.061926637,0.010660161
future_sparsity__layer_2__all_context__series_mean,future_sparsity,2,all_context,series_mean,-0.28432578,0.053567212,0.0108831
future_sparsity__layer_2__final_context__per_variate,future_sparsity,2,final_context,per_variate,-0.29619408,0.06527714,0.009475916
future_sparsity__layer_2__final_context__series_mean,future_sparsity,2,final_context,series_mean,-0.2908865,0.052299026,0.010483617
future_sparsity__layer_2__first_decode__per_variate,future_sparsity,2,first_decode,per_variate,-0.2811659,0.053646855,0.011844797
future_sparsity__layer_2__first_decode__series_mean,future_sparsity,2,first_decode,series_mean,-0.28066766,0.053365663,0.011113154
future_sparsity__layer_3__all_context__per_variate,future_sparsity,3,all_context,per_variate,-0.2739474,0.061534718,0.010802257
future_sparsity__layer_3__all_context__series_mean,future_sparsity,3,all_context,series_mean,-0.28452542,0.053383518,0.010960276
future_sparsity__layer_3__final_context__per_variate,future_sparsity,3,final_context,per_variate,-0.29662058,0.064911574,0.009594196
future_sparsity__layer_3__final_context__series_mean,future_sparsity,3,final_context,series_mean,-0.29110134,0.052096233,0.0105690565
future_sparsity__layer_3__first_decode__per_variate,future_sparsity,3,first_decode,per_variate,-0.28155568,0.053307943,0.0119480435
future_sparsity__layer_3__first_decode__series_mean,future_sparsity,3,first_decode,series_mean,-0.28084862,0.053205296,0.011168057
future_sparsity__layer_4__all_context__per_variate,future_sparsity,4,all_context,per_variate,-0.27414113,0.061156727,0.010943739
future_sparsity__layer_4__all_context__series_mean,future_sparsity,4,all_context,series_mean,-0.28459752,0.053215798,0.0110267885
future_sparsity__layer_4__final_context__per_variate,future_sparsity,4,final_context,per_variate,-0.2968272,0.06455384,0.009727502
future_sparsity__layer_4__final_context__series_mean,future_sparsity,4,final_context,series_mean,-0.2911791,0.051935628,0.010634994
future_sparsity__layer_4__first_decode__per_variate,future_sparsity,4,first_decode,per_variate,-0.2817528,0.052972212,0.012085583
future_sparsity__layer_4__first_decode__series_mean,future_sparsity,4,first_decode,series_mean,-0.2809159,0.05303558,0.011223211
future_sparsity__layer_5__all_context__per_variate,future_sparsity,5,all_context,per_variate,-0.27418676,0.060700264,0.011182219
future_sparsity__layer_5__all_context__series_mean,future_sparsity,5,all_context,series_mean,-0.2846286,0.052996207,0.011148023
future_sparsity__layer_5__final_context__per_variate,future_sparsity,5,final_context,per_variate,-0.29687077,0.06412505,0.009952617
future_sparsity__layer_5__final_context__series_mean,future_sparsity,5,final_context,series_mean,-0.29121417,0.051720183,0.010743858
future_sparsity__layer_5__first_decode__per_variate,future_sparsity,5,first_decode,per_variate,-0.28179044,0.052557867,0.012282109
future_sparsity__layer_5__first_decode__series_mean,future_sparsity,5,first_decode,series_mean,-0.28093705,0.052835,0.011348232
future_sparsity__layer_6__all_context__per_variate,future_sparsity,6,all_context,per_variate,-0.27396563,0.060467724,0.011439939
future_sparsity__layer_6__all_context__series_mean,future_sparsity,6,all_context,series_mean,-0.2845261,0.05288921,0.011265697
future_sparsity__layer_6__final_context__per_variate,future_sparsity,6,final_context,per_variate,-0.29662767,0.063894756,0.010214645
future_sparsity__layer_6__final_context__series_mean,future_sparsity,6,final_context,series_mean,-0.2911094,0.051612224,0.010849973
future_sparsity__layer_6__first_decode__per_variate,future_sparsity,6,first_decode,per_variate,-0.2815874,0.0523475,0.012535455
future_sparsity__layer_6__first_decode__series_mean,future_sparsity,6,first_decode,series_mean,-0.28084782,0.05272712,0.011455013
future_sparsity__layer_7__all_context__per_variate,future_sparsity,7,all_context,per_variate,-0.2743125,0.060487643,0.011784526
future_sparsity__layer_7__all_context__series_mean,future_sparsity,7,all_context,series_mean,-0.28467968,0.05290439,0.0114190355
future_sparsity__layer_7__final_context__per_variate,future_sparsity,7,final_context,per_variate,-0.29698607,0.06391605,0.01055396
future_sparsity__layer_7__final_context__series_mean,future_sparsity,7,final_context,series_mean,-0.29127833,0.051604927,0.0110225305
future_sparsity__layer_7__first_decode__per_variate,future_sparsity,7,first_decode,per_variate,-0.28191844,0.052366212,0.012869519
future_sparsity__layer_7__first_decode__series_mean,future_sparsity,7,first_decode,series_mean,-0.281012,0.052744467,0.011611942
future_sparsity__layer_8__all_context__per_variate,future_sparsity,8,all_context,per_variate,-0.27464083,0.06067914,0.011726101
future_sparsity__layer_8__all_context__series_mean,future_sparsity,8,all_context,series_mean,-0.28482673,0.052985627,0.011385839
future_sparsity__layer_8__final_context__per_variate,future_sparsity,8,final_context,per_variate,-0.29730174,0.06410281,0.010504406
future_sparsity__layer_8__final_context__series_mean,future_sparsity,8,final_context,series_mean,-0.2914299,0.0516631,0.010996234
future_sparsity__layer_8__first_decode__per_variate,future_sparsity,8,first_decode,per_variate,-0.28222388,0.052546714,0.012829914
future_sparsity__layer_8__first_decode__series_mean,future_sparsity,8,first_decode,series_mean,-0.2811568,0.05282358,0.01158396
future_sparsity__layer_9__all_context__per_variate,future_sparsity,9,all_context,per_variate,-0.27475643,0.060613416,0.011938659
future_sparsity__layer_9__all_context__series_mean,future_sparsity,9,all_context,series_mean,-0.2848566,0.052975267,0.011497355
future_sparsity__layer_9__final_context__per_variate,future_sparsity,9,final_context,per_variate,-0.2974196,0.06402038,0.010720166
future_sparsity__layer_9__final_context__series_mean,future_sparsity,9,final_context,series_mean,-0.29145998,0.051637392,0.011108763
future_sparsity__layer_9__first_decode__per_variate,future_sparsity,9,first_decode,per_variate,-0.28234118,0.052467536,0.013003978
future_sparsity__layer_9__first_decode__series_mean,future_sparsity,9,first_decode,series_mean,-0.28120783,0.05280042,0.011679462
future_sparsity__layer_10__all_context__per_variate,future_sparsity,10,all_context,per_variate,-0.2746478,0.060440473,0.011765133
future_sparsity__layer_10__all_context__series_mean,future_sparsity,10,all_context,series_mean,-0.2848021,0.052897085,0.011412887
future_sparsity__layer_10__final_context__per_variate,future_sparsity,10,final_context,per_variate,-0.29732078,0.063848056,0.010576475
future_sparsity__layer_10__final_context__series_mean,future_sparsity,10,final_context,series_mean,-0.29141775,0.051541433,0.011056779
future_sparsity__layer_10__first_decode__per_variate,future_sparsity,10,first_decode,per_variate,-0.28224954,0.052300215,0.012868124
future_sparsity__layer_10__first_decode__series_mean,future_sparsity,10,first_decode,series_mean,-0.2811658,0.052722078,0.0116316425
future_sparsity__layer_11__all_context__per_variate,future_sparsity,11,all_context,per_variate,-0.27499518,0.060423512,0.01183388
future_sparsity__layer_11__all_context__series_mean,future_sparsity,11,all_context,series_mean,-0.28496367,0.052891694,0.011454463
future_sparsity__layer_11__final_context__per_variate,future_sparsity,11,final_context,per_variate,-0.29763836,0.06380746,0.010635601
future_sparsity__layer_11__final_context__series_mean,future_sparsity,11,final_context,series_mean,-0.29157478,0.051520523,0.011086369
future_sparsity__layer_11__first_decode__per_variate,future_sparsity,11,first_decode,per_variate,-0.28230572,0.052252565,0.012890874
future_sparsity__layer_11__first_decode__series_mean,future_sparsity,11,first_decode,series_mean,-0.28119218,0.05268191,0.01162975
current_burstiness__layer_-1__all_context__per_variate,current_burstiness,-1,all_context,per_variate,-0.33347267,-0.24967411,0.53307265
current_burstiness__layer_-1__all_context__series_mean,current_burstiness,-1,all_context,series_mean,0.057083968,0.09021908,0.104304604
current_burstiness__layer_-1__final_context__per_variate,current_burstiness,-1,final_context,per_variate,0.87056375,-1.0084462,0.50099933
current_burstiness__layer_-1__final_context__series_mean,current_burstiness,-1,final_context,series_mean,1.2260045,0.2375726,-0.08283444
current_burstiness__layer_-1__first_decode__per_variate,current_burstiness,-1,first_decode,per_variate,-0.2700547,0.04147575,0.015287149
current_burstiness__layer_-1__first_decode__series_mean,current_burstiness,-1,first_decode,series_mean,-0.27523223,0.057826884,0.032957602
current_burstiness__layer_0__all_context__per_variate,current_burstiness,0,all_context,per_variate,-0.33238748,-0.2513385,0.5328188
current_burstiness__layer_0__all_context__series_mean,current_burstiness,0,all_context,series_mean,0.057651903,0.08718003,0.10487706
current_burstiness__layer_0__final_context__per_variate,current_burstiness,0,final_context,per_variate,0.871639,-1.0100394,0.5008804
current_burstiness__layer_0__final_context__series_mean,current_burstiness,0,final_context,series_mean,1.226651,0.23465657,-0.082734644
current_burstiness__layer_0__first_decode__per_variate,current_burstiness,0,first_decode,per_variate,-0.26909557,0.039762504,0.01521258
current_burstiness__layer_0__first_decode__series_mean,current_burstiness,0,first_decode,series_mean,-0.27489746,0.055052005,0.033515938
current_burstiness__layer_1__all_context__per_variate,current_burstiness,1,all_context,per_variate,-0.3305683,-0.25009018,0.53087395
current_burstiness__layer_1__all_context__series_mean,current_burstiness,1,all_context,series_mean,0.06369423,0.08928886,0.100660674
current_burstiness__layer_1__final_context__per_variate,current_burstiness,1,final_context,per_variate,0.87406695,-1.008897,0.4988412
current_burstiness__layer_1__final_context__series_mean,current_burstiness,1,final_context,series_mean,1.2329398,0.23702595,-0.08707736
current_burstiness__layer_1__first_decode__per_variate,current_burstiness,1,first_decode,per_variate,-0.2669382,0.04086791,0.013296654
current_burstiness__layer_1__first_decode__series_mean,current_burstiness,1,first_decode,series_mean,-0.26892522,0.057077397,0.02946893
current_burstiness__layer_2__all_context__per_variate,current_burstiness,2,all_context,per_variate,-0.32895863,-0.2508229,0.52610314
current_burstiness__layer_2__all_context__series_mean,current_burstiness,2,all_context,series_mean,0.06664271,0.088247806,0.08929321
current_burstiness__layer_2__final_context__per_variate,current_burstiness,2,final_context,per_variate,0.8759883,-1.00959,0.4935847
current_burstiness__layer_2__final_context__series_mean,current_burstiness,2,final_context,series_mean,1.236343,0.23596215,-0.09883449
current_burstiness__layer_2__first_decode__per_variate,current_burstiness,2,first_decode,per_variate,-0.26537436,0.039918926,0.008379556
current_burstiness__layer_2__first_decode__series_mean,current_burstiness,2,first_decode,series_mean,-0.26556158,0.055736262,0.0181342
current_burstiness__layer_3__all_context__per_variate,current_burstiness,3,all_context,per_variate,-0.32681063,-0.24911235,0.5251901
current_burstiness__layer_3__all_context__series_mean,current_burstiness,3,all_context,series_mean,0.07281373,0.093753494,0.08687862
current_burstiness__layer_3__final_context__per_variate,current_burstiness,3,final_context,per_variate,0.8780447,-1.0072362,0.4922875
current_burstiness__layer_3__final_context__series_mean,current_burstiness,3,final_context,series_mean,1.2422917,0.24165575,-0.102319315
current_burstiness__layer_3__first_decode__per_variate,current_burstiness,3,first_decode,per_variate,-0.26293072,0.041814793,0.0072596264
current_burstiness__layer_3__first_decode__series_mean,current_burstiness,3,first_decode,series_mean,-0.25908685,0.060957104,0.015783913
current_burstiness__layer_4__all_context__per_variate,current_burstiness,4,all_context,per_variate,-0.32562914,-0.24606942,0.5249549
current_burstiness__layer_4__all_context__series_mean,current_burstiness,4,all_context,series_mean,0.07528927,0.098682515,0.08499312
current_burstiness__layer_4__final_context__per_variate,current_burstiness,4,final_context,per_variate,0.87926716,-1.0039083,0.49186373
current_burstiness__layer_4__final_context__series_mean,current_burstiness,4,final_context,series_mean,1.2446826,0.24673203,-0.10449204
current_burstiness__layer_4__first_decode__per_variate,current_burstiness,4,first_decode,per_variate,-0.26179743,0.044599947,0.007029974
current_burstiness__layer_4__first_decode__series_mean,current_burstiness,4,first_decode,series_mean,-0.25681165,0.066355966,0.014035443
current_burstiness__layer_5__all_context__per_variate,current_burstiness,5,all_context,per_variate,-0.32490483,-0.24314055,0.5231298
current_burstiness__layer_5__all_context__series_mean,current_burstiness,5,all_context,series_mean,0.076129206,0.105729066,0.08104006
current_burstiness__layer_5__final_context__per_variate,current_burstiness,5,final_context,per_variate,0.8801514,-1.0008689,0.48956954
current_burstiness__layer_5__final_context__series_mean,current_burstiness,5,final_context,series_mean,1.2452686,0.25422812,-0.10910447
current_burstiness__layer_5__first_decode__per_variate,current_burstiness,5,first_decode,per_variate,-0.26105627,0.047699973,0.004970892
current_burstiness__layer_5__first_decode__series_mean,current_burstiness,5,first_decode,series_mean,-0.25643066,0.07323114,0.009740692
current_burstiness__layer_6__all_context__per_variate,current_burstiness,6,all_context,per_variate,-0.32615143,-0.24138962,0.5215939
current_burstiness__layer_6__all_context__series_mean,current_burstiness,6,all_context,series_mean,0.07326436,0.1087477,0.077850185
current_burstiness__layer_6__final_context__per_variate,current_burstiness,6,final_context,per_variate,0.8790804,-0.99904615,0.48780897
current_burstiness__layer_6__final_context__series_mean,current_burstiness,6,final_context,series_mean,1.2424464,0.25721106,-0.112038426
current_burstiness__layer_6__first_decode__per_variate,current_burstiness,6,first_decode,per_variate,-0.26225576,0.04950238,0.0033692257
current_burstiness__layer_6__first_decode__series_mean,current_burstiness,6,first_decode,series_mean,-0.25927076,0.07626985,0.0064766603
current_burstiness__layer_7__all_context__per_variate,current_burstiness,7,all_context,per_variate,-0.32383767,-0.24169055,0.5196659
current_burstiness__layer_7__all_context__series_mean,current_burstiness,7,all_context,series_mean,0.07781211,0.10852055,0.07361708
current_burstiness__layer_7__final_context__per_variate,current_burstiness,7,final_context,per_variate,0.88144445,-0.99931204,0.4857366
current_burstiness__layer_7__final_context__series_mean,current_burstiness,7,final_context,series_mean,1.246974,0.25700992,-0.11670895
current_burstiness__layer_7__first_decode__per_variate,current_burstiness,7,first_decode,per_variate,-0.2599872,0.049119744,0.0013132134
current_burstiness__layer_7__first_decode__series_mean,current_burstiness,7,first_decode,series_mean,-0.25516143,0.07585302,0.0021102903
current_burstiness__layer_8__all_context__per_variate,current_burstiness,8,all_context,per_variate,-0.3223507,-0.24323529,0.52032775
current_burstiness__layer_8__all_context__series_mean,current_burstiness,8,all_context,series_mean,0.08225322,0.105958074,0.07487063
current_burstiness__layer_8__final_context__per_variate,current_burstiness,8,final_context,per_variate,0.8831032,-1.0009804,0.4865707
current_burstiness__layer_8__final_context__series_mean,current_burstiness,8,final_context,series_mean,1.2515479,0.25442928,-0.11558603
current_burstiness__layer_8__first_decode__per_variate,current_burstiness,8,first_decode,per_variate,-0.25856397,0.047661077,0.0018916122
current_burstiness__layer_8__first_decode__series_mean,current_burstiness,8,first_decode,series_mean,-0.25115016,0.07334438,0.0027972292
current_burstiness__layer_9__all_context__per_variate,current_burstiness,9,all_context,per_variate,-0.32220572,-0.2430381,0.518707
current_burstiness__layer_9__all_context__series_mean,current_burstiness,9,all_context,series_mean,0.0827443,0.106225125,0.07121233
current_burstiness__layer_9__final_context__per_variate,current_burstiness,9,final_context,per_variate,0.88304144,-1.0006524,0.48462835
current_burstiness__layer_9__final_context__series_mean,current_burstiness,9,final_context,series_mean,1.2520291,0.25491235,-0.11900392
current_burstiness__layer_9__first_decode__per_variate,current_burstiness,9,first_decode,per_variate,-0.258533,0.047698643,0.00029242004
current_burstiness__layer_9__first_decode__series_mean,current_burstiness,9,first_decode,series_mean,-0.2507956,0.073453575,-0.0008106635
current_burstiness__layer_10__all_context__per_variate,current_burstiness,10,all_context,per_variate,-0.322644,-0.2421145,0.5203196
current_burstiness__layer_10__all_context__series_mean,current_burstiness,10,all_context,series_mean,0.081000485,0.108669944,0.07408768
current_burstiness__layer_10__final_context__per_variate,current_burstiness,10,final_context,per_variate,0.88263756,-0.9998612,0.48629987
current_burstiness__layer_10__final_context__series_mean,current_burstiness,10,final_context,series_mean,1.2498354,0.25720966,-0.11616144
current_burstiness__layer_10__first_decode__per_variate,current_burstiness,10,first_decode,per_variate,-0.25879234,0.04881229,0.0020367142
current_burstiness__layer_10__first_decode__series_mean,current_burstiness,10,first_decode,series_mean,-0.25202382,0.07609782,0.0012324122
current_burstiness__layer_11__all_context__per_variate,current_burstiness,11,all_context,per_variate,-0.3203639,-0.24263637,0.51997215
current_burstiness__layer_11__all_context__series_mean,current_burstiness,11,all_context,series_mean,0.08563623,0.108244345,0.072728835
current_burstiness__layer_11__final_context__per_variate,current_burstiness,11,final_context,per_variate,0.88662285,-1.0013735,0.48567805
current_burstiness__layer_11__final_context__series_mean,current_burstiness,11,final_context,series_mean,1.2549614,0.25571704,-0.11759666
current_burstiness__layer_11__first_decode__per_variate,current_burstiness,11,first_decode,per_variate,-0.2584591,0.04939079,0.0017566909
current_burstiness__layer_11__first_decode__series_mean,current_burstiness,11,first_decode,series_mean,-0.25163496,0.07650712,0.0015517183
future_burstiness__layer_-1__all_context__per_variate,future_burstiness,-1,all_context,per_variate,-0.24374738,-0.011390398,0.048904143
future_burstiness__layer_-1__all_context__series_mean,future_burstiness,-1,all_context,series_mean,0.077970415,0.11239261,0.08471028
