name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
future_burstiness__layer_-1__all_context__per_variate,future_burstiness,-1,all_context,per_variate,0.2296968,-0.07277398,0.12673979
future_burstiness__layer_-1__all_context__series_mean,future_burstiness,-1,all_context,series_mean,0.46085265,0.050248943,0.00040806833
future_burstiness__layer_-1__final_context__per_variate,future_burstiness,-1,final_context,per_variate,-1.1502005,0.40223727,0.9362213
future_burstiness__layer_-1__final_context__series_mean,future_burstiness,-1,final_context,series_mean,-0.3353062,0.20865472,-0.0025771686
future_burstiness__layer_-1__first_decode__per_variate,future_burstiness,-1,first_decode,per_variate,0.6589059,0.017551063,-0.03760598
future_burstiness__layer_-1__first_decode__series_mean,future_burstiness,-1,first_decode,series_mean,0.6707366,0.013770527,-0.033041317
future_burstiness__layer_0__all_context__per_variate,future_burstiness,0,all_context,per_variate,0.23001884,-0.07191506,0.12880068
future_burstiness__layer_0__all_context__series_mean,future_burstiness,0,all_context,series_mean,0.46431288,0.05088693,-0.007011999
future_burstiness__layer_0__final_context__per_variate,future_burstiness,0,final_context,per_variate,-1.1499043,0.40275133,0.9376367
future_burstiness__layer_0__final_context__series_mean,future_burstiness,0,final_context,series_mean,-0.33164576,0.20956466,-0.010783188
future_burstiness__layer_0__first_decode__per_variate,future_burstiness,0,first_decode,per_variate,0.65918547,0.017843138,-0.036284827
future_burstiness__layer_0__first_decode__series_mean,future_burstiness,0,first_decode,series_mean,0.67310613,0.014049484,-0.04036877
future_burstiness__layer_1__all_context__per_variate,future_burstiness,1,all_context,per_variate,0.23049134,-0.07133834,0.13007942
future_burstiness__layer_1__all_context__series_mean,future_burstiness,1,all_context,series_mean,0.46279567,0.051044863,-0.014118668
future_burstiness__layer_1__final_context__per_variate,future_burstiness,1,final_context,per_variate,-1.149662,0.4034386,0.93855923
future_burstiness__layer_1__final_context__series_mean,future_burstiness,1,final_context,series_mean,-0.332771,0.20988987,-0.01819558
future_burstiness__layer_1__first_decode__per_variate,future_burstiness,1,first_decode,per_variate,0.65938324,0.018167846,-0.035205472
future_burstiness__layer_1__first_decode__series_mean,future_burstiness,1,first_decode,series_mean,0.6714138,0.014606452,-0.0470019
future_burstiness__layer_2__all_context__per_variate,future_burstiness,2,all_context,per_variate,0.23040882,-0.072670594,0.13021976
future_burstiness__layer_2__all_context__series_mean,future_burstiness,2,all_context,series_mean,0.46017087,0.054534025,-0.016056899
future_burstiness__layer_2__final_context__per_variate,future_burstiness,2,final_context,per_variate,-1.1492538,0.4022193,0.9386258
future_burstiness__layer_2__final_context__series_mean,future_burstiness,2,final_context,series_mean,-0.33472735,0.21346349,-0.019631766
future_burstiness__layer_2__first_decode__per_variate,future_burstiness,2,first_decode,per_variate,0.65957516,0.01701034,-0.035431005
future_burstiness__layer_2__first_decode__series_mean,future_burstiness,2,first_decode,series_mean,0.66932726,0.01771401,-0.049105693
future_burstiness__layer_3__all_context__per_variate,future_burstiness,3,all_context,per_variate,0.23006992,-0.07236858,0.1305704
future_burstiness__layer_3__all_context__series_mean,future_burstiness,3,all_context,series_mean,0.4615325,0.05468683,-0.020420516
future_burstiness__layer_3__final_context__per_variate,future_burstiness,3,final_context,per_variate,-1.1495838,0.40257344,0.9387195
future_burstiness__layer_3__final_context__series_mean,future_burstiness,3,final_context,series_mean,-0.33294266,0.2140514,-0.024448631
future_burstiness__layer_3__first_decode__per_variate,future_burstiness,3,first_decode,per_variate,0.6593966,0.017274432,-0.035274144
future_burstiness__layer_3__first_decode__series_mean,future_burstiness,3,first_decode,series_mean,0.6706769,0.018003149,-0.053520985
future_burstiness__layer_4__all_context__per_variate,future_burstiness,4,all_context,per_variate,0.23007151,-0.07060019,0.13096267
future_burstiness__layer_4__all_context__series_mean,future_burstiness,4,all_context,series_mean,0.46082437,0.047419015,-0.01776334
future_burstiness__layer_4__final_context__per_variate,future_burstiness,4,final_context,per_variate,-1.149765,0.40376675,0.93880343
future_burstiness__layer_4__final_context__series_mean,future_burstiness,4,final_context,series_mean,-0.33362046,0.20705809,-0.021700716
future_burstiness__layer_4__first_decode__per_variate,future_burstiness,4,first_decode,per_variate,0.6592512,0.018345566,-0.03518792
future_burstiness__layer_4__first_decode__series_mean,future_burstiness,4,first_decode,series_mean,0.669901,0.0109097,-0.05086798
future_burstiness__layer_5__all_context__per_variate,future_burstiness,5,all_context,per_variate,0.22907975,-0.07161096,0.13179234
future_burstiness__layer_5__all_context__series_mean,future_burstiness,5,all_context,series_mean,0.46294677,0.04632368,-0.02088469
future_burstiness__layer_5__final_context__per_variate,future_burstiness,5,final_context,per_variate,-1.1503788,0.40339643,0.93956727
future_burstiness__layer_5__final_context__series_mean,future_burstiness,5,final_context,series_mean,-0.33125916,0.20634733,-0.025008619
future_burstiness__layer_5__first_decode__per_variate,future_burstiness,5,first_decode,per_variate,0.65875834,0.017591016,-0.034192443
future_burstiness__layer_5__first_decode__series_mean,future_burstiness,5,first_decode,series_mean,0.67174345,0.010130183,-0.0532737
future_burstiness__layer_6__all_context__per_variate,future_burstiness,6,all_context,per_variate,0.22875097,-0.07246841,0.13157623
future_burstiness__layer_6__all_context__series_mean,future_burstiness,6,all_context,series_mean,0.46373603,0.048012737,-0.021670219
future_burstiness__layer_6__final_context__per_variate,future_burstiness,6,final_context,per_variate,-1.1506617,0.40276292,0.93919015
future_burstiness__layer_6__final_context__series_mean,future_burstiness,6,final_context,series_mean,-0.3300987,0.20796277,-0.025835892
future_burstiness__layer_6__first_decode__per_variate,future_burstiness,6,first_decode,per_variate,0.658585,0.016869033,-0.034401532
future_burstiness__layer_6__first_decode__series_mean,future_burstiness,6,first_decode,series_mean,0.6728292,0.011576053,-0.054334115
future_burstiness__layer_7__all_context__per_variate,future_burstiness,7,all_context,per_variate,0.22804222,-0.07320108,0.13100468
future_burstiness__layer_7__all_context__series_mean,future_burstiness,7,all_context,series_mean,0.46751532,0.04990656,-0.01852431
future_burstiness__layer_7__final_context__per_variate,future_burstiness,7,final_context,per_variate,-1.1514349,0.4022349,0.93878555
future_burstiness__layer_7__final_context__series_mean,future_burstiness,7,final_context,series_mean,-0.32689282,0.20998925,-0.022532156
future_burstiness__layer_7__first_decode__per_variate,future_burstiness,7,first_decode,per_variate,0.6580194,0.016555352,-0.034675457
future_burstiness__layer_7__first_decode__series_mean,future_burstiness,7,first_decode,series_mean,0.67686087,0.01404938,-0.05168771
future_burstiness__layer_8__all_context__per_variate,future_burstiness,8,all_context,per_variate,0.22843723,-0.072994284,0.13082157
future_burstiness__layer_8__all_context__series_mean,future_burstiness,8,all_context,series_mean,0.46489704,0.048268896,-0.02108982
future_burstiness__layer_8__final_context__per_variate,future_burstiness,8,final_context,per_variate,-1.1511545,0.40249994,0.9389317
future_burstiness__layer_8__final_context__series_mean,future_burstiness,8,final_context,series_mean,-0.32990772,0.20858191,-0.025050193
future_burstiness__layer_8__first_decode__per_variate,future_burstiness,8,first_decode,per_variate,0.6583965,0.016907234,-0.03463061
future_burstiness__layer_8__first_decode__series_mean,future_burstiness,8,first_decode,series_mean,0.67443717,0.012520492,-0.054338828
future_burstiness__layer_9__all_context__per_variate,future_burstiness,9,all_context,per_variate,0.22867407,-0.07405687,0.13200636
future_burstiness__layer_9__all_context__series_mean,future_burstiness,9,all_context,series_mean,0.4627155,0.048191305,-0.025436379
future_burstiness__layer_9__final_context__per_variate,future_burstiness,9,final_context,per_variate,-1.1509458,0.40183404,0.9396855
future_burstiness__layer_9__final_context__series_mean,future_burstiness,9,final_context,series_mean,-0.33219603,0.20834623,-0.030334715
future_burstiness__layer_9__first_decode__per_variate,future_burstiness,9,first_decode,per_variate,0.6590095,0.016616726,-0.033903584
future_burstiness__layer_9__first_decode__series_mean,future_burstiness,9,first_decode,series_mean,0.672416,0.012972867,-0.058341928
future_burstiness__layer_10__all_context__per_variate,future_burstiness,10,all_context,per_variate,0.22869274,-0.07344112,0.13125962
future_burstiness__layer_10__all_context__series_mean,future_burstiness,10,all_context,series_mean,0.46245855,0.046869494,-0.02074449
future_burstiness__layer_10__final_context__per_variate,future_burstiness,10,final_context,per_variate,-1.1510634,0.40229148,0.9389659
future_burstiness__layer_10__final_context__series_mean,future_burstiness,10,final_context,series_mean,-0.33238703,0.20689149,-0.026066583
future_burstiness__layer_10__first_decode__per_variate,future_burstiness,10,first_decode,per_variate,0.65893304,0.01708046,-0.03435737
future_burstiness__layer_10__first_decode__series_mean,future_burstiness,10,first_decode,series_mean,0.67168534,0.011583096,-0.053293042
future_burstiness__layer_11__all_context__per_variate,future_burstiness,11,all_context,per_variate,0.22834153,-0.07328162,0.1309068
future_burstiness__layer_11__all_context__series_mean,future_burstiness,11,all_context,series_mean,0.46500695,0.045625135,-0.020726379
future_burstiness__layer_11__final_context__per_variate,future_burstiness,11,final_context,per_variate,-1.1509627,0.40209475,0.93994266
future_burstiness__layer_11__final_context__series_mean,future_burstiness,11,final_context,series_mean,-0.3292793,0.20572911,-0.026108649
future_burstiness__layer_11__first_decode__per_variate,future_burstiness,11,first_decode,per_variate,0.6587128,0.017054342,-0.03436928
future_burstiness__layer_11__first_decode__series_mean,future_burstiness,11,first_decode,series_mean,0.6713982,0.012554726,-0.053126916
shift_risk__layer_-1__all_context__per_variate,shift_risk,-1,all_context,per_variate,-0.7125444,-0.06638849,-0.013554304
shift_risk__layer_-1__all_context__series_mean,shift_risk,-1,all_context,series_mean,0.3485205,0.0104079535,0.008008686
shift_risk__layer_-1__final_context__per_variate,shift_risk,-1,final_context,per_variate,-3.163267,0.6259748,-0.71282566
shift_risk__layer_-1__final_context__series_mean,shift_risk,-1,final_context,series_mean,-1.7530346,-0.24186175,-0.10835701
shift_risk__layer_-1__first_decode__per_variate,shift_risk,-1,first_decode,per_variate,0.65582395,0.014002028,-0.038255285
shift_risk__layer_-1__first_decode__series_mean,shift_risk,-1,first_decode,series_mean,0.66531664,0.007923906,-0.032616124
shift_risk__layer_0__all_context__per_variate,shift_risk,0,all_context,per_variate,-0.7124059,-0.066075176,-0.012910861
shift_risk__layer_0__all_context__series_mean,shift_risk,0,all_context,series_mean,0.35243285,0.011097024,0.0007028039
shift_risk__layer_0__final_context__per_variate,shift_risk,0,final_context,per_variate,-3.162738,0.6262973,-0.7132518
shift_risk__layer_0__final_context__series_mean,shift_risk,0,final_context,series_mean,-1.7487218,-0.24045826,-0.11641444
shift_risk__layer_0__first_decode__per_variate,shift_risk,0,first_decode,per_variate,0.6560987,0.014150028,-0.038496546
shift_risk__layer_0__first_decode__series_mean,shift_risk,0,first_decode,series_mean,0.66836476,0.008404269,-0.03989997
shift_risk__layer_1__all_context__per_variate,shift_risk,1,all_context,per_variate,-0.7123346,-0.065810494,-0.012541689
shift_risk__layer_1__all_context__series_mean,shift_risk,1,all_context,series_mean,0.35081723,0.01158783,-0.00657963
shift_risk__layer_1__final_context__per_variate,shift_risk,1,final_context,per_variate,-3.1629922,0.62663746,-0.7138978
shift_risk__layer_1__final_context__series_mean,shift_risk,1,final_context,series_mean,-1.7500974,-0.2396851,-0.12463602
shift_risk__layer_1__first_decode__per_variate,shift_risk,1,first_decode,per_variate,0.6561133,0.014240691,-0.038941957
shift_risk__layer_1__first_decode__series_mean,shift_risk,1,first_decode,series_mean,0.6665653,0.009165929,-0.047271144
shift_risk__layer_2__all_context__per_variate,shift_risk,2,all_context,per_variate,-0.7123926,-0.066206686,-0.012692303
shift_risk__layer_2__all_context__series_mean,shift_risk,2,all_context,series_mean,0.3481334,0.014795586,-0.008911754
shift_risk__layer_2__final_context__per_variate,shift_risk,2,final_context,per_variate,-3.1630104,0.6268129,-0.71373206
shift_risk__layer_2__final_context__series_mean,shift_risk,2,final_context,series_mean,-1.7523425,-0.23601678,-0.12649763
shift_risk__layer_2__first_decode__per_variate,shift_risk,2,first_decode,per_variate,0.6559778,0.014422033,-0.039305665
shift_risk__layer_2__first_decode__series_mean,shift_risk,2,first_decode,series_mean,0.66438556,0.01221592,-0.0495855
shift_risk__layer_3__all_context__per_variate,shift_risk,3,all_context,per_variate,-0.71237963,-0.066173054,-0.0125230905
shift_risk__layer_3__all_context__series_mean,shift_risk,3,all_context,series_mean,0.34958345,0.015104605,-0.01368296
shift_risk__layer_3__final_context__per_variate,shift_risk,3,final_context,per_variate,-3.1630545,0.627083,-0.71391076
shift_risk__layer_3__final_context__series_mean,shift_risk,3,final_context,series_mean,-1.7505947,-0.23514666,-0.13149731
shift_risk__layer_3__first_decode__per_variate,shift_risk,3,first_decode,per_variate,0.65621006,0.014449713,-0.03948368
shift_risk__layer_3__first_decode__series_mean,shift_risk,3,first_decode,series_mean,0.6657404,0.012837318,-0.05447865
shift_risk__layer_4__all_context__per_variate,shift_risk,4,all_context,per_variate,-0.7126227,-0.065465875,-0.012295729
shift_risk__layer_4__all_context__series_mean,shift_risk,4,all_context,series_mean,0.34880435,0.007984112,-0.010688629
shift_risk__layer_4__final_context__per_variate,shift_risk,4,final_context,per_variate,-3.1633632,0.6270574,-0.71385986
shift_risk__layer_4__final_context__series_mean,shift_risk,4,final_context,series_mean,-1.7511537,-0.24261332,-0.12856981
shift_risk__layer_4__first_decode__per_variate,shift_risk,4,first_decode,per_variate,0.65594625,0.014282034,-0.039478164
shift_risk__layer_4__first_decode__series_mean,shift_risk,4,first_decode,series_mean,0.66479695,0.0057570385,-0.051684625
shift_risk__layer_5__all_context__per_variate,shift_risk,5,all_context,per_variate,-0.7129796,-0.06588238,-0.011887405
shift_risk__layer_5__all_context__series_mean,shift_risk,5,all_context,series_mean,0.35086718,0.006485548,-0.013717649
shift_risk__layer_5__final_context__per_variate,shift_risk,5,final_context,per_variate,-3.16324,0.6270893,-0.7138907
shift_risk__layer_5__final_context__series_mean,shift_risk,5,final_context,series_mean,-1.748618,-0.24363853,-0.13195066
shift_risk__layer_5__first_decode__per_variate,shift_risk,5,first_decode,per_variate,0.6559275,0.014092487,-0.039396666
shift_risk__layer_5__first_decode__series_mean,shift_risk,5,first_decode,series_mean,0.66617155,0.0048922366,-0.054242734
shift_risk__layer_6__all_context__per_variate,shift_risk,6,all_context,per_variate,-0.7129626,-0.066148914,-0.012058635
shift_risk__layer_6__all_context__series_mean,shift_risk,6,all_context,series_mean,0.3515173,0.00789802,-0.014608675
shift_risk__layer_6__final_context__per_variate,shift_risk,6,final_context,per_variate,-3.1630359,0.62737113,-0.71398777
shift_risk__layer_6__final_context__series_mean,shift_risk,6,final_context,series_mean,-1.7476872,-0.24199854,-0.13323215
shift_risk__layer_6__first_decode__per_variate,shift_risk,6,first_decode,per_variate,0.6562965,0.01407456,-0.03942592
shift_risk__layer_6__first_decode__series_mean,shift_risk,6,first_decode,series_mean,0.66737,0.0056065917,-0.05538659
shift_risk__layer_7__all_context__per_variate,shift_risk,7,all_context,per_variate,-0.7132974,-0.066642925,-0.012246543
shift_risk__layer_7__all_context__series_mean,shift_risk,7,all_context,series_mean,0.35506186,0.0099356,-0.011246621
shift_risk__layer_7__final_context__per_variate,shift_risk,7,final_context,per_variate,-3.1628063,0.62720686,-0.71386486
shift_risk__layer_7__final_context__series_mean,shift_risk,7,final_context,series_mean,-1.744699,-0.23940095,-0.12978204
shift_risk__layer_7__first_decode__per_variate,shift_risk,7,first_decode,per_variate,0.6567655,0.014012161,-0.03927707
shift_risk__layer_7__first_decode__series_mean,shift_risk,7,first_decode,series_mean,0.6713598,0.008049106,-0.052530304
shift_risk__layer_8__all_context__per_variate,shift_risk,8,all_context,per_variate,-0.71324974,-0.06664419,-0.012121355
shift_risk__layer_8__all_context__series_mean,shift_risk,8,all_context,series_mean,0.35238045,0.00825226,-0.013978957
shift_risk__layer_8__final_context__per_variate,shift_risk,8,final_context,per_variate,-3.1627848,0.62696016,-0.7138945
shift_risk__layer_8__final_context__series_mean,shift_risk,8,final_context,series_mean,-1.7475468,-0.24069418,-0.13292862
shift_risk__layer_8__first_decode__per_variate,shift_risk,8,first_decode,per_variate,0.65663725,0.013902862,-0.03919515
shift_risk__layer_8__first_decode__series_mean,shift_risk,8,first_decode,series_mean,0.66866887,0.006474934,-0.05545423
shift_risk__layer_9__all_context__per_variate,shift_risk,9,all_context,per_variate,-0.71337754,-0.06729082,-0.011596644
shift_risk__layer_9__all_context__series_mean,shift_risk,9,all_context,series_mean,0.350263,0.00781127,-0.018325398
shift_risk__layer_9__final_context__per_variate,shift_risk,9,final_context,per_variate,-3.1632078,0.62668985,-0.7139144
shift_risk__layer_9__final_context__series_mean,shift_risk,9,final_context,series_mean,-1.7498212,-0.24150321,-0.13850391
shift_risk__layer_9__first_decode__per_variate,shift_risk,9,first_decode,per_variate,0.6565196,0.013965458,-0.03922645
shift_risk__layer_9__first_decode__series_mean,shift_risk,9,first_decode,series_mean,0.66644883,0.0071101123,-0.059485864
shift_risk__layer_10__all_context__per_variate,shift_risk,10,all_context,per_variate,-0.7134706,-0.066851094,-0.011789648
shift_risk__layer_10__all_context__series_mean,shift_risk,10,all_context,series_mean,0.3499617,0.006653119,-0.013452537
shift_risk__layer_10__final_context__per_variate,shift_risk,10,final_context,per_variate,-3.163285,0.6266381,-0.71389866
shift_risk__layer_10__final_context__series_mean,shift_risk,10,final_context,series_mean,-1.749974,-0.24283387,-0.13385518
shift_risk__layer_10__first_decode__per_variate,shift_risk,10,first_decode,per_variate,0.65633726,0.013699512,-0.03902368
shift_risk__layer_10__first_decode__series_mean,shift_risk,10,first_decode,series_mean,0.6656204,0.005852606,-0.05421942
shift_risk__layer_11__all_context__per_variate,shift_risk,11,all_context,per_variate,-0.7133863,-0.066630885,-0.011633373
shift_risk__layer_11__all_context__series_mean,shift_risk,11,all_context,series_mean,0.3527353,0.005180611,-0.013600894
shift_risk__layer_11__final_context__per_variate,shift_risk,11,final_context,per_variate,-3.163175,0.6274667,-0.71232015
shift_risk__layer_11__final_context__series_mean,shift_risk,11,final_context,series_mean,-1.7462327,-0.24345161,-0.1331282
shift_risk__layer_11__first_decode__per_variate,shift_risk,11,first_decode,per_variate,0.6561819,0.013829408,-0.039186675
shift_risk__layer_11__first_decode__series_mean,shift_risk,11,first_decode,series_mean,0.6655158,0.006657735,-0.054359354
coordination__layer_-1__all_context__per_variate,coordination,-1,all_context,per_variate,-0.53218853,-0.13546807,0.020685468
coordination__layer_-1__all_context__series_mean,coordination,-1,all_context,series_mean,0.14535768,-0.06461268,0.05124099
coordination__layer_-1__final_context__per_variate,coordination,-1,final_context,per_variate,-1.8733768,-0.61250174,-0.14861989
coordination__layer_-1__final_context__series_mean,coordination,-1,final_context,series_mean,-1.6757067,-0.7221066,0.21699461
coordination__layer_-1__first_decode__per_variate,coordination,-1,first_decode,per_variate,0.665289,0.01909766,-0.043567725
coordination__layer_-1__first_decode__series_mean,coordination,-1,first_decode,series_mean,0.6673258,0.010134896,-0.035232157
coordination__layer_0__all_context__per_variate,coordination,0,all_context,per_variate,-0.5318857,-0.1358549,0.018155668
coordination__layer_0__all_context__series_mean,coordination,0,all_context,series_mean,0.14641932,-0.06445503,0.049754884
coordination__layer_0__final_context__per_variate,coordination,0,final_context,per_variate,-1.8731959,-0.61268616,-0.15151472
coordination__layer_0__final_context__series_mean,coordination,0,final_context,series_mean,-1.6747633,-0.7217142,0.21505529
coordination__layer_0__first_decode__per_variate,coordination,0,first_decode,per_variate,0.66521907,0.018753834,-0.045898832
coordination__layer_0__first_decode__series_mean,coordination,0,first_decode,series_mean,0.66792685,0.010153906,-0.03628137
coordination__layer_1__all_context__per_variate,coordination,1,all_context,per_variate,-0.5325416,-0.13635032,0.016046489
coordination__layer_1__all_context__series_mean,coordination,1,all_context,series_mean,0.14604911,-0.06431116,0.048307206
coordination__layer_1__final_context__per_variate,coordination,1,final_context,per_variate,-1.8735899,-0.61323386,-0.15388449
coordination__layer_1__final_context__series_mean,coordination,1,final_context,series_mean,-1.6752064,-0.7217446,0.21322572
coordination__layer_1__first_decode__per_variate,coordination,1,first_decode,per_variate,0.66467017,0.017981995,-0.047931768
coordination__layer_1__first_decode__series_mean,coordination,1,first_decode,series_mean,0.6673747,0.010045366,-0.037703637
coordination__layer_2__all_context__per_variate,coordination,2,all_context,per_variate,-0.533334,-0.13509502,0.015762575
coordination__layer_2__all_context__series_mean,coordination,2,all_context,series_mean,0.1455548,-0.06384342,0.04772714
coordination__layer_2__final_context__per_variate,coordination,2,final_context,per_variate,-1.8745072,-0.6118541,-0.15378956
coordination__layer_2__final_context__series_mean,coordination,2,final_context,series_mean,-1.6758289,-0.7209831,0.21285261
coordination__layer_2__first_decode__per_variate,coordination,2,first_decode,per_variate,0.66396064,0.019495653,-0.0479665
coordination__layer_2__first_decode__series_mean,coordination,2,first_decode,series_mean,0.66692555,0.0108485,-0.0384061
coordination__layer_3__all_context__per_variate,coordination,3,all_context,per_variate,-0.53268254,-0.1355302,0.014595159
coordination__layer_3__all_context__series_mean,coordination,3,all_context,series_mean,0.14566137,-0.063644595,0.046612382
coordination__layer_3__final_context__per_variate,coordination,3,final_context,per_variate,-1.8737875,-0.61224693,-0.15476446
coordination__layer_3__final_context__series_mean,coordination,3,final_context,series_mean,-1.6757586,-0.7207249,0.21208078
coordination__layer_3__first_decode__per_variate,coordination,3,first_decode,per_variate,0.6646192,0.019118695,-0.04925518
coordination__layer_3__first_decode__series_mean,coordination,3,first_decode,series_mean,0.6669697,0.011033622,-0.039624497
coordination__layer_4__all_context__per_variate,coordination,4,all_context,per_variate,-0.5330398,-0.13806255,0.0152774155
coordination__layer_4__all_context__series_mean,coordination,4,all_context,series_mean,0.14537778,-0.065061025,0.047360618
coordination__layer_4__final_context__per_variate,coordination,4,final_context,per_variate,-1.8740133,-0.6146266,-0.15442242
coordination__layer_4__final_context__series_mean,coordination,4,final_context,series_mean,-1.6756871,-0.7221924,0.21241438
coordination__layer_4__first_decode__per_variate,coordination,4,first_decode,per_variate,0.6642395,0.016725387,-0.048827253
coordination__layer_4__first_decode__series_mean,coordination,4,first_decode,series_mean,0.66668254,0.00939694,-0.039170712
coordination__layer_5__all_context__per_variate,coordination,5,all_context,per_variate,-0.5323086,-0.13771299,0.0139501225
coordination__layer_5__all_context__series_mean,coordination,5,all_context,series_mean,0.1458936,-0.06557179,0.046846602
coordination__layer_5__final_context__per_variate,coordination,5,final_context,per_variate,-1.8732259,-0.61394095,-0.15571141
coordination__layer_5__final_context__series_mean,coordination,5,final_context,series_mean,-1.6752597,-0.722223,0.21177137
coordination__layer_5__first_decode__per_variate,coordination,5,first_decode,per_variate,0.6648502,0.017331762,-0.05013282
coordination__layer_5__first_decode__series_mean,coordination,5,first_decode,series_mean,0.6670451,0.009676827,-0.03941413
coordination__layer_6__all_context__per_variate,coordination,6,all_context,per_variate,-0.53175783,-0.13656895,0.013822182
coordination__layer_6__all_context__series_mean,coordination,6,all_context,series_mean,0.14599758,-0.06539489,0.04664916
coordination__layer_6__final_context__per_variate,coordination,6,final_context,per_variate,-1.8726172,-0.6126271,-0.1557195
coordination__layer_6__final_context__series_mean,coordination,6,final_context,series_mean,-1.6747574,-0.72192365,0.21165925
coordination__layer_6__first_decode__per_variate,coordination,6,first_decode,per_variate,0.66568613,0.018571658,-0.04998929
coordination__layer_6__first_decode__series_mean,coordination,6,first_decode,series_mean,0.6675849,0.009809639,-0.03980416
coordination__layer_7__all_context__per_variate,coordination,7,all_context,per_variate,-0.5307867,-0.13650241,0.014724599
coordination__layer_7__all_context__series_mean,coordination,7,all_context,series_mean,0.14635062,-0.06505351,0.047424953
coordination__layer_7__final_context__per_variate,coordination,7,final_context,per_variate,-1.8715457,-0.6124367,-0.15480968
coordination__layer_7__final_context__series_mean,coordination,7,final_context,series_mean,-1.6740972,-0.7213273,0.21244065
coordination__layer_7__first_decode__per_variate,coordination,7,first_decode,per_variate,0.6668788,0.0188166,-0.04925962
coordination__layer_7__first_decode__series_mean,coordination,7,first_decode,series_mean,0.66844267,0.01009868,-0.038952086
coordination__layer_8__all_context__per_variate,coordination,8,all_context,per_variate,-0.53162885,-0.13706687,0.014540608
coordination__layer_8__all_context__series_mean,coordination,8,all_context,series_mean,0.14576097,-0.06521296,0.046876542
coordination__layer_8__final_context__per_variate,coordination,8,final_context,per_variate,-1.8724436,-0.61301285,-0.15493959
coordination__layer_8__final_context__series_mean,coordination,8,final_context,series_mean,-1.674617,-0.72170675,0.21196796
coordination__layer_8__first_decode__per_variate,coordination,8,first_decode,per_variate,0.66620415,0.018147055,-0.04932777
coordination__layer_8__first_decode__series_mean,coordination,8,first_decode,series_mean,0.66780376,0.0094362805,-0.039201323
coordination__layer_9__all_context__per_variate,coordination,9,all_context,per_variate,-0.5322857,-0.13688746,0.01315794
coordination__layer_9__all_context__series_mean,coordination,9,all_context,series_mean,0.14542288,-0.06553339,0.046092667
coordination__layer_9__final_context__per_variate,coordination,9,final_context,per_variate,-1.8733097,-0.61246747,-0.15632509
coordination__layer_9__final_context__series_mean,coordination,9,final_context,series_mean,-1.6753299,-0.7217944,0.21072705
coordination__layer_9__first_decode__per_variate,coordination,9,first_decode,per_variate,0.6655975,0.01880682,-0.05047099
coordination__layer_9__first_decode__series_mean,coordination,9,first_decode,series_mean,0.6676069,0.009840746,-0.03978404
coordination__layer_10__all_context__per_variate,coordination,10,all_context,per_variate,-0.5326026,-0.1372018,0.014961833
coordination__layer_10__all_context__series_mean,coordination,10,all_context,series_mean,0.14531285,-0.065794446,0.047285166
coordination__layer_10__final_context__per_variate,coordination,10,final_context,per_variate,-1.8735759,-0.6129211,-0.15471862
coordination__layer_10__final_context__series_mean,coordination,10,final_context,series_mean,-1.6756593,-0.72188133,0.21186937
coordination__layer_10__first_decode__per_variate,coordination,10,first_decode,per_variate,0.66513395,0.018354544,-0.048957404
coordination__layer_10__first_decode__series_mean,coordination,10,first_decode,series_mean,0.66731906,0.009723047,-0.038662314
coordination__layer_11__all_context__per_variate,coordination,11,all_context,per_variate,-0.5318322,-0.13715458,0.015339182
coordination__layer_11__all_context__series_mean,coordination,11,all_context,series_mean,0.14591983,-0.06592972,0.047344077
coordination__layer_11__final_context__per_variate,coordination,11,final_context,per_variate,-1.8731551,-0.6123075,-0.15409397
coordination__layer_11__final_context__series_mean,coordination,11,final_context,series_mean,-1.6750345,-0.721585,0.21261634
coordination__layer_11__first_decode__per_variate,coordination,11,first_decode,per_variate,0.6649128,0.018613692,-0.04926171
coordination__layer_11__first_decode__series_mean,coordination,11,first_decode,series_mean,0.66708755,0.010427623,-0.039023977
