window_id,subset,strength,mode,probe_score,forecast_regime_value,wape,mase,wql,median_spread,median_forecast_change
ds-2010-30T:0,middle,0.0,baseline,0.5756547451019287,0.699999988079071,0.17994797837033888,0.544716539511553,0.13788552582263947,0.21494217216968536,0.0
ds-2010-30T:0,middle,-0.05,steer,0.5586889386177063,0.699999988079071,0.19470798429876676,0.5893962274070872,0.14200372993946075,0.1921204924583435,0.023340702056884766
ds-2010-30T:0,middle,-0.02,steer,0.5723301768302917,0.699999988079071,0.1915604977539254,0.5798685025294715,0.1351158171892166,0.2018025666475296,0.021257057785987854
ds-2010-30T:0,middle,0.02,steer,0.5753450393676758,0.699999988079071,0.20341957451612402,0.6157668446448809,0.15162335336208344,0.21581290662288666,0.020647700875997543
ds-2010-30T:0,middle,0.05,steer,0.5695623159408569,0.699999988079071,0.22809891720601602,0.6904731513827388,0.17446446418762207,0.24071919918060303,0.026360228657722473
ds-2010-30T:3125,middle,0.0,baseline,0.5829102396965027,0.5333333611488342,0.8546444740681587,2.0261424907956043,0.6301650404930115,0.21999047696590424,0.0
ds-2010-30T:3125,middle,-0.05,steer,0.5796173214912415,0.5333333611488342,0.8733383423667553,2.070460844137511,0.6401837468147278,0.1960131824016571,0.02390262857079506
ds-2010-30T:3125,middle,-0.02,steer,0.582206666469574,0.5333333611488342,0.8602723212814039,2.0394847259041398,0.6386116743087769,0.21739447116851807,0.018527274951338768
ds-2010-30T:3125,middle,0.02,steer,0.5805849432945251,0.5333333611488342,0.8534055809546598,2.023205400294426,0.6205607056617737,0.21926432847976685,0.02040085569024086
ds-2010-30T:3125,middle,0.05,steer,0.5755115151405334,0.5333333611488342,0.8739434822499091,2.0718955645540764,0.6479213237762451,0.22193236649036407,0.025681909173727036
ds-2010-30T:6250,middle,0.0,baseline,0.6111770868301392,0.7857142686843872,0.8882122349759733,1.9403588235543097,0.7486889958381653,0.3576185703277588,0.0
ds-2010-30T:6250,middle,-0.05,steer,0.612053632736206,0.7857142686843872,0.9018280021084063,1.9701034731823475,0.783070981502533,0.352102667093277,0.03330199792981148
ds-2010-30T:6250,middle,-0.02,steer,0.6142069101333618,0.7857142686843872,0.8914983659083136,1.947537635043097,0.754361629486084,0.3449001610279083,0.02836405672132969
ds-2010-30T:6250,middle,0.02,steer,0.6044451594352722,0.7857142686843872,0.8881865133401233,1.940302678789952,0.7581655383110046,0.37558260560035706,0.028267107903957367
ds-2010-30T:6250,middle,0.05,steer,0.5958681106567383,0.7857142686843872,0.8862482729073242,1.9360684174371945,0.7618863582611084,0.39375367760658264,0.03382508456707001
ds-2010-30T:9375,middle,0.0,baseline,0.6036662459373474,0.5882353186607361,0.7721628815580108,2.4943457981517803,0.5920955538749695,0.7205411791801453,0.0
ds-2010-30T:9375,middle,-0.05,steer,0.6173766851425171,0.5882353186607361,0.7378691968525308,2.3835655604885058,0.5998551845550537,0.8094115853309631,0.08383982628583908
ds-2010-30T:9375,middle,-0.02,steer,0.6045349836349487,0.5882353186607361,0.755004229181457,2.438917514521614,0.5833340287208557,0.67262864112854,0.08116266876459122
ds-2010-30T:9375,middle,0.02,steer,0.5946270227432251,0.5882353186607361,0.7621565227548859,2.462021769676997,0.5856643319129944,0.7579754590988159,0.08271544426679611
ds-2010-30T:9375,middle,0.05,steer,0.6004950404167175,0.5882353186607361,0.7880867064749565,2.545784990873854,0.5933387279510498,0.8443461060523987,0.0947156623005867
ds-79-T:0,low,0.0,baseline,0.5741877555847168,0.0,0.9458145392207923,1.1521970862789517,0.6303837895393372,1.0137957334518433,0.0
ds-79-T:0,low,-0.05,steer,0.5750405192375183,0.0,1.0183518088581203,1.2405624340897552,0.6596508026123047,1.0758581161499023,0.13204997777938843
ds-79-T:0,low,-0.02,steer,0.567805826663971,0.0,1.0454093032925067,1.2735240401515446,0.676641047000885,0.9632075428962708,0.13835974037647247
ds-79-T:0,low,0.02,steer,0.5702113509178162,0.0,1.0193323238558125,1.2417569034878726,0.6546685099601746,1.0778944492340088,0.14791513979434967
ds-79-T:0,low,0.05,steer,0.5439261794090271,0.0,0.9465521537665024,1.1530956528531813,0.5986971259117126,1.0477209091186523,0.15040697157382965
ds-79-T:5098,high,0.0,baseline,0.950862467288971,1.0,0.40442631250144995,0.4870116608292542,0.31218263506889343,1.1112779378890991,0.0
ds-79-T:5098,high,-0.05,steer,0.9529969692230225,1.0,0.35837419117668257,0.4315555260580902,0.2676440179347992,0.8743225336074829,0.13029423356056213
ds-79-T:5098,high,-0.02,steer,0.9513696432113647,1.0,0.43044822988544246,0.5183473499557979,0.30960536003112793,0.9254053235054016,0.130123570561409
ds-79-T:5098,high,0.02,steer,0.9480965733528137,1.0,0.3518409056871894,0.42368811951564794,0.27418258786201477,0.8465654850006104,0.13176997005939484
ds-79-T:5098,high,0.05,steer,0.9364435076713562,1.0,0.4185030332290021,0.5039628999762624,0.32207775115966797,1.123558521270752,0.10222816467285156
ds-79-T:10197,high,0.0,baseline,0.7147470712661743,1.0,0.7280842491870068,1.8872942902496705,0.5818548202514648,3.30186128616333,0.0
ds-79-T:10197,high,-0.05,steer,0.8642164468765259,1.0,0.693372005165424,1.7973153901198589,0.43619874119758606,1.7924097776412964,0.28297698497772217
ds-79-T:10197,high,-0.02,steer,0.7805747389793396,1.0,0.7624778929657321,1.9764473348278908,0.5099712014198303,1.7958950996398926,0.23023143410682678
ds-79-T:10197,high,0.02,steer,0.6724627614021301,1.0,0.7260249078494653,1.8819561948955175,0.4499930441379547,1.831882119178772,0.23391932249069214
ds-79-T:10197,high,0.05,steer,0.6741528511047363,1.0,0.704815641900109,1.8269788669677356,0.45253631472587585,1.8795804977416992,0.23174633085727692
ds-79-T:15296,high,0.0,baseline,0.6495487689971924,1.0,0.6554118085952733,0.7328530632006309,0.42585137486457825,0.9126745462417603,0.0
ds-79-T:15296,high,-0.05,steer,0.7747387886047363,1.0,0.7788018927152558,0.8708225045961439,0.47907957434654236,0.9253972172737122,0.13864707946777344
ds-79-T:15296,high,-0.02,steer,0.707635223865509,1.0,0.7451564034529315,0.8332015775005132,0.44489362835884094,0.8946359753608704,0.14244204759597778
ds-79-T:15296,high,0.02,steer,0.6398900747299194,1.0,0.6913090362475189,0.772991786519856,0.45449885725975037,0.9204244613647461,0.1474725902080536
ds-79-T:15296,high,0.05,steer,0.7113921046257019,1.0,0.7598474335549784,0.8496284503011924,0.48399266600608826,0.9858722686767578,0.1361691802740097
ds-22-10S:0,low,0.0,baseline,0.32948535680770874,0.0,0.3955381297279023,0.32410013343267197,0.2610042095184326,0.6597843766212463,0.0
ds-22-10S:0,low,-0.05,steer,0.3195405602455139,0.0,0.40695047035478404,0.33345128490656756,0.271272212266922,0.6343916654586792,0.0918886736035347
ds-22-10S:0,low,-0.02,steer,0.32385385036468506,0.0,0.4009366363506144,0.32852361076876063,0.26495790481567383,0.6539093852043152,0.08817167580127716
ds-22-10S:0,low,0.02,steer,0.336062490940094,0.0,0.39402425057890605,0.32285967545057864,0.26023197174072266,0.6611801385879517,0.08740726113319397
ds-22-10S:0,low,0.05,steer,0.3458719849586487,0.0,0.39057837651056965,0.3200361603236316,0.25946804881095886,0.686310350894928,0.09334466606378555
ds-22-10S:5098,middle,0.0,baseline,0.12122246623039246,0.6666666865348816,0.49929439988195484,0.4707474248000328,0.3373391330242157,1.0407955646514893,0.0
ds-22-10S:5098,middle,-0.05,steer,0.12047696113586426,0.6666666865348816,0.5013178828143352,0.47265522072428434,0.33743104338645935,0.991873025894165,0.14064958691596985
ds-22-10S:5098,middle,-0.02,steer,0.12020346522331238,0.6666666865348816,0.5015706881932718,0.4728935994682376,0.337343692779541,1.0118863582611084,0.13417354226112366
ds-22-10S:5098,middle,0.02,steer,0.1246386468410492,0.6666666865348816,0.5041939202796655,0.47536684444756927,0.3404324948787689,1.0535346269607544,0.13762202858924866
ds-22-10S:5098,middle,0.05,steer,0.13426822423934937,0.6666666865348816,0.5139003004328396,0.48451824192027887,0.3444097340106964,1.0983221530914307,0.1449553668498993
ds-22-10S:10197,middle,0.0,baseline,0.11883187294006348,0.8571428656578064,0.5457707716617317,0.3932026764117101,0.38940858840942383,0.986585795879364,0.0
ds-22-10S:10197,middle,-0.05,steer,0.10136786103248596,0.8571428656578064,0.5434969828104709,0.39156452166660377,0.39188310503959656,0.949455976486206,0.13649089634418488
ds-22-10S:10197,middle,-0.02,steer,0.11039477586746216,0.8571428656578064,0.5384405571022206,0.3879216146349813,0.3865136206150055,0.9724501967430115,0.12705665826797485
ds-22-10S:10197,middle,0.02,steer,0.12957489490509033,0.8571428656578064,0.5480766148620285,0.39486393282700066,0.38742271065711975,1.006072759628296,0.1293468177318573
ds-22-10S:10197,middle,0.05,steer,0.1459028124809265,0.8571428656578064,0.5579562147054709,0.4019817438219177,0.39190733432769775,1.051700234413147,0.13817058503627777
ds-22-10S:15296,low,0.0,baseline,0.27326521277427673,0.0,0.42979038336789954,0.3187250525999246,0.2887873351573944,1.0660520792007446,0.0
ds-22-10S:15296,low,-0.05,steer,0.26271772384643555,0.0,0.4522110498463805,0.33535184128638246,0.3023179769515991,1.059320092201233,0.14644859731197357
ds-22-10S:15296,low,-0.02,steer,0.2684311270713806,0.0,0.4339507831742371,0.32181033117214086,0.29314130544662476,1.0701854228973389,0.13702702522277832
ds-22-10S:15296,low,0.02,steer,0.27906182408332825,0.0,0.42308335012729376,0.3137512405036693,0.288281112909317,1.0737519264221191,0.13590013980865479
ds-22-10S:15296,low,0.05,steer,0.2887699604034424,0.0,0.4260505716228474,0.31595167885383985,0.29012587666511536,1.1132795810699463,0.1474977284669876
ds-1834-30T:0,low,0.0,baseline,0.28562819957733154,0.0,0.0005286663346099328,254.21148230242676,0.0004966075648553669,0.0023108809255063534,0.0
ds-1834-30T:0,low,-0.05,steer,0.31786245107650757,0.0,0.002037063242769833,979.5306275183766,0.0011701589683070779,0.0032714023254811764,0.000962079968303442
ds-1834-30T:0,low,-0.02,steer,0.2932894825935364,0.0,0.0005094599757183125,244.97602196793508,0.0005371161969378591,0.0026492392644286156,0.0003717360086739063
ds-1834-30T:0,low,0.02,steer,0.3686247766017914,0.0,0.0005447573374508121,261.9489102718673,0.0005098959081806242,0.002368040382862091,0.0003773476928472519
ds-1834-30T:0,low,0.05,steer,0.3364669680595398,0.0,0.005432881715619159,2612.424555311091,0.004062088206410408,0.0025731362402439117,0.0026585720479488373
ds-1834-30T:3125,low,0.0,baseline,0.28562819957733154,0.0,0.0005167830476659973,248.49735263144672,0.0004874174774158746,0.0022731651552021503,0.0
ds-1834-30T:3125,low,-0.05,steer,0.31786245107650757,0.0,0.0021655695009536223,1041.323414838838,0.0012315284693613648,0.00317219365388155,0.0010901396162807941
ds-1834-30T:3125,low,-0.02,steer,0.2932894825935364,0.0,0.0006026456304707473,289.78474511354074,0.0005456978105939925,0.0024770908057689667,0.0004095500335097313
ds-1834-30T:3125,low,0.02,steer,0.3686247766017914,0.0,0.0005614545612701694,269.97784220789845,0.0005262042977847159,0.0024455245584249496,0.00036604003980755806
ds-1834-30T:3125,low,0.05,steer,0.3364669680595398,0.0,0.005549949184349623,2668.7169514919865,0.004095102194696665,0.0026260316371917725,0.002619650214910507
ds-1834-30T:6250,low,0.0,baseline,0.28562819957733154,0.0,0.0005424670617094375,260.847621324604,0.0005105226300656796,0.00237444881349802,0.0
ds-1834-30T:6250,low,-0.05,steer,0.31786245107650757,0.0,0.0020658684232887276,993.381722544316,0.0011880502570420504,0.003162497654557228,0.0009424635209143162
ds-1834-30T:6250,low,-0.02,steer,0.2932894825935364,0.0,0.0006349738651744711,305.3299159069828,0.0005543313454836607,0.002471639309078455,0.00037566060200333595
ds-1834-30T:6250,low,0.02,steer,0.3686247766017914,0.0,0.0004990060532539834,239.94920835875655,0.0005002529360353947,0.0024084853939712048,0.00035463692620396614
ds-1834-30T:6250,low,0.05,steer,0.3364669680595398,0.0,0.005500964398799538,2645.1624065366295,0.004040214698761702,0.0026382901705801487,0.002696430776268244
ds-1834-30T:9375,low,0.0,baseline,0.2856243848800659,0.0,0.00011199855560038904,233.00945817648812,0.00015985655772965401,0.003823600709438324,0.0
ds-1834-30T:9375,low,-0.05,steer,0.3178614377975464,0.0,0.00046619031695311903,969.8942328145007,0.00026709691155701876,0.0032806023955345154,0.0009482502937316895
ds-1834-30T:9375,low,-0.02,steer,0.2932741045951843,0.0,0.00013247945793071534,275.6193287178751,0.00012901895388495177,0.0026482008397579193,0.0003855600953102112
ds-1834-30T:9375,low,0.02,steer,0.3686257004737854,0.0,0.00012929218689137448,268.9883119698712,0.06979954987764359,2.176891326904297,0.000410616397857666
ds-1834-30T:9375,low,0.05,steer,0.336464524269104,0.0,0.0012559405718488533,2612.944698970327,0.0009044658509083092,0.002612438052892685,0.002639930695295334
ds-418-5T:0,middle,0.0,baseline,0.4628172814846039,0.7575757503509521,0.32035029351353,0.5235219514286638,0.2149079591035843,0.2091749906539917,0.0
ds-418-5T:0,middle,-0.05,steer,0.48776891827583313,0.7575757503509521,0.3642391521987326,0.5952458329418137,0.2543540894985199,0.20170734822750092,0.039125844836235046
ds-418-5T:0,middle,-0.02,steer,0.46478256583213806,0.7575757503509521,0.3360326478275225,0.5491503231863875,0.2261667251586914,0.21367323398590088,0.03101528435945511
ds-418-5T:0,middle,0.02,steer,0.45960527658462524,0.7575757503509521,0.33312562405604274,0.5443996118115684,0.22718660533428192,0.2165563702583313,0.03169659897685051
ds-418-5T:0,middle,0.05,steer,0.44621407985687256,0.7575757503509521,0.36204091686015444,0.5916534687648353,0.2509048283100128,0.21985924243927002,0.0390901193022728
ds-418-5T:4181,middle,0.0,baseline,0.49975883960723877,0.7575757503509521,0.37179537647072314,0.5014289472370005,0.25484606623649597,0.2563248872756958,0.0
ds-418-5T:4181,middle,-0.05,steer,0.525468647480011,0.7575757503509521,0.3875917449602675,0.522733015216051,0.2653988301753998,0.2549455761909485,0.03932487219572067
ds-418-5T:4181,middle,-0.02,steer,0.5000413060188293,0.7575757503509521,0.3773710074878263,0.5089486033836921,0.2654062509536743,0.2732054889202118,0.03656517714262009
ds-418-5T:4181,middle,0.02,steer,0.497660368680954,0.7575757503509521,0.3698802096020821,0.49884600025656817,0.25699344277381897,0.2584473490715027,0.03727420046925545
ds-418-5T:4181,middle,0.05,steer,0.4804030656814575,0.7575757503509521,0.3776606842552601,0.5093393035864032,0.2657214105129242,0.2669278085231781,0.03761366382241249
ds-418-5T:8362,middle,0.0,baseline,0.4748333692550659,0.6111111044883728,0.3156993435592602,0.5788007481024818,0.22336547076702118,0.2989317774772644,0.0
