label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/cardinality_bucket__fno__window.pt,0.9883449883449883,0.9913344788021408,0.9697916666666667,0.9566781333365217,0.9737827715355806,0.961427315378758,0.7622377622377622,0.6139077245889796,0.7739583333333333,0.6153621489899659,0.7715355805243446,0.6440320602589389,0.3247863247863248,0.22010929632849216,0.3385416666666667,0.22209319073316452,0.29868913857677903,0.19700517771160495,,,,,,,,,,,,,,,,,,,,,,,,,,,
coordination,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/coordination__fno__window.pt,,,,,,,,,,,,,,,,,,,0.19508425398193208,0.4090700771851962,0.3579734736140282,0.07687734196658869,0.4391003154312863,0.39218442381049196,0.0751618974155065,0.4420885590823006,0.3942066217504079,0.09119327284112211,0.43466859928397067,0.39866496951999103,0.04922254201952547,0.44562903737173104,0.4129636022078325,0.0699327481289348,0.44333660917143863,0.4126569045485574,-0.0867771011473315,0.4753272806161351,0.4498389737699369,-0.06905306783423648,0.47253466717801135,0.4474290275014937,-0.04853901031236685,0.47072657283599023,0.4458631907593222
current_burstiness,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/current_burstiness__fno__window.pt,,,,,,,,,,,,,,,,,,,0.17886303043377516,3035481.942237158,1352336.8602131342,0.04297499759979939,3229703.48273096,1417583.3418756702,0.014612485956128962,2576726.27644413,1289897.6935733848,0.6554049268574571,1966411.397575043,899188.6947794372,0.5612579563071403,2186782.737031766,974700.8558207537,0.4446067609409414,1934483.603767905,863807.8637384162,0.019278885971719006,3317360.0750302053,1322917.2435917887,0.011297411612392838,3282720.0326534146,1339274.860886405,0.011655413407089754,2580589.6594062187,1204483.6181513066
current_sparsity,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/current_sparsity__fno__window.pt,,,,,,,,,,,,,,,,,,,0.6072868049156807,0.07972364632878783,0.026090378747137138,-19.183450177006915,0.07333984923341647,0.022923048509983345,-0.6226802454226521,0.06768262588753281,0.024388939934025765,0.9999993779468034,0.00010033747553706609,3.1280481546906556e-05,0.9999976845570147,2.484044405486431e-05,1.8811125380874953e-05,0.9999992272810436,4.670587454170716e-05,2.103780238745889e-05,-0.32767691275172983,0.1465870512462191,0.03188292977487684,-7.677861533543185,0.04808932347573064,0.014972365835759168,-0.9600302941698089,0.07438615609165651,0.01967313535832399
domain,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/domain__fno__window.pt,0.5630498533724341,0.464450564032884,0.5205843293492696,0.35470756492127103,0.4867358708189158,0.3055611742512035,0.3890518084066471,0.37423807714014523,0.4249667994687915,0.40021947986003203,0.3875432525951557,0.3648154914139569,0.42717497556207235,0.24966322356153944,0.48738379814077026,0.2958405456331751,0.4913494809688581,0.29129672137396634,,,,,,,,,,,,,,,,,,,,,,,,,,,
frequency_bucket,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/frequency_bucket__fno__window.pt,0.7676767676767676,0.6529367253233089,0.7291666666666666,0.6078209551822312,0.7265917602996255,0.3937901698170512,0.5027195027195027,0.46176807306069745,0.478125,0.4477912684060966,0.4747191011235955,0.4218364461856904,0.8422688422688422,0.4571910586250527,0.8197916666666667,0.45048654836863194,0.8539325842696629,0.46689534243770076,,,,,,,,,,,,,,,,,,,,,,,,,,,
future_burstiness,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/future_burstiness__fno__window.pt,,,,,,,,,,,,,,,,,,,0.1437815057867492,3639640.3578499886,1476541.297993305,0.026358906882393063,3403727.4971456677,1600198.4134276926,0.02389847081090657,2913792.690478965,1462911.0789647447,0.15124961320841224,3623732.7622646997,1167241.219662599,0.09828757959010581,3275588.6786012985,1272556.9893644012,0.09284469740095569,2809001.5230084774,1149835.98468199,0.013470714220054525,3906799.836941271,1320382.6860597634,-0.0013843081310163097,3451880.2915529213,1374368.4234681653,0.02125476104368751,2917735.934646351,1237354.7718415533
future_sparsity,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/future_sparsity__fno__window.pt,,,,,,,,,,,,,,,,,,,0.5634328876472795,0.0840578659856903,0.03649110175313163,-16.864401755432446,0.06899800724555899,0.031492393415343635,-0.9746537924808822,0.0746631325272644,0.03448894886432516,0.9999993485377122,0.00010268275021555182,3.240920706893042e-05,0.9999976251630956,2.5157020515819244e-05,1.926644966127319e-05,0.9999992494761494,4.6030211903776445e-05,2.0918735544759305e-05,-0.32766146319963396,0.1465873611839422,0.03188305137506755,-7.6771735947730395,0.048087417293798465,0.014971407497068868,-0.9599610960080316,0.07438484299187662,0.019671773290338364
metric_type,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/metric_type__fno__window.pt,0.36947791164658633,0.3717959601689438,0.252985884907709,0.2459339530525971,0.31676413255360625,0.3155997780733066,0.3670682730923695,0.34116767093970246,0.36807817589576547,0.35330984001564625,0.347953216374269,0.33257208130918386,0.3927710843373494,0.3237195202544446,0.31921824104234525,0.2663878706068667,0.3538011695906433,0.2949547962817945,,,,,,,,,,,,,,,,,,,,,,,,,,,
shift_risk,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],42,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed42/probes/artifacts/shift_risk__fno__window.pt,,,,,,,,,,,,,,,,,,,0.018432544160386977,95102.54253754724,30727.38035811103,-0.003814038644651463,80425.87964108562,30380.067821228804,-0.0014199994216548273,105606.2690343147,33166.911374026175,0.045718558273298626,93771.37655039495,29764.727852457036,0.01897102773308268,79507.86721376197,29351.97329495208,0.03421762498860237,103710.13682127994,30382.641119407526,-0.0023587677166887477,96104.48354342674,30262.87204972212,-0.0033084414703232756,80405.62279197236,29148.393915847228,0.00027467114936352566,105516.87416710133,31145.923313397885
