label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,-1,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_-1__all_context__series_mean.pt,0.23022598870056496,0.22016659123962812,0.2220203488372093,0.20629271760858203,0.19912790697674418,0.19372926710413402,0.7756255044390638,0.6460050910176777,0.7790697674418605,0.61096563704119,0.750968992248062,0.59987582810675,0.2839487489911219,0.23844150993822893,0.27707122093023256,0.23222005025095427,0.30438468992248063,0.25626352379765394,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,-1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_-1__final_context__series_mean.pt,0.41969330104923325,0.3569947884210189,0.32073643410852715,0.24762551837142435,0.3643410852713178,0.2831463534447327,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.29620661824051653,0.21899970497255428,0.31589147286821706,0.2359697957856015,0.35852713178294576,0.28312656985304085,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,-1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_-1__first_decode__series_mean.pt,0.33736884584342214,0.32638077119588776,0.2713178294573643,0.24311804532356965,0.250968992248062,0.22979159610706423,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.23728813559322035,0.20777131389293946,0.24031007751937986,0.2053857931639978,0.24612403100775193,0.22706928438246576,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,0,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_0__all_context__series_mean.pt,0.3170399515738499,0.3052820963149233,0.26598837209302323,0.254233458724991,0.2316497093023256,0.22132180532473633,0.7756255044390638,0.6460050910176777,0.7790697674418605,0.61096563704119,0.750968992248062,0.59987582810675,0.22119652945924131,0.20208058915528176,0.21075581395348839,0.18772442631762382,0.2366157945736434,0.21863545698077794,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,0,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_0__final_context__series_mean.pt,0.35673930589184827,0.3419032481109324,0.2713178294573643,0.25153686362211164,0.23934108527131784,0.22225620920392114,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.2324455205811138,0.2010594597616911,0.24612403100775193,0.20581474045482823,0.23255813953488372,0.2096693012712409,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,0,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_0__first_decode__series_mean.pt,0.8353510895883777,0.8124498929253166,0.3236434108527132,0.29996854453627575,0.2693798449612403,0.24427788223864963,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.3704600484261501,0.27217180356502396,0.26647286821705424,0.19069363398511874,0.24612403100775193,0.1876195376281083,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,1,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_1__all_context__series_mean.pt,0.3537631154156578,0.3358161925080344,0.27410368217054265,0.25838134949872543,0.24812257751937986,0.23235864046733176,0.7756255044390638,0.6460050910176777,0.7790697674418605,0.61096563704119,0.750968992248062,0.59987582810675,0.22139830508474576,0.1981157984086196,0.20724321705426357,0.18265940314892803,0.227046996124031,0.20560756825765697,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_1__final_context__series_mean.pt,0.3817594834543987,0.364118943331454,0.2742248062015504,0.2561795780327473,0.24224806201550386,0.22587857654962606,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.24939467312348668,0.21184381715689127,0.2441860465116279,0.20278592436347048,0.23837209302325582,0.21325881134803995,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_1__first_decode__series_mean.pt,0.9257465698143664,0.9151783468024431,0.2916666666666667,0.26844961455617505,0.29554263565891475,0.27130769265093607,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.38095238095238093,0.27504417349393295,0.25872093023255816,0.18371646442588987,0.2441860465116279,0.1805530235378272,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,random_init,frozen,,full,[],44,2,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed44/probes/artifacts/cardinality_bucket__layer_2__all_context__series_mean.pt,0.3703087167070218,0.3499040454315841,0.28240067829457366,0.2652426450969314,0.25060562015503873,0.23164564231566379,0.7756255044390638,0.6460050910176777,0.7790697674418605,0.61096563704119,0.750968992248062,0.59987582810675,0.22250807102502018,0.1959028556713837,0.21226986434108527,0.18306183468425108,0.22516957364341086,0.20325494361400642,,,,,,,,,,,,,,,,,,,,,,,,,,,
