benchmark,dataset_name,probe_label,probe_path,layer,token_position,pooling_mode,transfer_r2,transfer_rmse,transfer_mae,baseline_transfer_r2,baseline_transfer_rmse,baseline_transfer_mae,transfer_count
fev,ETT_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-1115321.43627347,998.4468737492023,998.4443265597025,-1036056.6737876235,962.3137871544026,958.1694417628697,6.0
fev,ETT_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_2__all_context__per_variate.pt,2,all_context,per_variate,-1101289.8799477057,992.1464059735716,988.3771807539181,-1124556.423139357,1002.5719747540708,1002.5715289910635,672.0
fev,ETT_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_7__final_context__per_variate.pt,7,final_context,per_variate,-1113140.3214140672,997.4701189694778,997.3240033196231,-1124556.423139357,1002.5719747540708,1002.5715289910635,42.0
fev,ETT_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_10__all_context__series_mean.pt,10,all_context,series_mean,-1104465.8880505252,993.5759994243558,992.5038460681961,-1036056.6737876233,962.3137871544025,958.1694417628697,96.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,-0.6397002940035796,0.08935257657153595,0.06950273277530336,0.8234655382112166,0.029318354515461633,0.017386494608906723,672.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-0.6643897963979197,0.09002276862384653,0.06938661995075464,0.826418660190664,0.029072097145140568,0.017116106134102624,96.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,-0.6555043002320728,0.08978214968738396,0.07100078481269538,0.8239198833933477,0.029280602014205223,0.017347627366411638,42.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-0.6565795006737838,0.0898113003631394,0.06959051852833405,0.8301215503687434,0.028760338118023525,0.017020363732016527,6.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-0.6729567356332335,0.09025415364305188,0.07033719316922075,0.8239198833933477,0.029280602014205223,0.017347627366411638,42.0
fev,ETT_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-0.7176246469188905,0.09145110865105589,0.07143926389048512,0.8301215503687434,0.028760338118023525,0.017020363732016527,6.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-0.17330428858681324,10640.022330635795,5052.808643327049,-0.11935833320589873,10392.541771584436,5059.0997459590435,96.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-0.30148387131452226,11206.154494979943,5392.864135324955,-0.11935833320589873,10392.541771584436,5059.0997459590435,6.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-0.119381203661856,10392.647939979206,5060.203111072381,-0.11935833320589873,10392.541771584436,5059.0997459590435,6.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_4__first_decode__per_variate.pt,4,first_decode,per_variate,-0.24909953931232098,10978.316179949112,5274.745455157919,-0.1193583332058985,10392.541771584436,5059.0997459590435,42.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_10__all_context__per_variate.pt,10,all_context,per_variate,-0.1923979564567102,10726.247701662069,5163.614896656088,-0.11935833320589895,10392.541771584436,5059.0997459590435,672.0
fev,ETT_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_10__final_context__per_variate.pt,10,final_context,per_variate,-0.223433857357489,10864.943141174388,5250.005007228681,-0.1193583332058985,10392.541771584436,5059.0997459590435,42.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,-1.8053498403719672,0.624205032240116,0.6099451495451031,-713.615091803436,9.962534621461074,9.76385669327267,288.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,-1.6053033149663793,0.6015377649277054,0.5945207464524681,-713.8618551564416,9.96425455173281,9.765156822611031,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-0.6969668475624009,0.48547897991491074,0.4819681695153704,-26813.911185404268,61.02698763821656,57.15867721720027,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-2.0109005226971814,0.6466688705608044,0.6336709531408373,-713.8618551564416,9.96425455173281,9.765156822611031,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-2.5092101496987747,0.6981334389422084,0.6664695943612423,-26813.911185404268,61.02698763821656,57.15867721720027,18.0
fev,entsoe_15T,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-1.5259309312285891,0.592303756908915,0.4912481958210585,-26840.4406961945,61.05716890318006,57.19938716340867,288.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-24863251.142892845,999.6956009427912,999.6949664089415,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-24831939.251414653,999.0659121662168,999.0656675630146,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_3__first_decode__per_variate.pt,3,first_decode,per_variate,-23790616.295913648,977.8937475203991,970.4991136620661,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_5__all_context__per_variate.pt,5,all_context,per_variate,-24678505.705264382,995.9745759878718,994.7994015773675,-24935627.97864091,1001.1495986791145,1001.1495786044333,288.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_5__all_context__series_mean.pt,5,all_context,series_mean,-24756810.37112491,997.5534334591393,996.5198497827,-24935627.97864091,1001.1495986791145,1001.1495786044333,288.0
fev,entsoe_15T,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_11__final_context__per_variate.pt,11,final_context,per_variate,-23692420.703390874,975.873536248682,964.1727699160232,-24935627.978640907,1001.1495986791145,1001.1495786044333,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,0.0,0.018964768715943294,0.018942509575641843,0.0,0.00010110014437210236,9.866811384330734e-05,288.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,0.0,0.017635994738990666,0.01761565174501674,0.0,0.0006735874102378416,0.0006671427447152012,288.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,0.0,0.017706288944107407,0.01711509570039032,0.0,0.0016173309257677523,0.0015784311408934381,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.0,0.018628407031662055,0.01854024910634454,0.0,0.010765226703055991,0.01066203116503788,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,0.0,0.012571256425076848,0.011868734531930658,0.0,0.0016173309257677523,0.0015784311408934381,18.0
fev,entsoe_15T,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.008707816597926885,0.00592620716144966,0.0,0.010765226703055991,0.01066203116503788,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-10514154.161175827,1001.1073643772773,1001.1072597453991,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-10510787.363011174,1000.9470663670015,1000.9467970745432,-10466631.83064708,998.8423780802731,998.8423303647173,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-10498766.565153195,1000.3745296507165,1000.373882027136,-10515211.852187913,1001.1577172404883,1001.1576696352827,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_2__all_context__per_variate.pt,2,all_context,per_variate,-10375162.504481358,994.4682910588247,991.9468540375638,-10466631.830647083,998.8423780802731,998.8423303647173,288.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_7__final_context__per_variate.pt,7,final_context,per_variate,-10315705.244718218,991.6146822819227,990.7366960369804,-10466631.83064708,998.8423780802731,998.8423303647173,18.0
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_burstiness__layer_10__all_context__series_mean.pt,10,all_context,series_mean,-10475693.227495942,999.2746541156997,999.272619135676,-10515211.852187917,1001.1577172404883,1001.1576696352827,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,0.0,0.018970293058159966,0.01894803322717957,0.0,0.0063993617506258845,0.006396917773813806,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,0.0,0.017636899069914624,0.017616558098113733,0.0,0.002398713613996215,0.0023164962768437245,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,0.0,0.017711934693626915,0.01712033648862347,0.0,0.007679163100115315,0.007625182804475794,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.0,0.018629394647534,0.018541207949837074,0.0,0.012282911035813075,0.011975020549578623,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,0.0,0.012577629496655196,0.011875146614187778,0.0,0.007679163100115315,0.007625182804475794,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/future_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.008707797461671074,0.005925756208190207,0.0,0.012282911035813075,0.011975020549578623,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-24493162.9528417,945.0094375896336,921.5154601403208,-27413861.425412152,999.7670410215678,999.7670227868689,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-27435032.200924866,1000.1530092304146,1000.1529755666852,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-27435620.125022735,1000.1637256545787,1000.163693687982,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_4__first_decode__per_variate.pt,4,first_decode,per_variate,-27128485.4941247,994.5496833268624,994.2833423861836,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_10__all_context__per_variate.pt,10,all_context,per_variate,-26784278.572046116,988.2201060191709,983.1510833028592,-27413861.425412152,999.7670410215678,999.7670227868689,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/shift_risk__layer_10__final_context__per_variate.pt,10,final_context,per_variate,-27438621.5017919,1000.2184316527307,1000.2184101392826,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,-0.502716182894507,0.5778727624071867,0.5564248012832773,-5.270639715167478,1.180455629093885,0.999093804655233,48.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,-0.27117306684664233,0.5314912075883272,0.5117157856664377,-5.264242115490711,1.1798532974240399,0.9984175112988759,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-0.260346311928513,0.5292229758866638,0.5226989361358424,-2.0091923694166076,0.8177465471806732,0.5576752503277947,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-0.2769215344683762,0.5326916002650807,0.5290803614399809,-5.264242115490711,1.1798532974240399,0.9984175112988759,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-4.492668227565092,1.1048044801949843,1.0067942606741398,-2.0091923694166076,0.8177465471806732,0.5576752503277947,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/coordination__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-3.2058692904231174,0.9667665799426594,0.7741418563740853,-2.048029528137791,0.8230066191360379,0.5572090653988787,48.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-4753936.302128421,1000.8262336680183,1000.8245223363241,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_3__first_decode__per_variate.pt,3,first_decode,per_variate,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_5__all_context__per_variate.pt,5,all_context,per_variate,-4737778.631150314,999.1239831050989,999.1223141451677,-4764842.423978583,1001.9735857643203,1001.9734806219736,48.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_5__all_context__series_mean.pt,5,all_context,series_mean,-4613475.066992163,985.9300230181533,976.8290319322882,-4764842.423978583,1001.9735857643203,1001.9734806219736,48.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_burstiness__layer_11__final_context__per_variate.pt,11,final_context,per_variate,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,0.0,0.018848478871881236,0.018775557187254932,0.0,8.864919503664797e-06,8.836534114272978e-06,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,0.0,0.01781528127181129,0.01774047996907575,0.0,5.5106551286856494e-05,5.489403954097097e-05,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed42/probes/artifacts/current_sparsity__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,0.0,0.0195386160097924,0.019201694658688987,0.0,0.000141824818608987,0.000141370665695556,3.0
