benchmark,probe_label,dataset_count,transfer_r2,baseline_transfer_r2,transfer_rmse,baseline_transfer_rmse,transfer_mae,baseline_transfer_mae,transfer_count
fev,coordination,3,-0.9585271014015214,-7164.139928010631,0.47724672501694587,17.97080950777142,0.41999341801964296,15.6154444382337,90.0
fev,current_burstiness,3,-9866307.707295576,-9874846.20734367,415824.7027341707,415953.50812819554,170429.38061949788,170485.54037329886,90.0
fev,current_sparsity,3,-0.5468466530345132,0.3333096481593128,0.10714589429572727,0.003377626124548501,0.08823356101166183,0.0033063251918865892,90.0
fev,future_burstiness,3,-8428343.922796685,-8556833.481140878,993.6680212367402,1001.8364126909566,990.0546669337751,1001.8362363350612,90.0
fev,future_sparsity,3,-0.693272504221375,0.27702263893760315,0.1003133664028765,0.012753916342644967,0.0831391173984536,0.008818515990617209,90.0
fev,shift_risk,3,-18214533.152791448,-18498853.50157926,4283.904297339078,4266.30121090593,2406.0147794173554,2408.627645449782,90.0
