benchmark,dataset_name,probe_label,probe_path,layer,token_position,pooling_mode,transfer_r2,transfer_rmse,transfer_mae,baseline_transfer_r2,baseline_transfer_rmse,baseline_transfer_mae,transfer_count
fev,entsoe_15T,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/future_burstiness__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-10337248.098506274,992.6495638629999,988.4733651126636,-10466631.830647083,998.8423780802731,998.8423303647173,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/future_sparsity__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,0.0,0.019655119015253148,0.019594020478323444,0.0,0.0063993617506258845,0.006396917773813806,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/future_sparsity__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,0.0,0.018387563552081296,0.01829553511516904,0.0,0.002398713613996215,0.0023164962768437245,288.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/future_sparsity__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,0.0,0.02152526516507156,0.02144974501497176,0.0,0.007679163100115315,0.007625182804475794,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/future_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.0,0.019463848970019626,0.019258892957112417,0.0,0.012282911035813075,0.011975020549578623,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/future_sparsity__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,0.0,0.044395435156686924,0.044365567131217726,0.0,0.007679163100115315,0.007625182804475794,18.0
fev,entsoe_15T,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/future_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.054009993427553575,0.0529852027563987,0.0,0.012282911035813075,0.011975020549578623,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/shift_risk__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-22208387.47667359,899.8543569138554,855.6762520181138,-27413861.425412152,999.7670410215678,999.7670227868689,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/shift_risk__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-27419140.917201094,999.8633063288476,999.8632703017857,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/shift_risk__layer_0__final_context__series_mean.pt,0,final_context,series_mean,-27416216.37287743,999.8099818567913,999.8099545405971,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/shift_risk__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-27248318.987107206,996.7438536473913,994.6036733991018,-27413861.425412152,999.7670410215678,999.7670227868689,288.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/shift_risk__layer_11__final_context__per_variate.pt,11,final_context,per_variate,-27418156.545418654,999.8453581731042,999.8453247605098,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,entsoe_15T,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/shift_risk__layer_11__first_decode__per_variate.pt,11,first_decode,per_variate,-27439420.55355795,1000.2329954393354,1000.2329772131311,-27413861.425412152,999.7670410215678,999.7670227868689,18.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/coordination__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,-0.47608857088204215,0.5727300257697615,0.5522867557580958,-5.270639715167478,1.180455629093885,0.999093804655233,48.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/coordination__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,-0.16183057548341218,0.5081186596944136,0.5075526606008572,-2.048029528137791,0.8230066191360379,0.5572090653988787,48.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,-1,final_context,per_variate,-0.434012299483711,0.5645081043574743,0.544132971440136,-5.264242115490711,1.1798532974240399,0.9984175112988759,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.01236221980082819,0.4684816562753366,0.4614622169018799,-2.0091923694166076,0.8177465471806732,0.5576752503277947,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-0.44338433922363363,0.566349781833656,0.5455688012866379,-5.264242115490711,1.1798532974240399,0.9984175112988759,3.0
fev,epf_be,coordination,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-2.260674705410395,0.8512310961073308,0.6858943350980581,-2.0091923694166076,0.8177465471806732,0.5576752503277947,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_burstiness__layer_-1__first_decode__per_variate.pt,-1,first_decode,per_variate,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_burstiness__layer_0__all_context__series_mean.pt,0,all_context,series_mean,-4748369.083340021,1000.2400405328855,1000.238016679883,-4764842.423978583,1001.9735857643203,1001.9734806219736,48.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_burstiness__layer_0__final_context__per_variate.pt,0,final_context,per_variate,-4754845.905958934,1000.9219766044498,1000.9203489621481,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_burstiness__layer_0__final_context__series_mean.pt,0,final_context,series_mean,-4727377.147125629,998.0266249361864,998.0265193780264,-4764842.423978583,1001.9735857643204,1001.9734806219736,3.0
fev,epf_be,current_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_burstiness__layer_11__all_context__per_variate.pt,11,all_context,per_variate,-4749158.429747038,1000.3231746461547,1000.3211742043495,-4764842.423978583,1001.9735857643203,1001.9734806219736,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_sparsity__layer_-1__all_context__per_variate.pt,-1,all_context,per_variate,0.0,0.019318645778947683,0.019271072662188412,0.0,8.864919503664797e-06,8.836534114272978e-06,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_random_init_seed42/probes/artifacts/current_sparsity__layer_-1__all_context__series_mean.pt,-1,all_context,series_mean,0.0,0.018141023613069848,0.018083443605743682,0.0,5.5106551286856494e-05,5.489403954097097e-05,48.0
