benchmark,probe_label,dataset_count,transfer_r2,baseline_transfer_r2,transfer_rmse,baseline_transfer_rmse,transfer_mae,baseline_transfer_mae,transfer_count
fev,coordination,3,-1.7964084712400914,-4623.23851950733,0.5068697893728901,12.83303250742842,0.4661918087334656,12.008434129550444,90.0
fev,current_burstiness,3,-9746207.614403509,-9900156.867541019,415818.7648959301,415818.45954239165,170423.07704452,170420.8116479474,90.0
fev,current_sparsity,3,-0.1852796225594832,0.33333050489560156,0.05423342225648406,0.0015921976304573147,0.04605320351912057,0.0015682600732934704,90.0
fev,future_burstiness,3,-8226936.756848848,-8517400.713251963,982.4650400115285,994.1476547925771,974.579425842409,993.456828458989,90.0
fev,future_sparsity,3,-0.16792602027576306,0.27544261477367016,0.0464602011340331,0.012635805438429742,0.04084972598905118,0.008631641076150434,90.0
fev,shift_risk,3,-17798941.050010577,-17742149.641763818,4259.513117935554,4116.624893744213,2382.1025038652597,2337.184114042748,90.0
