name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
current_sparsity__layer_2__final_context__series_mean,current_sparsity,2,final_context,series_mean,3.5392237,-1.4995732,0.120356604
current_sparsity__layer_2__first_decode__per_variate,current_sparsity,2,first_decode,per_variate,3.610418,-1.3387625,0.064755544
current_sparsity__layer_2__first_decode__series_mean,current_sparsity,2,first_decode,series_mean,3.2547827,-1.4517163,0.15269716
current_sparsity__layer_3__all_context__per_variate,current_sparsity,3,all_context,per_variate,4.1336746,-1.4435827,0.06380365
current_sparsity__layer_3__all_context__series_mean,current_sparsity,3,all_context,series_mean,3.6351774,-1.4975985,0.14125152
current_sparsity__layer_3__final_context__per_variate,current_sparsity,3,final_context,per_variate,4.2724085,-1.4279797,0.0273644
current_sparsity__layer_3__final_context__series_mean,current_sparsity,3,final_context,series_mean,3.5730991,-1.4812438,0.13484746
current_sparsity__layer_3__first_decode__per_variate,current_sparsity,3,first_decode,per_variate,3.693247,-1.3149403,0.093123935
current_sparsity__layer_3__first_decode__series_mean,current_sparsity,3,first_decode,series_mean,3.308308,-1.4442215,0.16785096
current_sparsity__layer_4__all_context__per_variate,current_sparsity,4,all_context,per_variate,4.132473,-1.4055231,0.08689304
current_sparsity__layer_4__all_context__series_mean,current_sparsity,4,all_context,series_mean,3.6673427,-1.4849198,0.15638672
current_sparsity__layer_4__final_context__per_variate,current_sparsity,4,final_context,per_variate,4.187588,-1.372537,0.044469565
current_sparsity__layer_4__final_context__series_mean,current_sparsity,4,final_context,series_mean,3.5892067,-1.4663812,0.1479716
current_sparsity__layer_4__first_decode__per_variate,current_sparsity,4,first_decode,per_variate,3.7785113,-1.3068446,0.120425515
current_sparsity__layer_4__first_decode__series_mean,current_sparsity,4,first_decode,series_mean,3.3891506,-1.4471426,0.18460564
current_sparsity__layer_5__all_context__per_variate,current_sparsity,5,all_context,per_variate,4.107767,-1.3711426,0.11385313
current_sparsity__layer_5__all_context__series_mean,current_sparsity,5,all_context,series_mean,3.6917818,-1.4725869,0.17537802
current_sparsity__layer_5__final_context__per_variate,current_sparsity,5,final_context,per_variate,4.0942616,-1.32461,0.066740334
current_sparsity__layer_5__final_context__series_mean,current_sparsity,5,final_context,series_mean,3.5957937,-1.4505962,0.16523753
current_sparsity__layer_5__first_decode__per_variate,current_sparsity,5,first_decode,per_variate,3.8089027,-1.2899411,0.14843738
current_sparsity__layer_5__first_decode__series_mean,current_sparsity,5,first_decode,series_mean,3.4493084,-1.4449453,0.20441939
current_sparsity__layer_6__all_context__per_variate,current_sparsity,6,all_context,per_variate,4.0600543,-1.332663,0.1484283
current_sparsity__layer_6__all_context__series_mean,current_sparsity,6,all_context,series_mean,3.697508,-1.4563321,0.20175827
current_sparsity__layer_6__final_context__per_variate,current_sparsity,6,final_context,per_variate,4.0322127,-1.2835286,0.09961031
current_sparsity__layer_6__final_context__series_mean,current_sparsity,6,final_context,series_mean,3.6204522,-1.4370219,0.19273354
current_sparsity__layer_6__first_decode__per_variate,current_sparsity,6,first_decode,per_variate,3.862463,-1.2750186,0.18614775
current_sparsity__layer_6__first_decode__series_mean,current_sparsity,6,first_decode,series_mean,3.5174112,-1.442857,0.23351252
current_sparsity__layer_7__all_context__per_variate,current_sparsity,7,all_context,per_variate,4.178023,-1.3310171,0.19331998
current_sparsity__layer_7__all_context__series_mean,current_sparsity,7,all_context,series_mean,3.7626574,-1.4567584,0.22289364
current_sparsity__layer_7__final_context__per_variate,current_sparsity,7,final_context,per_variate,4.1178,-1.2738112,0.1468676
current_sparsity__layer_7__final_context__series_mean,current_sparsity,7,final_context,series_mean,3.680811,-1.4367763,0.21347064
current_sparsity__layer_7__first_decode__per_variate,current_sparsity,7,first_decode,per_variate,4.032787,-1.2916441,0.22306593
current_sparsity__layer_7__first_decode__series_mean,current_sparsity,7,first_decode,series_mean,3.6179466,-1.4554778,0.249744
current_sparsity__layer_8__all_context__per_variate,current_sparsity,8,all_context,per_variate,4.2696567,-1.3286469,0.23110479
current_sparsity__layer_8__all_context__series_mean,current_sparsity,8,all_context,series_mean,3.8090546,-1.4547359,0.23833607
current_sparsity__layer_8__final_context__per_variate,current_sparsity,8,final_context,per_variate,4.191517,-1.2661428,0.18962663
current_sparsity__layer_8__final_context__series_mean,current_sparsity,8,final_context,series_mean,3.7451963,-1.4387885,0.23013636
current_sparsity__layer_8__first_decode__per_variate,current_sparsity,8,first_decode,per_variate,4.1985354,-1.3154378,0.2468832
current_sparsity__layer_8__first_decode__series_mean,current_sparsity,8,first_decode,series_mean,3.7156913,-1.4689693,0.25746563
current_sparsity__layer_9__all_context__per_variate,current_sparsity,9,all_context,per_variate,4.443086,-1.3502405,0.26002413
current_sparsity__layer_9__all_context__series_mean,current_sparsity,9,all_context,series_mean,3.8669653,-1.4607666,0.24660112
current_sparsity__layer_9__final_context__per_variate,current_sparsity,9,final_context,per_variate,4.434323,-1.2951365,0.23261516
current_sparsity__layer_9__final_context__series_mean,current_sparsity,9,final_context,series_mean,3.8480866,-1.4518154,0.24012941
current_sparsity__layer_9__first_decode__per_variate,current_sparsity,9,first_decode,per_variate,4.398935,-1.3491331,0.24915992
current_sparsity__layer_9__first_decode__series_mean,current_sparsity,9,first_decode,series_mean,3.811279,-1.4855837,0.25083292
current_sparsity__layer_10__all_context__per_variate,current_sparsity,10,all_context,per_variate,4.144079,-1.296104,0.2522846
current_sparsity__layer_10__all_context__series_mean,current_sparsity,10,all_context,series_mean,3.6573787,-1.4231603,0.23793426
current_sparsity__layer_10__final_context__per_variate,current_sparsity,10,final_context,per_variate,4.2134023,-1.2503213,0.24031793
current_sparsity__layer_10__final_context__series_mean,current_sparsity,10,final_context,series_mean,3.6835015,-1.4209617,0.23556143
current_sparsity__layer_10__first_decode__per_variate,current_sparsity,10,first_decode,per_variate,4.101599,-1.3001393,0.24041766
current_sparsity__layer_10__first_decode__series_mean,current_sparsity,10,first_decode,series_mean,3.6196918,-1.4530015,0.23932795
current_sparsity__layer_11__all_context__per_variate,current_sparsity,11,all_context,per_variate,3.9998622,-1.2687901,0.25176504
current_sparsity__layer_11__all_context__series_mean,current_sparsity,11,all_context,series_mean,3.6031148,-1.4112394,0.23732495
current_sparsity__layer_11__final_context__per_variate,current_sparsity,11,final_context,per_variate,4.072063,-1.2227006,0.24054451
current_sparsity__layer_11__final_context__series_mean,current_sparsity,11,final_context,series_mean,3.6157312,-1.4072592,0.23375833
current_sparsity__layer_11__first_decode__per_variate,current_sparsity,11,first_decode,per_variate,3.9611154,-1.2821229,0.22622372
current_sparsity__layer_11__first_decode__series_mean,current_sparsity,11,first_decode,series_mean,3.5704715,-1.4463638,0.2315147
future_sparsity__layer_-1__all_context__per_variate,future_sparsity,-1,all_context,per_variate,2.8566017,-1.4551744,0.18773407
future_sparsity__layer_-1__all_context__series_mean,future_sparsity,-1,all_context,series_mean,2.86652,-1.4678154,0.18973757
future_sparsity__layer_-1__final_context__per_variate,future_sparsity,-1,final_context,per_variate,2.8317914,-1.4347371,0.18314783
future_sparsity__layer_-1__final_context__series_mean,future_sparsity,-1,final_context,series_mean,2.8569837,-1.4584876,0.18819766
future_sparsity__layer_-1__first_decode__per_variate,future_sparsity,-1,first_decode,per_variate,2.7607913,-1.334795,0.17045571
future_sparsity__layer_-1__first_decode__series_mean,future_sparsity,-1,first_decode,series_mean,2.8398445,-1.433954,0.18498825
future_sparsity__layer_0__all_context__per_variate,future_sparsity,0,all_context,per_variate,3.3631284,-1.5309309,0.13831528
future_sparsity__layer_0__all_context__series_mean,future_sparsity,0,all_context,series_mean,3.178691,-1.516167,0.1572975
future_sparsity__layer_0__final_context__per_variate,future_sparsity,0,final_context,per_variate,3.4363692,-1.5288953,0.13294615
future_sparsity__layer_0__final_context__series_mean,future_sparsity,0,final_context,series_mean,3.1715963,-1.5058101,0.15414985
future_sparsity__layer_0__first_decode__per_variate,future_sparsity,0,first_decode,per_variate,3.1791766,-1.3804044,0.12860343
future_sparsity__layer_0__first_decode__series_mean,future_sparsity,0,first_decode,series_mean,3.0661578,-1.4628633,0.16073412
future_sparsity__layer_1__all_context__per_variate,future_sparsity,1,all_context,per_variate,3.9014637,-1.5350736,0.05164253
future_sparsity__layer_1__all_context__series_mean,future_sparsity,1,all_context,series_mean,3.486665,-1.5312088,0.12971972
future_sparsity__layer_1__final_context__per_variate,future_sparsity,1,final_context,per_variate,4.0948033,-1.5420381,0.021063382
future_sparsity__layer_1__final_context__series_mean,future_sparsity,1,final_context,series_mean,3.4561648,-1.5193068,0.12605251
future_sparsity__layer_1__first_decode__per_variate,future_sparsity,1,first_decode,per_variate,3.4914231,-1.3742825,0.06715051
future_sparsity__layer_1__first_decode__series_mean,future_sparsity,1,first_decode,series_mean,3.2092519,-1.466356,0.15184864
future_sparsity__layer_2__all_context__per_variate,future_sparsity,2,all_context,per_variate,4.0711884,-1.4874964,0.03725826
future_sparsity__layer_2__all_context__series_mean,future_sparsity,2,all_context,series_mean,3.5822055,-1.5134321,0.12547332
future_sparsity__layer_2__final_context__per_variate,future_sparsity,2,final_context,per_variate,4.258416,-1.4857584,0.0026038203
future_sparsity__layer_2__final_context__series_mean,future_sparsity,2,final_context,series_mean,3.5392237,-1.4995732,0.120356604
future_sparsity__layer_2__first_decode__per_variate,future_sparsity,2,first_decode,per_variate,3.610418,-1.3387625,0.064755544
future_sparsity__layer_2__first_decode__series_mean,future_sparsity,2,first_decode,series_mean,3.2547827,-1.4517163,0.15269716
future_sparsity__layer_3__all_context__per_variate,future_sparsity,3,all_context,per_variate,4.1336746,-1.4435827,0.06380365
future_sparsity__layer_3__all_context__series_mean,future_sparsity,3,all_context,series_mean,3.6351774,-1.4975985,0.14125152
future_sparsity__layer_3__final_context__per_variate,future_sparsity,3,final_context,per_variate,4.2724085,-1.4279797,0.0273644
future_sparsity__layer_3__final_context__series_mean,future_sparsity,3,final_context,series_mean,3.5730991,-1.4812438,0.13484746
future_sparsity__layer_3__first_decode__per_variate,future_sparsity,3,first_decode,per_variate,3.693247,-1.3149403,0.093123935
future_sparsity__layer_3__first_decode__series_mean,future_sparsity,3,first_decode,series_mean,3.308308,-1.4442215,0.16785096
future_sparsity__layer_4__all_context__per_variate,future_sparsity,4,all_context,per_variate,4.132473,-1.4055231,0.08689304
future_sparsity__layer_4__all_context__series_mean,future_sparsity,4,all_context,series_mean,3.6673427,-1.4849198,0.15638672
future_sparsity__layer_4__final_context__per_variate,future_sparsity,4,final_context,per_variate,4.187588,-1.372537,0.044469565
future_sparsity__layer_4__final_context__series_mean,future_sparsity,4,final_context,series_mean,3.5892067,-1.4663812,0.1479716
future_sparsity__layer_4__first_decode__per_variate,future_sparsity,4,first_decode,per_variate,3.7785113,-1.3068446,0.120425515
future_sparsity__layer_4__first_decode__series_mean,future_sparsity,4,first_decode,series_mean,3.3891506,-1.4471426,0.18460564
future_sparsity__layer_5__all_context__per_variate,future_sparsity,5,all_context,per_variate,4.107767,-1.3711426,0.11385313
future_sparsity__layer_5__all_context__series_mean,future_sparsity,5,all_context,series_mean,3.6917818,-1.4725868,0.1753779
future_sparsity__layer_5__final_context__per_variate,future_sparsity,5,final_context,per_variate,4.0942607,-1.3246104,0.06674033
future_sparsity__layer_5__final_context__series_mean,future_sparsity,5,final_context,series_mean,3.5957937,-1.4505962,0.16523758
future_sparsity__layer_5__first_decode__per_variate,future_sparsity,5,first_decode,per_variate,3.8089027,-1.2899411,0.14843738
future_sparsity__layer_5__first_decode__series_mean,future_sparsity,5,first_decode,series_mean,3.4493084,-1.4449453,0.20441939
future_sparsity__layer_6__all_context__per_variate,future_sparsity,6,all_context,per_variate,4.0600543,-1.332663,0.1484283
future_sparsity__layer_6__all_context__series_mean,future_sparsity,6,all_context,series_mean,3.697508,-1.4563321,0.20175827
future_sparsity__layer_6__final_context__per_variate,future_sparsity,6,final_context,per_variate,4.0322127,-1.2835286,0.09961031
future_sparsity__layer_6__final_context__series_mean,future_sparsity,6,final_context,series_mean,3.6204522,-1.4370219,0.19273354
future_sparsity__layer_6__first_decode__per_variate,future_sparsity,6,first_decode,per_variate,3.862463,-1.2750186,0.18614775
future_sparsity__layer_6__first_decode__series_mean,future_sparsity,6,first_decode,series_mean,3.5174112,-1.442857,0.23351252
future_sparsity__layer_7__all_context__per_variate,future_sparsity,7,all_context,per_variate,4.178023,-1.3310171,0.19331998
future_sparsity__layer_7__all_context__series_mean,future_sparsity,7,all_context,series_mean,3.7626574,-1.4567584,0.22289364
future_sparsity__layer_7__final_context__per_variate,future_sparsity,7,final_context,per_variate,4.1178,-1.2738112,0.1468676
future_sparsity__layer_7__final_context__series_mean,future_sparsity,7,final_context,series_mean,3.680811,-1.4367763,0.21347064
future_sparsity__layer_7__first_decode__per_variate,future_sparsity,7,first_decode,per_variate,4.032787,-1.2916441,0.22306593
future_sparsity__layer_7__first_decode__series_mean,future_sparsity,7,first_decode,series_mean,3.6179466,-1.4554778,0.249744
future_sparsity__layer_8__all_context__per_variate,future_sparsity,8,all_context,per_variate,4.2696567,-1.3286469,0.23110479
future_sparsity__layer_8__all_context__series_mean,future_sparsity,8,all_context,series_mean,3.8090546,-1.4547359,0.23833607
future_sparsity__layer_8__final_context__per_variate,future_sparsity,8,final_context,per_variate,4.1915164,-1.2661428,0.18962659
future_sparsity__layer_8__final_context__series_mean,future_sparsity,8,final_context,series_mean,3.7451963,-1.4387883,0.23013633
future_sparsity__layer_8__first_decode__per_variate,future_sparsity,8,first_decode,per_variate,4.198535,-1.3154376,0.24688315
future_sparsity__layer_8__first_decode__series_mean,future_sparsity,8,first_decode,series_mean,3.7156913,-1.4689693,0.25746563
future_sparsity__layer_9__all_context__per_variate,future_sparsity,9,all_context,per_variate,4.443086,-1.3502405,0.26002413
future_sparsity__layer_9__all_context__series_mean,future_sparsity,9,all_context,series_mean,3.8669653,-1.4607666,0.24660112
future_sparsity__layer_9__final_context__per_variate,future_sparsity,9,final_context,per_variate,4.434323,-1.2951365,0.23261516
future_sparsity__layer_9__final_context__series_mean,future_sparsity,9,final_context,series_mean,3.8480866,-1.4518154,0.24012941
future_sparsity__layer_9__first_decode__per_variate,future_sparsity,9,first_decode,per_variate,4.398935,-1.3491331,0.24915992
future_sparsity__layer_9__first_decode__series_mean,future_sparsity,9,first_decode,series_mean,3.811279,-1.4855837,0.25083292
future_sparsity__layer_10__all_context__per_variate,future_sparsity,10,all_context,per_variate,4.144079,-1.296104,0.2522846
future_sparsity__layer_10__all_context__series_mean,future_sparsity,10,all_context,series_mean,3.6573787,-1.4231603,0.23793426
future_sparsity__layer_10__final_context__per_variate,future_sparsity,10,final_context,per_variate,4.2134023,-1.2503213,0.24031793
future_sparsity__layer_10__final_context__series_mean,future_sparsity,10,final_context,series_mean,3.6835015,-1.4209617,0.23556143
future_sparsity__layer_10__first_decode__per_variate,future_sparsity,10,first_decode,per_variate,4.101599,-1.3001393,0.24041766
future_sparsity__layer_10__first_decode__series_mean,future_sparsity,10,first_decode,series_mean,3.6196918,-1.4530015,0.23932795
future_sparsity__layer_11__all_context__per_variate,future_sparsity,11,all_context,per_variate,3.9998622,-1.2687901,0.25176504
future_sparsity__layer_11__all_context__series_mean,future_sparsity,11,all_context,series_mean,3.6031148,-1.4112394,0.23732495
future_sparsity__layer_11__final_context__per_variate,future_sparsity,11,final_context,per_variate,4.072063,-1.2227006,0.24054451
future_sparsity__layer_11__final_context__series_mean,future_sparsity,11,final_context,series_mean,3.6157312,-1.4072592,0.23375833
future_sparsity__layer_11__first_decode__per_variate,future_sparsity,11,first_decode,per_variate,3.9611154,-1.2821229,0.22622372
future_sparsity__layer_11__first_decode__series_mean,future_sparsity,11,first_decode,series_mean,3.5704715,-1.4463638,0.2315147
current_burstiness__layer_-1__all_context__per_variate,current_burstiness,-1,all_context,per_variate,2.528294,-0.9265268,0.10993144
current_burstiness__layer_-1__all_context__series_mean,current_burstiness,-1,all_context,series_mean,2.158677,-0.5126854,0.052681535
current_burstiness__layer_-1__final_context__per_variate,current_burstiness,-1,final_context,per_variate,0.7384032,0.9124447,-0.17586347
current_burstiness__layer_-1__final_context__series_mean,current_burstiness,-1,final_context,series_mean,0.75070894,1.2395227,-0.17913367
current_burstiness__layer_-1__first_decode__per_variate,current_burstiness,-1,first_decode,per_variate,3.2106295,-1.7563914,0.25257733
current_burstiness__layer_-1__first_decode__series_mean,current_burstiness,-1,first_decode,series_mean,3.4999676,-2.3296754,0.2941601
current_burstiness__layer_0__all_context__per_variate,current_burstiness,0,all_context,per_variate,6.071029,-1.3221211,-1.0222859
current_burstiness__layer_0__all_context__series_mean,current_burstiness,0,all_context,series_mean,-16.560097,2.5875528,1.5509111
current_burstiness__layer_0__final_context__per_variate,current_burstiness,0,final_context,per_variate,-2.7420645,2.1758378,-1.3231091
current_burstiness__layer_0__final_context__series_mean,current_burstiness,0,final_context,series_mean,-21.440372,5.1906466,1.367289
current_burstiness__layer_0__first_decode__per_variate,current_burstiness,0,first_decode,per_variate,8.069943,-2.728065,-0.29933384
current_burstiness__layer_0__first_decode__series_mean,current_burstiness,0,first_decode,series_mean,-9.672882,-0.61629003,1.7471169
current_burstiness__layer_1__all_context__per_variate,current_burstiness,1,all_context,per_variate,14.291512,-1.1052092,-2.9917011
current_burstiness__layer_1__all_context__series_mean,current_burstiness,1,all_context,series_mean,-35.642162,3.8171496,2.8364727
current_burstiness__layer_1__final_context__per_variate,current_burstiness,1,final_context,per_variate,-3.975624,3.67264,-3.5884063
current_burstiness__layer_1__final_context__series_mean,current_burstiness,1,final_context,series_mean,-46.396473,7.2103443,2.6433773
current_burstiness__layer_1__first_decode__per_variate,current_burstiness,1,first_decode,per_variate,19.744537,-2.9439971,-1.9684364
current_burstiness__layer_1__first_decode__series_mean,current_burstiness,1,first_decode,series_mean,-18.282066,-0.36314178,2.2670643
current_burstiness__layer_2__all_context__per_variate,current_burstiness,2,all_context,per_variate,16.724339,-0.30898458,-3.1591566
current_burstiness__layer_2__all_context__series_mean,current_burstiness,2,all_context,series_mean,-40.534576,3.0605762,3.025481
current_burstiness__layer_2__final_context__per_variate,current_burstiness,2,final_context,per_variate,-2.4805603,4.4151044,-3.8216152
current_burstiness__layer_2__final_context__series_mean,current_burstiness,2,final_context,series_mean,-52.0035,6.334179,2.8499482
current_burstiness__layer_2__first_decode__per_variate,current_burstiness,2,first_decode,per_variate,20.632553,-2.056923,-1.972573
current_burstiness__layer_2__first_decode__series_mean,current_burstiness,2,first_decode,series_mean,-21.406368,-0.9608249,2.2586968
current_burstiness__layer_3__all_context__per_variate,current_burstiness,3,all_context,per_variate,21.294893,-0.11480865,-2.2539043
current_burstiness__layer_3__all_context__series_mean,current_burstiness,3,all_context,series_mean,-41.21555,2.0019166,2.4848862
current_burstiness__layer_3__final_context__per_variate,current_burstiness,3,final_context,per_variate,3.2907734,4.1226864,-2.863235
current_burstiness__layer_3__final_context__series_mean,current_burstiness,3,final_context,series_mean,-51.51561,4.8124743,2.3748636
current_burstiness__layer_3__first_decode__per_variate,current_burstiness,3,first_decode,per_variate,23.483425,-1.6423666,-1.2523648
current_burstiness__layer_3__first_decode__series_mean,current_burstiness,3,first_decode,series_mean,-23.741365,-1.4271579,1.5932562
current_burstiness__layer_4__all_context__per_variate,current_burstiness,4,all_context,per_variate,24.45706,-0.07695876,-1.4061612
current_burstiness__layer_4__all_context__series_mean,current_burstiness,4,all_context,series_mean,-39.82414,0.9400539,2.1354928
current_burstiness__layer_4__final_context__per_variate,current_burstiness,4,final_context,per_variate,8.716858,3.4156098,-1.8962638
current_burstiness__layer_4__final_context__series_mean,current_burstiness,4,final_context,series_mean,-47.980873,3.0514324,2.218867
current_burstiness__layer_4__first_decode__per_variate,current_burstiness,4,first_decode,per_variate,24.303726,-1.2538074,-0.7061485
current_burstiness__layer_4__first_decode__series_mean,current_burstiness,4,first_decode,series_mean,-26.114277,-1.5233932,0.97481906
current_burstiness__layer_5__all_context__per_variate,current_burstiness,5,all_context,per_variate,27.28994,0.025063029,-0.32559824
current_burstiness__layer_5__all_context__series_mean,current_burstiness,5,all_context,series_mean,-38.97893,0.06999643,1.5976691
current_burstiness__layer_5__final_context__per_variate,current_burstiness,5,final_context,per_variate,12.117662,3.172887,-0.75722575
current_burstiness__layer_5__final_context__series_mean,current_burstiness,5,final_context,series_mean,-45.95216,1.5979251,1.8953702
current_burstiness__layer_5__first_decode__per_variate,current_burstiness,5,first_decode,per_variate,26.564272,-1.0450261,0.19900991
current_burstiness__layer_5__first_decode__series_mean,current_burstiness,5,first_decode,series_mean,-27.054111,-1.9184457,0.28945598
current_burstiness__layer_6__all_context__per_variate,current_burstiness,6,all_context,per_variate,28.638418,0.16882344,0.9601209
current_burstiness__layer_6__all_context__series_mean,current_burstiness,6,all_context,series_mean,-37.79243,-1.0498016,0.4843996
current_burstiness__layer_6__final_context__per_variate,current_burstiness,6,final_context,per_variate,14.736303,2.9057407,0.6295625
current_burstiness__layer_6__final_context__series_mean,current_burstiness,6,final_context,series_mean,-44.72915,0.17072043,0.83060753
current_burstiness__layer_6__first_decode__per_variate,current_burstiness,6,first_decode,per_variate,28.244532,-0.96943355,1.3488286
current_burstiness__layer_6__first_decode__series_mean,current_burstiness,6,first_decode,series_mean,-29.129112,-2.4436097,-1.1145843
current_burstiness__layer_7__all_context__per_variate,current_burstiness,7,all_context,per_variate,31.543392,-0.05631363,2.3851511
current_burstiness__layer_7__all_context__series_mean,current_burstiness,7,all_context,series_mean,-38.557278,-1.5227199,-0.27522856
current_burstiness__layer_7__final_context__per_variate,current_burstiness,7,final_context,per_variate,18.59544,2.326825,2.2123625
current_burstiness__layer_7__final_context__series_mean,current_burstiness,7,final_context,series_mean,-44.22454,-0.7238934,0.1601743
current_burstiness__layer_7__first_decode__per_variate,current_burstiness,7,first_decode,per_variate,30.722317,-1.1148127,2.6089318
current_burstiness__layer_7__first_decode__series_mean,current_burstiness,7,first_decode,series_mean,-31.94824,-2.3765523,-1.8194228
current_burstiness__layer_8__all_context__per_variate,current_burstiness,8,all_context,per_variate,34.894333,-0.5180406,3.4333608
current_burstiness__layer_8__all_context__series_mean,current_burstiness,8,all_context,series_mean,-38.479427,-2.0884821,-0.7969844
current_burstiness__layer_8__final_context__per_variate,current_burstiness,8,final_context,per_variate,24.776833,1.0664678,3.4409857
current_burstiness__layer_8__final_context__series_mean,current_burstiness,8,final_context,series_mean,-42.435307,-1.782383,-0.33548248
current_burstiness__layer_8__first_decode__per_variate,current_burstiness,8,first_decode,per_variate,31.837831,-1.1024343,3.1934538
current_burstiness__layer_8__first_decode__series_mean,current_burstiness,8,first_decode,series_mean,-35.859997,-1.9188634,-2.3293302
current_burstiness__layer_9__all_context__per_variate,current_burstiness,9,all_context,per_variate,38.479683,-1.1865064,3.8865674
current_burstiness__layer_9__all_context__series_mean,current_burstiness,9,all_context,series_mean,-38.24015,-2.3177588,-1.0798508
current_burstiness__layer_9__final_context__per_variate,current_burstiness,9,final_context,per_variate,31.02269,-0.18168668,3.812706
current_burstiness__layer_9__final_context__series_mean,current_burstiness,9,final_context,series_mean,-42.289043,-2.1775587,-0.7867648
current_burstiness__layer_9__first_decode__per_variate,current_burstiness,9,first_decode,per_variate,35.02994,-1.5642245,3.3915856
current_burstiness__layer_9__first_decode__series_mean,current_burstiness,9,first_decode,series_mean,-38.76656,-1.3459978,-2.0780764
current_burstiness__layer_10__all_context__per_variate,current_burstiness,10,all_context,per_variate,30.673018,-0.13130166,3.5767243
current_burstiness__layer_10__all_context__series_mean,current_burstiness,10,all_context,series_mean,-30.07138,-3.7841358,-0.7329835
current_burstiness__layer_10__final_context__per_variate,current_burstiness,10,final_context,per_variate,26.22088,0.25110188,3.443615
current_burstiness__layer_10__final_context__series_mean,current_burstiness,10,final_context,series_mean,-34.257233,-3.7643907,-0.63614476
current_burstiness__layer_10__first_decode__per_variate,current_burstiness,10,first_decode,per_variate,27.75093,-0.34950772,3.1568797
current_burstiness__layer_10__first_decode__series_mean,current_burstiness,10,first_decode,series_mean,-31.368008,-2.4150097,-1.3585246
current_burstiness__layer_11__all_context__per_variate,current_burstiness,11,all_context,per_variate,25.755028,0.588514,3.3076274
current_burstiness__layer_11__all_context__series_mean,current_burstiness,11,all_context,series_mean,-28.193813,-4.1552253,-0.6526337
current_burstiness__layer_11__final_context__per_variate,current_burstiness,11,final_context,per_variate,22.09729,0.74666417,3.0912995
current_burstiness__layer_11__final_context__series_mean,current_burstiness,11,final_context,series_mean,-31.81533,-4.2819858,-0.6272525
current_burstiness__layer_11__first_decode__per_variate,current_burstiness,11,first_decode,per_variate,23.252562,0.27881378,2.810525
current_burstiness__layer_11__first_decode__series_mean,current_burstiness,11,first_decode,series_mean,-28.994968,-2.7577403,-1.1274291
future_burstiness__layer_-1__all_context__per_variate,future_burstiness,-1,all_context,per_variate,2.5559795,-1.011536,0.11526104
future_burstiness__layer_-1__all_context__series_mean,future_burstiness,-1,all_context,series_mean,2.3231351,-0.7663872,0.09384958
future_burstiness__layer_-1__final_context__per_variate,future_burstiness,-1,final_context,per_variate,1.3965596,0.3535012,-0.06980337
future_burstiness__layer_-1__final_context__series_mean,future_burstiness,-1,final_context,series_mean,1.738253,0.18443803,0.02463976
