label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,11,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/cardinality_bucket__layer_11__all_context__series_mean.pt,0.7123688458434221,0.7015995599243574,0.47698643410852715,0.4089141386301976,0.4868580426356589,0.42296254368916486,0.7756255044390638,0.6460050910176777,0.7790697674418605,0.61096563704119,0.750968992248062,0.59987582810675,0.23436238902340598,0.21450356543567545,0.23310319767441862,0.19574751089312212,0.23304263565891473,0.21304192829611193,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,11,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/cardinality_bucket__layer_11__final_context__series_mean.pt,0.9733656174334141,0.9728813112911806,0.43992248062015504,0.38226823986500025,0.437984496124031,0.37437364452832694,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.39063761097659405,0.2934467024331757,0.3178294573643411,0.23682332396754843,0.29069767441860467,0.21751763003118818,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardinality_bucket,categorical,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,11,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/cardinality_bucket__layer_11__first_decode__series_mean.pt,0.9878934624697336,0.9858142383827443,0.42054263565891475,0.3694881073494345,0.42054263565891475,0.36461851473928364,0.7578692493946732,0.6274284543240832,0.7693798449612403,0.6005219953984762,0.7306201550387597,0.579948862364598,0.387409200968523,0.29030710875830434,0.311046511627907,0.22144206242885678,0.2868217054263566,0.21553881313360962,,,,,,,,,,,,,,,,,,,,,,,,,,,
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,-1,all_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/coordination__layer_-1__all_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.0051873678860950845,0.2884353408545293,0.21535296798992012,-0.010751640451735156,0.28697390353835256,0.21006329294176715,-0.015386444904551988,0.2824370065137627,0.20807804142962205,0.09226634695396085,0.2755224834747221,0.20852012410256476,0.03741929342151984,0.28005204873801903,0.21329559057623174,-0.19622489286174294,0.3065577761798704,0.22747294376698046,-0.0011219309389229881,0.2893485522423058,0.21678766927117865,-0.0076380227197925255,0.28653155143734316,0.2097828567604617,-0.016103970495642717,0.2825367813294948,0.20820420430315456
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,7,all_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/coordination__layer_7__all_context__series_mean.pt,,,,,,,,,,,,,,,,,,,0.23950759773020913,0.4008743921760003,0.3478938974679855,0.057985072733791054,0.4444387709552483,0.3755524872846705,0.06822534383886047,0.432388606160858,0.3677113829664687,0.09564739279999779,0.4371492847421847,0.4026255519142228,0.048603873622381055,0.44664629417344065,0.41255634464314594,0.06061479359802924,0.4341508471782723,0.3959714317734944,-0.04462718614520256,0.4698308572318594,0.44056626848957653,-0.05274096356471225,0.46983331300056813,0.4375260933605249,-0.04480544119421914,0.4578640098390847,0.4201796105945687
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,-1,final_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/coordination__layer_-1__final_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.02944507439994548,0.2848970058847723,0.2118917628935484,-0.03027809574185114,0.2897326316102006,0.21376595341297658,-0.0038591204825109138,0.2808292264556484,0.2077218985029753,0.09226634561337299,0.275522483678175,0.20852014901983312,0.03743022138656804,0.2800504590491413,0.21329344082095986,-0.19617172049657072,0.30655096283596595,0.2274680559421781,-0.004795883694204139,0.28987899681460205,0.2177072146420988,-0.01621159578853537,0.2877479583739683,0.210792293550554,-0.023301449111606143,0.28353567715043504,0.20967380293592347
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,-1,final_context,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/coordination__layer_-1__final_context__series_mean.pt,,,,,,,,,,,,,,,,,,,0.079947261614428,0.4409275505708074,0.40672431886756144,-0.09496928866810328,0.47916381583322726,0.43322410356375746,-0.09859174353505984,0.4695014738338276,0.4161690006325377,0.09564731371213941,0.437149303857074,0.40263684399954114,0.0486351315401935,0.4466389568785733,0.41256071233083486,0.0606673882444172,0.4341386933090451,0.3959704385981725,-0.06926337403661353,0.4753387504084628,0.44269331454222693,-0.0737808355593319,0.47450508388706186,0.43692885742267223,-0.1271502385168113,0.4755647959733466,0.4288666963330021
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,-1,first_decode,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/coordination__layer_-1__first_decode__per_variate.pt,,,,,,,,,,,,,,,,,,,0.023393066608258795,0.28578387964183777,0.21319161202304013,-0.025277187829752412,0.2890286038597379,0.2122593083198228,-0.016643119165483222,0.28261172893967274,0.20836578574003292,0.09226634561337299,0.275522483678175,0.20852014901983312,0.03743022138656804,0.2800504590491413,0.21329344082095986,-0.19617172049657072,0.30655096283596595,0.2274680559421781,-0.006284703423617977,0.29009367614716225,0.2174940690498512,-0.013205420035719229,0.28732203250520694,0.21044371047485572,-0.023103026632455892,0.28350818643420633,0.20965508557135562
coordination,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,-1,first_decode,series_mean,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/coordination__layer_-1__first_decode__series_mean.pt,,,,,,,,,,,,,,,,,,,0.07220776269437168,0.44277821171352216,0.41197812904230685,-0.4090567560115761,0.5435597483054465,0.4559579858006857,-0.26671780739256024,0.504148793815353,0.4315324232467368,0.09564731371213941,0.437149303857074,0.40263684399954114,0.0486351315401935,0.4466389568785733,0.41256071233083486,0.0606673882444172,0.4341386933090451,0.3959704385981725,-0.07334451878012316,0.4762450185670611,0.44479811765221794,-0.3399656832341613,0.5300659212220913,0.4632998726255729,-0.20390302259606452,0.4914898426664173,0.435068998550528
current_burstiness,continuous,linear_probe,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,full,[],44,11,all_context,per_variate,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed44/probes/artifacts/current_burstiness__layer_11__all_context__per_variate.pt,,,,,,,,,,,,,,,,,,,0.32864500416548104,5110931.029138599,3059932.480327603,-0.24762828115437552,3823689.0545644616,2647801.034705439,0.06861399117554934,8008889.353233943,3882380.691611759,0.38584842532614405,4888343.23878658,3009205.0567225893,-0.10074963157987327,3591569.186150896,2461808.261617573,0.49929460678027693,5872169.371839362,3342809.6758326306,-0.003605051985045904,6248925.214564915,3765236.759192363,-0.16053731836790797,3687818.3214821946,2962500.6222486706,-0.01188859316188462,8347833.7039049845,4303668.513884866
