window_id,subset,strength,mode,probe_score,forecast_regime_value,wape,mase,wql,median_spread,median_forecast_change
ds-603-5T:0,high,0.0,baseline,0.014505309984087944,0.0,1.4874940584905068,1.8538380034281317,0.9235976338386536,1.3997986316680908,0.0
ds-603-5T:0,high,-0.05,steer,-0.004119321703910828,0.0,1.5437384336734705,1.9239343911065188,0.9964632391929626,1.2823903560638428,0.21459436416625977
ds-603-5T:0,high,-0.02,steer,0.007055511698126793,0.0,1.5903599739301846,1.9820380067901728,1.0413295030593872,1.3065516948699951,0.1756705343723297
ds-603-5T:0,high,0.02,steer,0.02195509895682335,0.0,1.5791359829713312,1.9680497418482803,0.980779230594635,1.333728551864624,0.1876944750547409
ds-603-5T:0,high,0.05,steer,0.033129919320344925,0.0,1.5899793275472895,1.9815636138159956,0.9464184641838074,1.3669631481170654,0.20822298526763916
ds-603-5T:5098,high,0.0,baseline,0.07921724021434784,0.0,0.401795866412388,0.287330830384152,0.2773583233356476,1.0598654747009277,0.0
ds-603-5T:5098,high,-0.05,steer,0.05789423733949661,0.0,0.4439331750010946,0.31746391257599266,0.2973993122577667,1.1273295879364014,0.1314789354801178
ds-603-5T:5098,high,-0.02,steer,0.07068806141614914,0.0,0.3976273370964017,0.28434984653148665,0.28509166836738586,1.0769160985946655,0.1192607581615448
ds-603-5T:5098,high,0.02,steer,0.08774644136428833,0.0,0.4153259349747948,0.2970064048740119,0.29231393337249756,1.0010247230529785,0.1055026724934578
ds-603-5T:5098,high,0.05,steer,0.10054028034210205,0.0,0.38003608231247,0.2717700510007418,0.26403194665908813,1.0759718418121338,0.10549092292785645
ds-603-5T:10197,high,0.0,baseline,0.006010189652442932,0.0,0.965861165436758,0.6762205637973703,0.6734027862548828,1.4513486623764038,0.0
ds-603-5T:10197,high,-0.05,steer,-0.012506239116191864,0.0,0.9445049315850708,0.6612685965658831,0.634760320186615,1.4527976512908936,0.20176735520362854
ds-603-5T:10197,high,-0.02,steer,-0.001396365463733673,0.0,0.975294117427951,0.6828247801609857,0.6648579239845276,1.5444380044937134,0.18473245203495026
ds-603-5T:10197,high,0.02,steer,0.01341681182384491,0.0,0.9631192231340405,0.6743008699156879,0.6562790870666504,1.4253449440002441,0.1837613582611084
ds-603-5T:10197,high,0.05,steer,0.02452666684985161,0.0,0.9532581947711174,0.6673969479051345,0.6560380458831787,1.5079621076583862,0.16809256374835968
ds-603-5T:15296,high,0.0,baseline,0.18139131367206573,0.0,0.9820552044229118,0.37441432718584783,0.6409788727760315,1.7692896127700806,0.0
ds-603-5T:15296,high,-0.05,steer,0.16934479773044586,0.0,0.9983266160573029,0.38061789864702095,0.6794755458831787,1.8351149559020996,0.2647610604763031
ds-603-5T:15296,high,-0.02,steer,0.17657269537448883,0.0,1.02394113876547,0.39038358619979013,0.6783087849617004,1.7629281282424927,0.26649579405784607
ds-603-5T:15296,high,0.02,steer,0.18620999157428741,0.0,0.9899748130048737,0.3774337245735262,0.6464822888374329,1.8361544609069824,0.21223193407058716
ds-603-5T:15296,high,0.05,steer,0.19343796372413635,0.0,0.9485813368688059,0.3616522181494789,0.642778217792511,1.7301063537597656,0.24019871652126312
ds-2315-30T:0,high,0.0,baseline,-0.018920354545116425,0.0,0.06427097756627126,0.5491741876538611,0.04795141890645027,0.11112882196903229,0.0
ds-2315-30T:0,high,-0.05,steer,-0.03881627693772316,0.0,0.06587880851047889,0.5629125698304743,0.05004356428980827,0.1414061337709427,0.01028407271951437
ds-2315-30T:0,high,-0.02,steer,-0.026878681033849716,0.0,0.0657907761782636,0.5621603627478645,0.05012722685933113,0.11690013855695724,0.009665848687291145
ds-2315-30T:0,high,0.02,steer,-0.010961849242448807,0.0,0.06605760662565047,0.5644403404257192,0.05088565871119499,0.1049266904592514,0.010394152253866196
ds-2315-30T:0,high,0.05,steer,0.0009757913649082184,0.0,0.06777787194948068,0.5791394370870301,0.050181154161691666,0.12315139919519424,0.012646636925637722
ds-2315-30T:3125,high,0.0,baseline,-0.005496077239513397,0.0,0.027357109850240546,0.4542948253808448,0.05337731912732124,0.6097063422203064,0.0
ds-2315-30T:3125,high,-0.05,steer,-0.020592108368873596,0.0,0.025698264547148426,0.42674787903207173,0.05058184266090393,0.5832843780517578,0.02345348335802555
ds-2315-30T:3125,high,-0.02,steer,-0.011534370481967926,0.0,0.02471254347066432,0.41037889902040475,0.04708831384778023,0.5402753949165344,0.01462541427463293
ds-2315-30T:3125,high,0.02,steer,0.0005424655973911285,0.0,0.03807996816883039,0.6323596529190681,0.05466555431485176,0.5800418257713318,0.030197646468877792
ds-2315-30T:3125,high,0.05,steer,0.009599979966878891,0.0,0.02660621650198071,0.4418254174501551,0.05039612948894501,0.5750294327735901,0.01993538811802864
ds-2315-30T:6250,high,0.0,baseline,-0.04788465425372124,0.0,0.4180663275401558,2.684253800539385,0.3469870090484619,0.3720152974128723,0.0
ds-2315-30T:6250,high,-0.05,steer,-0.07176335155963898,0.0,0.41257901040358047,2.6490217071888327,0.3451744616031647,0.4151500463485718,0.025792017579078674
ds-2315-30T:6250,high,-0.02,steer,-0.057436052709817886,0.0,0.4169372033755206,2.677004099641357,0.34375500679016113,0.382791668176651,0.03256049007177353
ds-2315-30T:6250,high,0.02,steer,-0.03833315148949623,0.0,0.41839998021294583,2.686396064567838,0.3466393053531647,0.3706125319004059,0.023708635941147804
ds-2315-30T:6250,high,0.05,steer,-0.024005934596061707,0.0,0.4096290855769783,2.6300812989198796,0.3410414159297943,0.463919997215271,0.028715215623378754
ds-2315-30T:9375,high,0.0,baseline,-0.033789802342653275,0.0,0.024797386202753135,1.055199279540928,0.020490700379014015,0.037288323044776917,0.0
ds-2315-30T:9375,high,-0.05,steer,-0.049252863973379135,0.0,0.02469721469434918,1.0509366970802554,0.019067097455263138,0.03385331481695175,0.003473076969385147
ds-2315-30T:9375,high,-0.02,steer,-0.03997504338622093,0.0,0.024423416342186144,1.0392857988130075,0.018697554245591164,0.034917622804641724,0.004030558280646801
ds-2315-30T:9375,high,0.02,steer,-0.02760455384850502,0.0,0.025263789874180514,1.0750460817015028,0.02062063105404377,0.03462603688240051,0.002854549326002598
ds-2315-30T:9375,high,0.05,steer,-0.018326707184314728,0.0,0.024077712456661352,1.024575115680615,0.019326020032167435,0.03759213909506798,0.003018525429069996
ds-108-T:0,high,0.0,baseline,0.1587846279144287,0.0,0.00022768460653597764,232.31066065354244,0.00022840227757114917,0.0023258572909981012,0.0
ds-108-T:0,high,-0.05,steer,0.15523208677768707,0.0,0.00025007532965706694,255.15630905675962,0.00046201993245631456,0.005795326083898544,0.0003553967399057001
ds-108-T:0,high,-0.02,steer,0.15736360847949982,0.0,0.00023130376718776056,236.00335467121596,0.00022595038171857595,0.0022781009320169687,0.00031859520822763443
