window_id,subset,strength,mode,probe_score,forecast_regime_value,wape,mase,wql,median_spread,median_forecast_change
ds-180-5T:0,middle,0.0,baseline,-25124.34765625,1.0491306781768799,0.09925260962218937,1.524965742709806,0.12257029861211777,0.8821934461593628,0.0
ds-180-5T:0,middle,-0.05,steer,-10347.625,1.0491306781768799,0.08314607807245417,1.2774970973944118,0.10865385085344315,0.7958505749702454,0.04944745823740959
ds-180-5T:0,middle,-0.02,steer,-23902.197265625,1.0491306781768799,0.10166774562622034,1.5620730760499755,0.1287708729505539,0.9437850713729858,0.04943741112947464
ds-180-5T:0,middle,0.02,steer,-23272.669921875,1.0491306781768799,0.10767071876242804,1.6543056976603336,0.12464339286088943,0.8791844844818115,0.06262100487947464
ds-180-5T:0,middle,0.05,steer,-19552.783203125,1.0491306781768799,0.13024584217141125,2.001160958868993,0.1453351378440857,1.032646894454956,0.07098430395126343
ds-180-5T:5098,middle,0.0,baseline,5635.1318359375,0.01525284256786108,1.0837026577771751,1.7133025794666632,0.6608698964118958,0.17251156270503998,0.0
ds-180-5T:5098,middle,-0.05,steer,6098.44873046875,0.01525284256786108,1.0866107407386203,1.7179001745757931,0.662891149520874,0.12823998928070068,0.021188171580433846
ds-180-5T:5098,middle,-0.02,steer,5877.48291015625,0.01525284256786108,1.1475697080129097,1.8142745399269746,0.663453996181488,0.150283545255661,0.02475116029381752
ds-180-5T:5098,middle,0.02,steer,5313.81982421875,0.01525284256786108,1.1275711109779114,1.782657336038173,0.6515362858772278,0.1916027069091797,0.028485935181379318
ds-180-5T:5098,middle,0.05,steer,4702.01513671875,0.01525284256786108,1.1404472809689867,1.8030141886314943,0.6833574175834656,0.20388148725032806,0.027430668473243713
ds-180-5T:10197,middle,0.0,baseline,10390.8037109375,0.6536586880683899,0.4985153011152601,5.510285674784518,0.3146275281906128,0.6221718192100525,0.0
ds-180-5T:10197,middle,-0.05,steer,9644.01171875,0.6536586880683899,0.46840709193564484,5.177487798039926,0.2975660264492035,0.6738877892494202,0.05095898360013962
ds-180-5T:10197,middle,-0.02,steer,10175.87890625,0.6536586880683899,0.4820573569408805,5.3283695453947,0.29540449380874634,0.6897916793823242,0.053380683064460754
ds-180-5T:10197,middle,0.02,steer,10522.755859375,0.6536586880683899,0.4704092469437137,5.199618404733399,0.28913643956184387,0.7273215651512146,0.061472631990909576
ds-180-5T:10197,middle,0.05,steer,10417.7490234375,0.6536586880683899,0.481882743010328,5.3264394689497285,0.3000248372554779,0.6752572655677795,0.06704121083021164
ds-180-5T:15296,middle,0.0,baseline,-3070.46630859375,0.4576053321361542,0.24474750666794798,5.570397211954269,0.17086327075958252,1.0429527759552002,0.0
ds-180-5T:15296,middle,-0.05,steer,-4563.98779296875,0.4576053321361542,0.23548440366438148,5.359571108564716,0.1584462970495224,0.9256913661956787,0.15347158908843994
ds-180-5T:15296,middle,-0.02,steer,-3598.89794921875,0.4576053321361542,0.23968490211489507,5.455173491510762,0.16606515645980835,1.0383400917053223,0.14156876504421234
ds-180-5T:15296,middle,0.02,steer,-2709.415283203125,0.4576053321361542,0.2061063576992469,4.690933509086031,0.14715705811977386,1.1223505735397339,0.14697681367397308
ds-180-5T:15296,middle,0.05,steer,-2514.77099609375,0.4576053321361542,0.2139357175772441,4.8691279472216245,0.1516399085521698,1.0894935131072998,0.1422571986913681
ds-650-5T:0,middle,0.0,baseline,-3765.318359375,0.5462841987609863,0.08200658486463284,0.5264607556928282,0.07836073637008667,0.7732290029525757,0.0
ds-650-5T:0,middle,-0.05,steer,-3850.9169921875,0.5462841987609863,0.11523984674468873,0.7398095763075668,0.08797872066497803,0.7423332929611206,0.10128025710582733
ds-650-5T:0,middle,-0.02,steer,-3710.1025390625,0.5462841987609863,0.09847922652805012,0.6322107926282148,0.08550053834915161,0.794763445854187,0.08814481645822525
ds-650-5T:0,middle,0.02,steer,-3679.8779296875,0.5462841987609863,0.0861429167440633,0.5530149209545064,0.08361795544624329,0.8366006016731262,0.09895902872085571
ds-650-5T:0,middle,0.05,steer,-901.4931640625,0.5462841987609863,0.10095036956184254,0.6480748824588412,0.09582165628671646,0.9474157691001892,0.10311610996723175
