label,task_type,method,model_id,weight_source,backbone_train_mode,checkpoint_path,randomize_scope,randomize_layers,seed,layer,token_position,pooling_mode,artifact_path,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,test_accuracy,test_macro_f1,baseline_train_accuracy,baseline_train_macro_f1,baseline_val_accuracy,baseline_val_macro_f1,baseline_test_accuracy,baseline_test_macro_f1,shuffled_train_accuracy,shuffled_train_macro_f1,shuffled_val_accuracy,shuffled_val_macro_f1,shuffled_test_accuracy,shuffled_test_macro_f1,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae,test_r2,test_rmse,test_mae,baseline_train_r2,baseline_train_rmse,baseline_train_mae,baseline_val_r2,baseline_val_rmse,baseline_val_mae,baseline_test_r2,baseline_test_rmse,baseline_test_mae,shuffled_train_r2,shuffled_train_rmse,shuffled_train_mae,shuffled_val_r2,shuffled_val_rmse,shuffled_val_mae,shuffled_test_r2,shuffled_test_rmse,shuffled_test_mae
cardinality_bucket,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/cardinality_bucket__fno__window.pt,0.9933665008291874,0.9939652948637893,0.9709737827715356,0.9541392552656633,0.9670542635658915,0.9474923095867542,0.7694859038142621,0.6220017195567058,0.7612359550561798,0.6060155878135767,0.7422480620155039,0.6329347299775476,0.5157545605306799,0.3627865552364817,0.5112359550561798,0.39280242895684503,0.4757751937984496,0.3632994421555481,,,,,,,,,,,,,,,,,,,,,,,,,,,
coordination,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/coordination__fno__window.pt,,,,,,,,,,,,,,,,,,,0.23301008765649756,0.4047097556398232,0.35441254249234894,0.048191980305065996,0.44608654016212135,0.39914374985498435,0.00048350876876979143,0.44519533552302937,0.3904082998272407,0.09207406773642357,0.4403257237514018,0.4070133655265994,0.07031798549436008,0.44087112364132736,0.40734772286705406,0.03774279709830386,0.43681868662441803,0.3981210888865084,-0.14937770492651103,0.49542763922173944,0.4633018178293855,-0.09176439663591451,0.47775902888891075,0.4420249370495311,-0.14124435908681532,0.4757129185592638,0.43903470601049044
current_burstiness,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/current_burstiness__fno__window.pt,,,,,,,,,,,,,,,,,,,0.14179182874277718,2735632.408630585,1140762.9931512044,0.03182320954903051,3643919.163063641,1332595.7776792196,0.03562822359382378,4140292.27663102,1556654.7789077184,0.620711647269621,1818637.6206331556,810337.8223603853,0.4779248837376384,2675826.1722561265,976362.4443963384,0.5666565810072737,2775395.356614312,1162415.8186426363,0.016820655626822778,2928045.293123276,1047913.1442293101,0.0024309071683655814,3698817.4079146176,1226170.4487527618,-0.004582520901542431,4225728.235544138,1431269.2434037395
current_sparsity,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/current_sparsity__fno__window.pt,,,,,,,,,,,,,,,,,,,0.6343668766935504,0.09069213310323182,0.027041403121109527,-6.293711966611533,0.06602136838355574,0.020495509774134623,0.36630510952456175,0.07459277113886473,0.021001004155494215,0.9999992674826206,0.00012836771690936954,4.8241730141048866e-05,0.999996479536477,4.586803565753245e-05,3.2479353629683904e-05,0.9999991530811604,8.623380229503858e-05,3.784180456548702e-05,-0.05107488986413844,0.1537671910920128,0.04414186688606468,-1.7226028775726503,0.04033688590185645,0.02291455063341039,-0.15895141362310472,0.10087632534586813,0.032504290613064236
domain,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/domain__fno__window.pt,0.5558882235528942,0.5157265294163051,0.4652532391048292,0.4143709922952539,0.44114002478314746,0.4021277016862756,0.4221556886227545,0.4141724269026059,0.40636042402826855,0.394326188575609,0.40644361833952913,0.38787901674499614,0.3473053892215569,0.3000172783191651,0.34393404004711425,0.2836179077578302,0.32589838909541513,0.27831721064824444,,,,,,,,,,,,,,,,,,,,,,,,,,,
frequency_bucket,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/frequency_bucket__fno__window.pt,0.8325041459369817,0.6746791019662516,0.7846441947565543,0.6240702763919073,0.7577519379844961,0.5918109040280986,0.4461028192371476,0.4047137688869972,0.40823970037453183,0.38300206221754196,0.4738372093023256,0.4303958430533066,0.8739635157545605,0.4728354019762346,0.8520599250936329,0.30670711156049885,0.8488372093023255,0.4591194968553459,,,,,,,,,,,,,,,,,,,,,,,,,,,
future_burstiness,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/future_burstiness__fno__window.pt,,,,,,,,,,,,,,,,,,,0.1195968260092134,4621233.281607758,1687571.3447529294,0.03536695841550741,3290851.640436874,1591778.8241038108,0.05656450131411095,4496614.94446161,1835558.1736707585,0.29871943028296044,4124421.0592623204,1345343.751816967,-0.5897362050052792,4224640.609132527,1372565.2363753484,0.04844184294798859,4515930.619916051,1597279.9612619418,0.013793857766429829,4891036.954350784,1459638.3005132715,0.008696603845226747,3336034.5042265644,1352893.8165592253,0.007476058946460418,4612114.584510913,1570203.0317277547
future_sparsity,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/future_sparsity__fno__window.pt,,,,,,,,,,,,,,,,,,,0.6326318263228078,0.09090703831627743,0.027491818203793136,-6.313989050335913,0.0661477718867947,0.02051678513724371,0.3619411993164404,0.07482978214569913,0.02130854248552937,0.9999992514186213,0.00012976759450211494,4.841908924398461e-05,0.9999951828825313,5.368237056535246e-05,3.345919581778869e-05,0.9999988840954748,9.895953561128521e-05,3.978045210993041e-05,-0.05212759707315828,0.15384413719572915,0.04414034189245545,-1.742848054753173,0.04050782657604662,0.02291977099990577,-0.16049605929391064,0.10091737938471847,0.03251827981091978
metric_type,categorical,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/metric_type__fno__window.pt,0.4618055555555556,0.4570640358457418,0.3515850144092219,0.3492358644400278,0.4114114114114114,0.40488522058002946,0.4097222222222222,0.3733528120143555,0.3611911623439001,0.3298163430996024,0.4214214214214214,0.390223101860624,0.4010416666666667,0.2584684069216086,0.3659942363112392,0.23616078445328184,0.34034034034034033,0.22561417676750106,,,,,,,,,,,,,,,,,,,,,,,,,,,
shift_risk,continuous,fno,Datadog/Toto-Open-Base-1.0,pretrained,frozen,,,[],43,-2,window,window,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_fno_seed43/probes/artifacts/shift_risk__fno__window.pt,,,,,,,,,,,,,,,,,,,0.013911872189010022,101267.31541507415,27927.99891311226,-0.005686329311769489,75599.53711974536,28176.004068260587,-0.0033899487224222646,111450.18428565048,31095.943608385584,0.008465526375190824,101546.5893156287,26671.036988077503,0.04566546525110504,73644.13799491504,26166.917776490896,0.04895484235726322,108504.18447918394,29310.70504630991,-0.0022894168842060303,102095.83005041286,27794.73097258494,-0.004584410483570389,75558.10900125833,27134.296547644677,-0.0035046585691218546,111456.55472428442,30338.749624470514
